year;CID;name;party
2000;N00005818;Sheila Jackson Lee (D);D
2000;N00006055;Larry Combest (R);R
2000;N00005892;Tom DeLay (R);R
2000;N00005885;Scott Douglas Cunningham (D);D
2000;N00013730;Kevin Devinny Murray (R);R
2000;N00012704;James D Williams Jr (R);R
2000;N00012705;Barbara J Less (L);L
2000;N00012706;Rifkin Young (3);3
2000;N00012707;Don J Grundmann(3);3
2000;N00012708;Howard Mora (L);L
2000;N00012709;Timothy R Hoehner (3);3
2000;N00012710;Craig L Delue (R);R
2000;N00012711;Douglas C Gorney (3);3
2000;N00012712;Dennis Michael Umphress (L);L
2000;N00012713;Edward J Klein (3);3
2000;N00012714;Clint Engler (R);R
2000;N00012715;Joe Grossman(D);D
2000;N00012716;Carole Dooley(R);R
2000;N00012717;Larry Fenton (3);3
2000;N00012718;Steve R Wilson (R);R
2000;N00012719;Elizabeth Taylor (L);L
2000;N00012720;Bob Miller (3);3
2000;N00012721;Rich Rodriguez (R);R
2000;N00012722;Arnold Kriegbaum (L);L
2000;N00012723;Pedro (Pete) Martinez Jr (D);D
2000;N00012724;James R S Manion (L);L
2000;N00012725;Joe Furcinite (L);L
2000;N00012726;Albert Maxwell Goldberg (D);D
2000;N00012738;James S Campbell (R);R
2000;N00003502;Bill Buckel (D);D
2000;N00012739;Ander Crenshaw (R);R
2000;N00012607;Rod D Martin (R);R
2000;N00012675;John R McAlister (L);L
2000;N00012740;Dan Quiggle (R);R
2000;N00009091;Donald McCamie Dearmon (D);D
2000;N00012461;Marsha Guthrie Folsom (D);D
2000;N00006116;Charles R (Chuck) Crain (R);R
2000;N00012517;Susan J Myshka (R);R
2000;N00012462;Jason Eric Sutfin (R);R
2000;N00012463;Cecil Dewayne Graham (D);D
2000;N00012464;John Thomas Beatty (R);R
2000;N00012465;Kenneth Allan Hitt (R);R
2000;N00012466;James Vernon Hoffmann Jr (3);3
2000;N00012467;Debra Ann Whitmore (D);D
2000;N00012468;Ernest Allen Rowe (R);R
2000;N00012469;Ted Crisell (D);D
2000;N00012470;Peter Christian Kennet Enwall (R);R
2000;N00012471;Donne E Trotter (D);D
2000;N00012472;Dwight Lowell Mathes (D);D
2000;N00012473;Troy David Liggett (D);D
2000;N00012474;David Delmar Gethers (R);R
2000;N00012475;Charles Edward Ched Jennings (D);D
2000;N00012476;John Wilfred Geisler (R);R
2000;N00012477;David G Jaye (R);R
2000;N00012478;Ben Thompson (I);I
2000;N00012479;Bonn Clayton (R);R
2000;N00012480;Michael R Gibbons (R);R
2000;N00012481;William Dennis Derrick (I);I
2000;N00012482;Brandon M MacSata (R);R
2000;N00012483;Shelley Kiel (D);D
2000;N00012484;Phillip L Harmon (I);I
2000;N00012485;Robert F Hagan (D);D
2000;N00012486;Bill Settle (D);D
2000;N00012487;Mark Detro (R);R
2000;N00012488;Garland McWatters (D);D
2000;N00012489;Charles Starr (R);R
2000;N00012490;Terry Van Horne (D);D
2000;N00012491;Angel Taveras (D);D
2000;N00012492;Lawrence K Grooms (R);R
2000;N00012493;Ramsey W Farley (R);R
2000;N00012494;Harry C O'Leary (D);D
2000;N00012495;Timothy Paul Riener (R);R
2000;N00012496;Robert Marcus Bowman Sr (3);3
2000;N00012497;Verel Tracy Westover Sr (R);R
2000;N00012498;George I Reid (U);U
2000;N00012499;Dr Lonnie Danell Frank (I);I
2000;N00012500;John Michael Fitzpatrick (R);R
2000;N00012501;Ronald Rayne Carlsen (U);U
2000;N00012502;Julian Starr (U);U
2000;N00008936;Jerry G Beck (D);D
2000;N00012504;Harvey Carroll Jr (3);3
2000;N00012505;David Wayne Watkins (3);3
2000;N00012506;Daniel J Pearlman (3);3
2000;N00008132;Gail Lightfoot (L);L
2000;N00012508;Tom Carper (D);D
2000;N00012509;Hamilton Allen Smith Bartlett (R);R
2000;N00000810;Bob Franks (R);R
2000;N00001270;Thomas E Loughlin Jr (3);3
2000;N00012512;Mark S McMahon (D);D
2000;N00012513;Ronald Richard Dickson (R);R
2000;N00012514;Olin Ray Tucker (D);D
2000;N00012515;James Anthony McNamara (D);D
2000;N00012516;Richard M Hubbard (I);I
2000;N00012518;Thomas Purcell Liddy (R);R
2000;N00012519;Dennis M Kilian (R);R
2000;N00012520;Robin N Parker (D);D
2000;N00012521;James F Cunneen (R);R
2000;N00012522;Daniel J Rosenberg (D);D
2000;N00012523;Glen Longarini (R);R
2000;N00012524;Robert M Simpson (D);D
2000;N00012525;Douglas Lloyd Wofford (D);D
2000;N00012526;John L Graham (D);D
2000;N00007017;Darrell Issa (R);R
2000;N00012527;James Allen Good (R);R
2000;N00012528;Kendell Lee Kretzschmar (3);3
2000;N00002880;Curtis Zar (3);3
2000;N00012529;James Francis jude Oneill (D);D
2000;N00002962;James Henry King (R);R
2000;N00012530;Larry Whitler (R);R
2000;N00012531;R Owen Sear (R);R
2000;N00012532;Patsy Ann Kurth (D);D
2000;N00012533;Linda Louise Blackwelder Pall (D);D
2000;N00012534;Dennis Mansfield (R);R
2000;N00012535;Lance P Pressl (D);D
2000;N00012536;Kenneth J Tentler (R);R
2000;N00012537;Andrew S Hochberg (R);R
2000;N00012538;Renee H Thaler (D);D
2000;N00012539;Mark Kirk (R);R
2000;N00012540;Shawn M Donnelley (R);R
2000;N00012542;James P Stevenson (D);D
2000;N00012543;Samuel Y Ewing (R);R
2000;N00012890;Timothy V Johnson (R);R
2000;N00012545;William E Brady (R);R
2000;N00012546;Luke Messer (R);R
2000;N00012547;Robert W Rock (D);D
2000;N00012548;Ronald A Guyer (D);D
2000;N00012549;Anthony A Samuel (R);R
2000;N00012550;Carl Benjamin Nett (I);I
2000;N00012551;Thomas Nugent Tavener (R);R
2000;N00012552;Terry L Lierman (D);D
2000;N00012553;Kenneth Bennett Bozman (D);D
2000;N00009091;Donald McCamie Dearmon (D);D
2000;N00012554;John Ewald (D);D
2000;N00012555;Teresa Anne Loar (R);R
2000;N00004645;Denny Rehberg (R);R
2000;N00012556;John Dorso (R);R
2000;N00012557;Joel Weingarten (R);R
2000;N00012558;J Brooke Hern (D);D
2000;N00012559;Harold (Hal) Turner (R);R
2000;N00012560;Jon Porter (R);R
2000;N00012561;Greg Nance (D);D
2000;N00012562;Dwight E Bryan (R);R
2000;N00012563;Andrew George Zukowski (R);R
2000;N00012564;Craig A Geiger (I);I
2000;N00012565;Ronald Strouse (D);D
2000;N00012566;Christopher B Reilly (R);R
2000;N00012567;Marc Flitter (D);D
2000;N00010247;Bob Weber (L);L
2000;N00012570;Brock Daniel Bierman (R);R
2000;N00012571;James Andrews (D);D
2000;N00012572;Will Callaway (D);D
2000;N00012573;Mark Daniel Peterman (R);R
2000;N00012574;Jeff Sell (D);D
2000;N00012575;Jerry J Mikus ZJr (R);R
2000;N00012576;David Grady Morris (R);R
2000;N00012577;Curtis Clinesmith (D);D
2000;N00012578;Jim Green (D);D
2000;N00012579;Jo Ann Matranga (D);D
2000;N00012580;DORMAN (MAC) Mac warren (R);R
2000;N00012581;Eric Lawrence Kirkland (3);3
2000;N00000536;James H Douglas (R);R
2000;N00012582;Eric John Ulis (D);D
2000;N00012583;Thomas James Davis (D);D
2000;N00012584;Jonathan Smith (R);R
2000;N00012585;Dewey Eugene Berry (D);D
2000;N00012586;Christopher Chocola (R);R
2000;N00012587;Roy Eugene Walsh (I);I
2000;N00012588;James S Broadwater (I);I
2000;N00012589;Rhawn (Gabriel) Joseph (R);R
2000;N00012590;James Ray Phipps (I);I
2000;N00012591;Alan R Sill (3);3
2000;N00012592;Marcus Joy Gumz (R);R
2000;N00001725;Jay Inslee (D);D
2000;N00001724;Glenn C Hampson (R);R
2000;N00007823;Jennifer Dunn (R);R
2000;N00004423;Catherine Louise Helms (D);D
2000;N00004356;Mark W Neumann (R);R
2000;N00004324;Frederick P Kessler (D);D
2000;N00001803;Jim Moody (D);D
2000;N00009160;Tom Barrett (D);D
2000;N00002214;Alan B Mollohan (D);D
2000;N00002191;Sam Cravotta (R);R
2000;N00002181;Bob Wise (D);D
2000;N00008008;Frank J Vondersaar (D);D
2000;N00003091;Sonny Callahan (R);R
2000;N00003087;Don Womack (D);D
2000;N00003045;Wayne Parker (R);R
2000;N00003046;Hugh McInnish (R);R
2000;N00005488;Warren Dupwe (R);R
2000;N00005458;Bill Powell (R);R
2000;N00007635;Amata Coleman Radewagen (R);R
2000;N00006431;Linda Rawles (R);R
2000;N00006446;Matt Salmon (R);R
2000;N00006387;Chuck Blanchard (D);D
2000;N00006462;Beverly Elaine Hermon (R);R
2000;N00006456;Susan Bitter Smith (R);R
2000;N00006483;Joseph Sweeney (R);R
2000;N00006426;Stuart Michael Turnansky (D);D
2000;N00006425;John Shadegg (R);R
2000;N00006488;Ken Orms (D);D
2000;N00006460;David Schweikert (R);R
2000;N00006455;J D Hayworth (R);R
2000;N00006892;Rich Sybert (R);R
2000;N00007546;Tim LeFever (R);R
2000;N00007580;Larry Fowler (R);R
2000;N00007597;Nathan L Arrowsmith (R);R
2000;N00007544;Katie Hirning (D);D
2000;N00007461;Duane C Hughes (R);R
2000;N00007532;Michael J Nugent (R);R
2000;N00008129;Ernest K Jones Jr (3);3
2000;N00007423;Norman H Reece (R);R
2000;N00007427;Timothy Earl Horan III (D);D
2000;N00007495;Randy A Perry (D);D
2000;N00007374;Ben Brink (R);R
2000;N00007479;Zoe Lofgren (D);D
2000;N00008130;Dick Lane (D);D
2000;N00007312;Sam Farr (D);D
2000;N00007274;Andrea Seastrand (R);R
2000;N00007234;Martin Stone (D);D
2000;N00007279;Michael Brian Stoker (R);R
2000;N00007233;Walter Holden Capps (D);D
2000;N00006690;Maxine Waters (D);D
2000;N00006885;Claude Parrish (R);R
2000;N00006851;Mark Boos Benhard (R);R
2000;N00006853;Emery William Shane (R);R
2000;N00006696;Jon Rappoport (D);D
2000;N00006673;Mike Binkley (R);L
2000;N00006947;John V Flores (R);R
2000;N00009245;Susan Brooks (R);R
2000;N00006785;R O  (Bob) Davis (D);D
2000;N00007074;George Thomas Craig (R);R
2000;N00006967;Ronald L Curtis (R);R
2000;N00006968;Valerie Romero (R);R
2000;N00007169;Todd Rajendra Thakar (R);R
2000;N00007165;Sonny Bono (R);R
2000;N00007118;Steve Clute (D);D
2000;N00007061;Hans Alfred Schroeder (D);D
2000;N00007189;Dan Young (R);R
2000;N00007178;Victor A Wagner Jr (L);L
2000;N00006981;Brian P Bilbray (R);R
2000;N00006986;Mary Alice Acevedo (R);R
2000;N00006988;Rita Tamerius (D);D
2000;N00006985;Brian Cochran (D);D
2000;N00000619;Susan E Johnson (R);R
2000;N00000600;Jonathan Kantrowitz (D);D
2000;N00000596;Alan Schlesinger (R);R
2000;N00000637;Jim Maloney (D);D
2000;N00000562;Charlotte Koskoff (D);D
2000;N00002752;James Ray Paul (R);R
2000;N00002754;Joe Scarborough (R);R
2000;N00002757;Lois Benson (R);R
2000;N00002730;Carole Griffin (R);R
2000;N00002710;Marc Little (R);R
2000;N00002717;Alvin Brown (D);D
2000;N00002952;Robert Connors (D);D
2000;N00002958;Jeffrey Ronald Assmann (R);R
2000;N00002816;Kevin McKeown (R);R
2000;N00002818;Gary Smith (R);R
2000;N00002821;Carole Jean Jordan (R);R
2000;N00002807;Dave Weldon (R);R
2000;N00002898;Mark Foley (R);R
2000;N00002904;Peter J Tsakanikas (R);R
2000;N00002562;William Ward Hunter Jr (D);D
2000;N00002694;Fred Overby (D);D
2000;N00002526;Bob Barr (R);R
2000;N00002675;Bo Dorough (D);D
2000;N00002644;Eugene Stuckey (D);D
2000;N00002690;Craig Webster (D);D
2000;N00002615;Robert L Castello (R);R
2000;N00002630;Charles W Norwood (R);R
2000;N00002507;Annette Davis (R);R
2000;N00007671;Orson Swindle (R);R
2000;N00007670;Alexandra Kaan (D);D
2000;N00004221;Greg Ganske (R);R
2000;N00004227;Tom Latham (R);R
2000;N00004245;Michael K Peterson (D);D
2000;N00006279;Helen Chenoweth-Hage (R);R
2000;N00006274;Ron McMurray (R);R
2000;N00004825;William J Kelly (R);R
2000;N00004855;Art Jones (R);R
2000;N00004831;Steve Baker (R);R
2000;N00004818;Steven Valtierra (R);R
2000;N00004816;Rod Blagojevich (D);D
2000;N00004859;Ray Lear (D);D
2000;N00004897;Michael Patrick Flanagan (R);R
2000;N00004817;James S Parker (R);R
2000;N00004711;Robert L Wheat (R);R
2000;N00004884;Danny K Davis (D);D
2000;N00004836;Ed H Smith (D);D
2000;N00004690;Peter G Fitzgerald (R);R
2000;N00004694;Robert C Walberg (D);D
2000;N00004858;Herbert Sohn (R);R
2000;N00004872;Lawrence Joseph Joyce (R);R
2000;N00004666;Andrew M Krupp (D);D
2000;N00009337;Clem Balanoff (D);D
2000;N00004745;Jerry Weller (R);R
2000;N00004744;David W Neal (D);D
2000;N00004749;Jeffery J (Jeff) Tomczak (R);R
2000;N00004811;John Raymond Buchanan (D);D
2000;N00004739;Daniel L Kennedy (D);D
2000;N00004772;Harris W Fawell (R);R
2000;N00004758;Steve Denari (R);R
2000;N00004933;Ray LaHood (R);R
2000;N00004926;Thomas J Homer (D);D
2000;N00004927;Judy Koehler (R);R
2000;N00004949;Brent Winters (R);R
2000;N00004975;Bill Owens (R);R
2000;N00003813;Pete Visclosky (D);D
2000;N00003878;David M McIntosh (R);R
2000;N00003843;James Michael Loomis (R);R
2000;N00003844;Mark E Souder (R);R
2000;N00003856;J D Beatty (D);D
2000;N00003821;Hugh P Salisbury (D);D
2000;N00003918;Barbara Bourland (L);L
2000;N00003904;Jeffrey Lee Devine (R);R
2000;N00003897;John Hostettler (R);R
2000;N00003862;Jean Leising (R);R
2000;N00003872;Cecil W Copley (R);R
2000;N00003790;Marvin B Scott (R);R
2000;N00005252;John Carlin (D);D
2000;N00005227;Judy Hancock (D);D
2000;N00008144;Todd Tiahrt (R);R
2000;N00003467;Ed Whitfield (R);R
2000;N00003476;Ron Lewis (R);R
2000;N00003469;David Adkisson (D);D
2000;N00003390;Mike Ward (D);D
2000;N00003400;Dolores Delahanty (D);D
2000;N00003408;Bill Wilson (D);D
2000;N00003450;Walter (Doc) Blevins (D);D
2000;N00005371;Robert Namer (R);R
2000;N00009375;Benjamin Franklin Marshall IV (R);R
2000;N00009783;Darryl Paul Ward (D);R
2000;N00000179;James P McGovern (D);D
2000;N00000206;Thomas J Quinn (D);D
2000;N00000226;John F Tierney (D);D
2000;N00000213;Jeffery Hayward (D);D
2000;N00000214;Nicholas J Costello (D);D
2000;N00000211;Brad Bailey (R);R
2000;N00000227;Michael M Murphy (R);R
2000;N00001925;Bob Ehrlich (R);R
2000;N00001960;Dan Hiegel (D);D
2000;N00002021;Stephen Crawford (D);D
2000;N00001880;Donald Marion Deichman (D);D
2000;N00000453;Bonnie Lewis Titcomb (D);D
2000;N00000451;Dennis L Dutremble (D);D
2000;N00000465;James B Longley Jr (R);R
2000;N00000459;Charles E Summers (R);R
2000;N00000502;Stephen Morgan Zirnkilton (R);R
2000;N00000486;Janet T Mills (D);D
2000;N00000496;John Baldacci (D);D
2000;N00000481;John M Michael (I);I
2000;N00004190;Bob Carr (R);R
2000;N00004163;Lucille Wiggins (3);3
2000;N00004166;Vernon J Ehlers (R);R
2000;N00004126;Mark Alan Behnke (R);R
2000;N00003957;Donald J Lobsinger (R);R
2000;N00003965;John A Schall (R);R
2000;N00003962;Lynn N Rivers (D);D
2000;N00003973;Fulton B Eaglin (D);D
2000;N00004044;Melvin Hollowell Jr (D);D
2000;N00004054;Noha F Hamze (3);3
2000;N00004527;Gil Gutknecht (R);R
2000;N00004529;Mary Rieder (D);D
2000;N00004534;John C Hottinger (D);D
2000;N00004555;Scott A Fischbach (R);R
2000;N00004497;Robert Arthur Olson (D);D
2000;N00004456;Dennis Newinski (R);R
2000;N00004486;Dorothy LeGrand (R);R
2000;N00004469;Kenneth McInnis (D);D
2000;N00005024;Zellner Dwight Billingsly (R);R
2000;N00005061;Eric E Vickers (D);D
2000;N00005007;Donald R Counts (R);R
2000;N00005045;Pat Kelly (D);D
2000;N00005066;Lee Lehmuth (R);R
2000;N00005119;Karen McCarthy (D);D
2000;N00005147;Tina Tucker (R);R
2000;N00005193;Michael H Brown (D);D
2000;N00005198;Doug Burlison (L);L
2000;N00008032;Kenny Hulshof (R);R
2000;N00003277;Jamie Barnett (D);D
2000;N00003280;Roger Wicker (R);R
2000;N00003285;Grant Moncrief Fox (R);R
2000;N00003275;Brian H Neely (D);D
2000;N00003288;Bennie G Thompson (D);D
2000;N00003268;Henry W Espy (D);D
2000;N00003340;Vince Thornton (3);3
2000;N00003316;Bill Jordan (R);R
2000;N00003313;Marshall Bennett (D);D
2000;N00003335;George Barlos (R);R
2000;N00004629;Harold V (Harry) Combs (R);R
2000;N00009453;David Funderburk (R);R
2000;N00002294;Jennifer Laszlo (D);D
2000;N00002268;RichardMoore (D);D
2000;N00002275;Robert R Romaine Jr (R);R
2000;N00002288;Fred Heineman (R);R
2000;N00002237;A P (Sandy) Sands (D);D
2000;N00002229;John S Holleman Jr (D);D
2000;N00002247;Howard Coble (R);R
2000;N00002311;Sherrill Morgan (R);R
2000;N00002325;David G Balmer (R);R
2000;N00002327;Sue Myrick (R);R
2000;N00002333;Don Reid (R);R
2000;N00002387;James Clark Plexico (D);D
2000;N00004623;Gary Dale Porter (R);R
2000;N00005327;Patrick J Combs (D);D
2000;N00005305;Jon Christensen (R);R
2000;N00000381;Michael E Hammond (R);R
2000;N00000401;James P Bassett (R);R
2000;N00000404;Brenda Elias (R);R
2000;N00000788;Leonard P Marshall (3);I
2000;N00000754;Helen Hamilton (3);3
2000;N00000785;Mike Herson (R);R
2000;N00000895;Roger W Daley (R);R
2000;N00000662;Bill Martini (R);R
2000;N00000696;David Francis Sivella (D);D
2000;N00000665;Kenneth Ebel (3);I
2000;N00000709;Maurice Williams (3);3
2000;N00000686;Joseph Pennacchio (R);R
2000;N00000672;Frank C Marmo (D);D
2000;N00000834;Jim Saxton (R);R
2000;N00006619;John Ensign (R);R
2000;N00006630;Pat Clary (D);D
2000;N00006616;Janet Greeson (D);D
2000;N00001086;James P McCall (R);R
2000;N00001182;Michael P Forbes (D);D
2000;N00001191;Grant M Lally (R);R
2000;N00001143;Gary Ackerman (D);D
2000;N00000916;Thomas K Duane (D);D
2000;N00001167;Robert Law (D);D
2000;N00001121;Phyllis Talidferro (I);I
2000;N00000933;Charles Millard (R);R
2000;N00000962;Adam Clayton Powell (D);D
2000;N00000999;Larry Seabrook (D);D
2000;N00001015;Guy T Parisi (R);R
2000;N00001228;Glenn E Warren (R);R
2000;N00001029;Paul W Bucha (R);R
2000;N00001020;Sue Kelly (R);R
2000;N00001025;Joseph J Dioguardi (3);3
2000;N00001207;Joseph A Gomez (R);R
2000;N00001323;Johann  A (John) Clendenin (I);I
2000;N00001308;Ellen T Kennedy (D);D
2000;N00001299;David A Franczyk (D);D
2000;N00003682;Rob Portman (R);R
2000;N00003707;Jay Buchert (R);R
2000;N00003720;David A Westbrock (R);R
2000;N00003728;Frank A Cremeans (R);R
2000;N00003731;Robert Edward Kelley (R);R
2000;N00003575;Helen Knipe Smith (D);D
2000;N00003500;Ramona Whisler (R);R
2000;N00003619;Vince Yambrovich (R);R
2000;N00003647;James A Traficant Jr (D);D
2000;N00003532;Bob Ney (R);R
2000;N00003545;Steve LaTourette (R);R
2000;N00003581;Jerome A Brentar (R);R
2000;N00005597;Steve Largent (R);R
2000;N00005584;Robert H Johnson (R);R
2000;N00005601;Tom Coburn (R);R
2000;N00005626;John Michael Newport (D);D
2000;N00005528;J C Watts Jr (R);R
2000;N00005533;Tully McCoy (D);D
2000;N00005520;David Perryman (D);D
2000;N00005525;Mike Warkentin (R);R
2000;N00005565;Thomas Andrew Holmes (R);R
2000;N00005566;Dan Webber Jr (D);D
2000;N00005559;Frank D Lucas (R);R
2000;N00005558;Danny George (D);D
2000;N00007716;Bryant Cleve Larson (R);R
2000;N00007800;Sue C Kupillas (D);D
2000;N00007805;Wes Cooley (R);R
2000;N00008158;Perry A Atkinson (R);R
2000;N00007767;Marshall Dean Johnson Sr (R);R
2000;N00001686;Jim Bunn (R);R
2000;N00007778;Fred F Girod (R);R
2000;N00007753;CatherineWebber (D);D
2000;N00007770;John Ball Jr (D);D
2000;N00007758;Jeff L Anderson (D);D
2000;N00001610;Dennis Wesley (D);D
2000;N00001607;Harvey E Clark III (D);D
2000;N00001573;James C Hasher (R);R
2000;N00001586;John R Kates (D);D
2000;N00001335;Ed  Peglow (R);R
2000;N00001648;Fred Levering (R);R
2000;N00001535;Curt Weldon (R);R
2000;N00001527;John P Murray (D);D
2000;N00001529;Joseph M Hoeffel (D);D
2000;N00001531;Stewart Greenleaf (R);R
2000;N00001638;John J Murray (R);R
2000;N00007950;Alexander William McLean (R);R
2000;N00001545;Frank W Szabo (I);I
2000;N00001379;Jon Delano (D);D
2000;N00001352;Joseph P Rudolph (D);D
2000;N00001348;Christopher K McNally (D);D
2000;N00001373;Mike Doyle (D);D
2000;N00001391;Mike McCormick (R);R
2000;N00001417;Mary Ann McConnell (R);R
2000;N00001427;Phil English (R);R
2000;N00001428;Ronald A DiNicola (D);D
2000;N00001425;Judith M Lynch (D);D
2000;N00000360;Patrick J Kennedy (D);D
2000;N00000327;Valerie J Southern (R);R
2000;N00002441;L Mendel Rivers Jr (R);R
2000;N00002443;Michael T Rose (R);R
2000;N00002424;Mark Sanford (R);R
2000;N00002459;John Henry Whitmire (R);R
2000;N00002478;Robert Joseph Cantrell (R);R
2000;N00002421;James Bryan (D);D
2000;N00002496;Thomas L Moore (D);D
2000;N00009975;Lindsey Graham (R);R
2000;N00002499;Lou Bracknell (D);D
2000;N00002490;Larry L Bigham (R);R
2000;N00002401;Gary McLeod (R);R
2000;N00004568;Jan Berkhout (R);R
2000;N00006112;Michael Donovan Murray (R);R
2000;N00003196;Greg Samples (I);I
2000;N00003174;Brenda Kaye Turner (D);D
2000;N00003126;Bart Gordon (D);D
2000;N00003260;M Andrew Hoover (D);D
2000;N00003261;Calvin Mitchell Moore (D);D
2000;N00009981;Jeff Whorley (D);D
2000;N00003166;Van Hilleary (R);R
2000;N00003264;Lincoln Edward Davis (D);D
2000;N00003128;John Daniel Rudd (D);D
2000;N00003115;Don Trotter (D);D
2000;N00003247;Neal R Morris (R);R
2000;N00003230;Claude Burdikoff (R);R
2000;N00005725;Dennis Henry Boerner (R);R
2000;N00005759;Hugh Parmer (D);D
2000;N00005656;Joe Barton (R);R
2000;N00006062;Rudy Izzard (R);R
2000;N00005814;Barbara Jordan (D);D
2000;N00006044;Michael G Clennan (D);D
2000;N00006057;John W Sawyer (D);D
2000;N00005961;Henry B Gonzalez (D);D
2000;N00005983;James D Walker (R);R
2000;N00005984;John C Shull (R);R
2000;N00005986;Alejandro (Alex) Depena (L);L
2000;N00001811;Lamar Smith (R);R
2000;N00005965;Joe Sullivan (D);D
2000;N00005906;Ron Paul (R);R
2000;N00005956;John Allen Rindfuss (D);D
2000;N00005958;Charles P Jones (D);D
2000;N00005677;Martin Frost (D);D
2000;N00005774;Olivia Coggin Eudaly (R);R
2000;N00005821;Brent Perry (R);R
2000;N00005848;William E Brock (R);R
2000;N00005832;John M Sanchez (R);R
2000;N00005941;Mark Lynn Cude (RTexas);R
2000;N00005813;Jack Rodriguez (R);R
2000;N00005684;John Hendry (R);R
2000;N00005701;James L Sweatt (D);D
2000;N00006357;James W McConkie (D);D
2000;N00006326;Raymond T Neilson (R);R
2000;N00006317;Stephen E Sandstrom (R);R
2000;N00006349;Chris Cannon (R);R
2000;N00002147;Bobby Scott (D);D
2000;N00002140;Owen B Pickett (D);D
2000;N00002128;Elsie Holland (R);R
2000;N00002167;Virgil H Goode Jr (I);I
2000;N00002116;Roderic H Slayton (D);D
2000;N00002164;Patrick Muldoon (R);R
2000;N00002073;Frank Wolf (R);R
2000;N00002040;Tom Horton (D);D
2000;N00002093;C W (Levi) Levy (I);I
2000;N00000134;Kenneth E Mapp (R);R
2000;N00000135;Olaf Hendricks (D);D
2000;N00000519;Pete Diamondstone (D);D
2000;N00000530;Susan Sweetser (R);R
2000;N00007884;Ann C Weinzierl (D);D
2000;N00007837;Jeffrey Coopersmith (D);D
2000;N00007896;Joseph D Bowen (D);D
2000;N00007893;Kevin W Quigley (D);D
2000;N00007936;Brian Baird (D);D
2000;N00007952;Glenn D Phipps (D);D
2000;N00007980;Rick Locke (D);D
2000;N00007967;Thomas S Foley (D);D
2000;N00007972;Susan Kaun (D);D
2000;N00007962;Judy Olson (D);D
2000;N00007918;Norm Dicks (D);D
2000;N00007907;Kenneth Wayne Lund (R);R
2000;N00007852;Frank Kleschen (R);R
2000;N00007833;Adam Smith (D);D
2000;N00000003;Les Aspin (D);D
2000;N00004300;Lydia C Spottswood (D);D
2000;N00004298;Douglas Lafollette (D);D
2000;N00004366;Patrick Joseph O'Brien (D);D
2000;N00004371;Paul R Soglin (D);D
2000;N00004384;Jim Harsdorf (R);R
2000;N00004403;Ron Kind (D);D
2000;N00004329;Roman R Blenski (R);R
2000;N00004410;Timothy J Farness (3);3
2000;N00004394;David R Obey (D);D
2000;N00004413;David A Zien (R);R
2000;N00004422;David Prosser Jr (R);R
2000;N00004393;Jay Johnson (D);D
2000;N00004389;Charles H Dettman (R);R
2000;N00012914;Alan H Carlson (R);R
2000;N00012943;Michael Darling (I);I
2000;N00012958;Leigh Harvey McNairy (D);D
2000;N00012974;Richard L Stevenson (3);3
2000;N00013004;Steven N Kush (R);R
2000;N00013030;Michael Davis (L);L
2000;N00013067;William Bunch (L);L
2000;N00013068;Allen H Goforth (R);R
2000;N00013069;Joe Vu (R);R
2000;N00012795;S Clifton Byrd (3);3
2000;N00013070;Kristin Cox (3);3
2000;N00013071;Ray E Dittmar (L);L
2000;N00013072;Kelly L Rush (L);L
2000;N00013073;Brynne Sissom (3);3
2000;N00013074;Mark Emerson (R);R
2000;N00013075;Jay Morgan Philpot (R);R
2000;N00013076;Paul C Jost (R);R
2000;N00013077;Barry E Duval (R);R
2000;N00013076;Paul C Jost (R);R
2000;N00013078;Jo Ann Davis (R);R
2000;N00002297;Ted Gerald Stone (R);R
2000;N00002372;Benny Thomas Pollard (R);R
2000;N00002239;Mark Jackson (L);L
2000;N00002285;Gene Paczelt (L);L
2000;N00002221;Richard Burr (R);R
2000;N00002334;Rory Blake (D);D
2000;N00002328;Melvin L Watt (D);D
2000;N00008113;Earl Pomeroy (D);D
2000;N00005328;Gerry Finnegan (D);D
2000;N00000380;William Hitchcock Hatch (R);R
2000;N00000403;Peter J Spaulding (R);R
2000;N00000419;Stephen M Duprey (R);R
2000;N00000372;Theo A Dewinter (R);R
2000;N00000851;Frank A LoBiondo (R);R
2000;N00000889;Agnes A James (3);I
2000;N00000684;Rodney Frelinghuysen (R);R
2000;N00000732;John P Scollo (D);D
2000;N00000691;Leonard R Sendelsky (D);D
2000;N00000810;Bob Franks (R);R
2000;N00000661;Herb Klein (D);D
2000;N00000654;Bernard George (R);R
2000;N00000747;Thomas Paine Caslander (I);I
2000;N00000673;Ona Spiridellis (D);D
2000;N00000865;Carl J Mayer (3);3
2000;N00000699;Robert Menendez (D);D
2000;N00006574;Patsy Reinard (D);D
2000;N00006567;F Gregg Bemis Jr (R);R
2000;N00006559;Edward D Nagel (L);L
2000;N00006635;Dan Hansen (3);3
2000;N00001102;Nydia M Velazquez (D);D
2000;N00001176;Rick A Lazio (R);R
2000;N00001161;Stephen Arnold Orlins (D);D
2000;N00001181;Allan Binder (R);R
2000;N00001193;Pete King (R);R
2000;N00001150;David A Levy (3);3
2000;N00001166;Daniel Frisa (R);R
2000;N00001082;Edolphus Towns (D);D
2000;N00001074;Major R Owens (D);D
2000;N00000987;Ruben Franco (3);3
2000;N00001077;Angel Diaz (3);3
2000;N00000078;Carolyn B Maloney (D);D
