412221,NY,Present,Yvette Clarke,Democrat
412226,OH,Present,Jim Jordan,Republican
412236,TN,Present,Steve Cohen,Democrat
412239,VT,Present,Peter Welch,Democrat
412250,FL,Present,Gus Bilirakis,Republican
412254,MA,Present,Niki Tsongas,Democrat
412255,VA,Present,Robert Wittman,Republican
412256,OH,Present,Robert Latta,Republican
412257,IL,Present,Bill Foster,Democrat
412258,IN,Present,André Carson,Democrat
412259,CA,Not Voting,Jackie Speier,Democrat
412261,LA,Present,Steve Scalise,Republican
412263,MD,Present,Donna Edwards,Democrat
412270,UT,Present,Jason Chaffetz,Republican
412271,CO,Present,Mike Coffman,Republican
412272,VA,Present,Gerald Connolly,Democrat
412275,LA,Present,John Fleming,Republican
412276,FL,Present,Alan Grayson,Democrat
412278,KY,Present,Brett Guthrie,Republican
412280,MS,Present,Gregg Harper,Republican
412282,CT,Present,James Himes,Democrat
412283,CA,Present,Duncan Hunter,Republican
412284,KS,Present,Lynn Jenkins,Republican
412286,AZ,Present,Ann Kirkpatrick,Democrat
412290,NJ,Present,Leonard Lance,Republican
412292,MO,Present,Blaine Luetkemeyer,Republican
412293,NM,Present,Ben Luján,Democrat
412294,WY,Present,Cynthia Lummis,Republican
412295,CA,Present,Tom McClintock,Republican
412302,TX,Present,Pete Olson,Republican
412303,MN,Present,Erik Paulsen,Republican
412307,ME,Not Voting,Chellie Pingree,Democrat
412308,CO,Present,Jared Polis,Democrat
412309,FL,Present,Bill Posey,Republican
412310,TN,Present,David Roe,Republican
412311,FL,Present,Thomas Rooney,Republican
412315,OR,Present,Kurt Schrader,Democrat
412317,PA,Present,Glenn Thompson,Republican
412318,NV,Not Voting,Dina Titus,Democrat
412319,NY,Present,Paul Tonko,Democrat
412327,OH,Not Voting,Marcia Fudge,Democrat
412331,IL,Present,Mike Quigley,Democrat
412379,CA,Present,Judy Chu,Democrat
412382,CA,Present,John Garamendi,Democrat
412385,FL,Present,Theodore Deutch,Democrat
412388,GA,Present,Tom Graves,Republican
412392,IN,Not Voting,Marlin Stutzman,Republican
412393,NY,Present,Tom Reed,Republican
412394,AL,Present,Martha Roby,Republican
412395,AL,Present,Mo Brooks,Republican
412396,AL,Present,Terri Sewell,Democrat
412397,AZ,Present,Paul Gosar,Republican
412399,AZ,Present,David Schweikert,Republican
412400,AR,Present,Eric Crawford,Republican
412402,AR,Present,Steve Womack,Republican
412403,CA,Present,Jeff Denham,Republican
412404,CA,Not Voting,Karen Bass,Democrat
412405,CO,Present,Scott Tipton,Republican
412407,DE,Present,John Carney,Democrat
412409,FL,Not Voting,Richard Nugent,Republican
412410,FL,Not Voting,Daniel Webster,Republican
412411,FL,Present,Dennis Ross,Republican
412412,FL,Present,Frederica Wilson,Democrat
412416,GA,Present,Rob Woodall,Republican
412417,GA,Present,Austin Scott,Republican
412419,ID,Not Voting,Raúl Labrador,Republican
412420,IL,Present,Bob Dold,Republican
412421,IL,Present,Adam Kinzinger,Republican
412422,IL,Present,Randy Hultgren,Republican
412426,IN,Present,Todd Rokita,Republican
412427,IN,Present,Larry Bucshon,Republican
412428,IN,Present,Todd Young,Republican
412429,KS,Present,Tim Huelskamp,Republican
412430,KS,Present,Kevin Yoder,Republican
412431,KS,Present,Mike Pompeo,Republican
412432,LA,Present,Cedric Richmond,Democrat
412434,MD,Not Voting,Andy Harris,Republican
412435,MA,Present,William Keating,Democrat
412436,MI,Present,Dan Benishek,Republican
412437,MI,Present,Bill Huizenga,Republican
412438,MI,Present,Justin Amash,Republican
412443,MS,Present,Steven Palazzo,Republican
412444,MO,Present,Vicky Hartzler,Republican
412445,MO,Present,Billy Long,Republican
412446,NV,Present,Joseph Heck,Republican
412447,NH,Present,Frank Guinta,Republican
412453,NY,Present,Christopher Gibson,Republican
412454,NY,Present,Richard Hanna,Republican
412457,NC,Present,Renee Ellmers,Republican
412460,OH,Present,Bill Johnson,Republican
412461,OH,Present,Steve Stivers,Republican
412462,OH,Present,James Renacci,Republican
412463,OH,Present,Bob Gibbs,Republican
412465,PA,Present,Mike Kelly,Republican
412466,PA,Present,Patrick Meehan,Republican
412468,PA,Present,Tom Marino,Republican
412469,PA,Present,Lou Barletta,Republican
412470,RI,Present,David Cicilline,Democrat
412472,SC,Present,Jeff Duncan,Republican
412473,SC,Present,Trey Gowdy,Republican
412474,SC,Present,Mick Mulvaney,Republican
412475,SD,Present,Kristi Noem,Republican
412476,TN,Present,Charles Fleischmann,Republican
412477,TN,Present,Scott DesJarlais,Republican
412478,TN,Present,Diane Black,Republican
