year;CID;name;party
2008;N00012454;Matthew Jay Wolfe (R);R
2008;N00028799;Richard Z Duffee (3);3
2008;N00029836;David G Grimes (R);R
2008;N00029837;Craig D Schmidtke (R);R
2008;N00029838;Bobby Bright (D);D
2008;N00029839;Steve May (R);R
2008;N00029840;Edwin Robert Winkler (R);R
2008;N00029841;Lawrence Lessig (D);D
2008;N00029842;Virginia Fuller-Kendall (R);R
2008;N00029843;Lawrence Tufts Johnson (D);D
2008;N00029844;Jackie Conaway (D);D
2008;N00029845;Daniel Frederick Kalmick (D);D
2008;N00029846;Debbie Cook (D);D
2008;N00029847;Henry H Eng (D);D
2008;N00029848;Annette Taddeo (D);D
2008;N00029849;Anita De Palma (D);D
2008;N00029850;Jason C King (D);D
2008;N00029851;Edward J Lynch (R);R
2008;N00029852;Kenny Eugene Stall (D);D
2008;N00029853;Carolene Mays (D);D
2008;N00029854;Larry Lamont Ledford (D);D
2008;N00029855;Reid Haire (D);D
2008;N00029856;Daniel Eric London (R);R
2008;N00029857;Bob Devore (R);R
2008;N00029858;Warren O Stone (R);R
2008;N00029859;G E Puckett (R);R
2008;N00029860;Jon Larson (R);R
2008;N00029861;Tony McCurdy (R);R
2008;N00029862;Willie Banks Jr (D);D
2008;N00029863;Lafonza Earl Washington (I);I
2008;N00029864;Ed Matthews (R);R
2008;N00029865;Steve Gaw (D);D
2008;N00029866;James Brockman Olivo (R);R
2008;N00029867;Jim Hunt (D);D
2008;N00029868;Ty Cobb Jr (R);R
2008;N00029869;Max Yashirin (D);D
2008;N00029870;Jennifer M Horn (R);R
2008;N00029871;Robert E Clegg Jr (R);R
2008;N00029872;Grant Bosse (R);R
2008;N00029873;Thomas Roughneen (R);R
2008;N00029874;Rebecca D Vigil-Giron (D);D
2008;N00029875;George Oros (R);R
2008;N00029876;Todd Francis Goldup (I);I
2008;N00029877;Gary Mittleman (D);D
2008;N00029878;Lester Freeman (D);D
2008;N00029879;Daniel J Humiston (R);R
2008;N00029880;Mike Carroll (D);D
2008;N00029881;Kevin Mannix (R);R
2008;N00029882;Tanya Bond (I);3
2008;N00029883;Jeffrey Josh Stroehmann (R);R
2008;N00029884;Richard Paul Vilello Jr (D);D
2008;N00029885;Grady Keith Richardson (R);R
2008;N00029886;Mark B McCracken (D);D
2008;N00029887;Mark S Zaccaria (R);R
2008;N00029888;Paul Valentine Norris (R);R
2008;N00029889;George Blaine Lotz (D);D
2008;N00006863;Tom McClintock (R);R
2008;N00029242;Frank Zilaitis (3);3
2008;N00029098;Ray McKinney (R);R
2008;N00029890;Brian Taylor (3);3
2008;N00029891;Gerry Connolly (D);D
2008;N00029892;Eileen May Macoll (D);D
2008;N00029893;Paul Stark (R);R
2008;N00029894;Dan Mielke (R);R
2008;N00029895;Anne Barth (D);D
2008;N00029896;Thornton Cooper (D);D
2008;N00022171;Richie Robb (D);D
2008;N00029898;Colleen Stevens Martin (3);3
2008;N00029899;Clarence Allen Hinchy (I);I
2008;N00029900;Elm W Stand (I);I
2008;N00029901;Mark Begich (D);D
2008;N00029902;Donald Lee Hamrick (I);I
2008;N00029903;Larry A Stafford (L);L
2008;N00029904;Herbert J Hoffman (I);I
2008;N00029905;Jack Hoogendyk Jr (R);R
2008;N00029906;Sheirl L Fletcher (D);D
2008;N00013843;Miguel (Mike) Olivas (D);D
2008;N00029882;Tanya Bond (I);I
2008;N00003477;David Williams (D);D
2008;N00026588;James Rice (D);D
2008;N00029813;Daniel Essek (R);R
2008;N00029774;George L Morovich (R);R
2008;N00030399;Deb McFarland (3);3
2008;N00030400;Danial Suits (3);3
2008;N00030401;Abel Noah Tomlinson (3);3
2008;N00030402;Joshua Drake (3);3
2008;N00030403;Megan Nichole Van Why (3);3
2008;N00030404;Nick Dibs (I);I
2008;N00030405;Maude Louise Hills (3);3
2008;N00030406;Daniel A Brackins (R);R
2008;N00030407;Li Zhao (L);L
2008;N00030408;Roger B Evans (R);R
2008;N00030409;Shaun Stenshol (I);I
2008;N00030410;Brian Alan White (I);I
2008;N00030411;Gabrielle Campo (R);R
2008;N00030412;Steev Ramsdell (3);3
2008;N00030413;Bill McGaughey (3);3
2008;N00030414;Abraham P (Aubrey) Immelman (R);R
2008;N00030415;Bob Anderson (3);3
2008;N00030416;Alan Roebke (R);R
2008;N00030417;Michael Cummins (R);R
2008;N00030418;Gregorio Sablan (D);I
2008;N00030419;Alvin Lindsay Jr (I);I
2008;N00030420;William E Britt (R);R
2008;N00030421;Deborah J Glick (D);D
2008;N00030422;Grace Lin (R);R
2008;N00030423;Salvatore Grupico (R);R
2008;N00030424;Hugh C Carr (R);R
2008;N00030425;Frances F Cutrone (R);R
2008;N00030426;Robert A Straniere (R);R
2008;N00030427;Robert G Heim (R);R
2008;N00010564;Steve Tataii (R);R
2008;N00028772;C Kaui Jochanan Amsterdam (L);L
2008;N00001085;Paul M Atanasio (3);3
2008;N00030428;Thane Eichenauer (L);L
2008;N00030429;Ralph Hughes (3);3
2008;N00030430;Raymond Patrick Petrulsky (L);L
2008;N00030431;Paul Davis (L);L
2008;N00030432;Martin L Buchanan (L);L
2008;N00030433;Michael Anthony Carrano (L);L
2008;N00030434;Mark Anthony Parks (L);L
2008;N00030435;Wendy Barth (3);3
2008;N00030436;Victor Vara (I);I
2008;N00030437;Theodore Knapp (I);I
2008;N00030438;Edward Martin (L);L
2008;N00030439;Lorenzo Gaztanaga (L);L
2008;N00030440;Darryn O'Shea Jackson Sr (I);I
2008;N00030441;Steve Schulin (3);3
2008;N00030442;Darlene H Nicholas (L);L
2008;N00030443;Gary W Hoover Sr (L);L
2008;N00030444;Ronald M Owens-Bey (L);L
2008;N00030445;Ian Thomas (L);L
2008;N00030446;Jean Treacy (3);3
2008;N00030447;Daniel W Grow (L);L
2008;N00030448;Edward Pinkney (3);3
2008;N00030449;Greg Merle (L);L
2008;N00030450;Lynn Meadows (3);3
2008;N00030451;George M Zimmer (3);3
2008;N00029833;Brian Patrick Moore (3);3
2008;N00029834;Bob Marshall (R);R
2008;N00029908;Joe Garcia (D);D
2008;N00029909;Richard Carter (D);D
2008;N00029910;Andrea Miller (D);D
2008;N00029911;Clifford Mark Greene (3);3
2008;N00014497;Haley Barbour (R);R
2008;N00030452;Neil Kiernan Stephenson (L);L
2008;N00030453;Erik Shelley (3);3
2008;N00030454;William J Opalicky (3);3
2008;N00030455;John Vico (L);L
2008;N00030456;George L Corsetti (3);3
2008;N00030457;Gregory Creswell (L);L
2008;N00030458;Clyde K Shabazz (3);3
2008;N00030459;Richard J Secula (L);L
2008;N00030460;James H Wagner (3);3
2008;N00030470;Luis Palacios Crisostimo (I);I
2008;N00030475;Margaret M Chapman (I);I
2008;N00030540;Joseph P Sullivan (D);D
2008;N00030541;Ben Olson (L);L
2008;N00030542;Rob Wasinger (R);R
2008;N00030543;Loretta Vanpelt (3);3
2008;N00030544;Faye Coffield (I);I
2008;N00030545;Jeanne Fitzmaurice (I);I
2008;N00030546;Shira Kash (I);I
2008;N00030547;Jeff Duensing (L);L
2008;N00030548;Mark Vogel (L);L
2008;N00030549;Delbert Suits (I);I
2008;N00030550;Susan Allen (I);I
2008;N00030551;Timothy J Cochrane (3);3
2008;N00030552;Isaiah Matos (L);L
2008;N00030553;Dennis Spisak (3);3
2008;N00030554;Paul Conroy (L);L
2008;N00030555;Craig E Willis (I);I
2008;N00030556;Steven R Linnabary (L);L
2008;N00030557;Robert Crow (I);I
2008;N00030558;David Macko (L);L
2008;N00030559;Travis Casper (I);I
2008;N00030560;Robert A (Bob) McNeil (I);I
2008;N00030561;Rudy Garcia (D);D
2008;N00030562;Josue Larose (R);R
2008;N00030563;William Salomone (I);I
2008;N00027413;Martin Koppel (3);3
2008;N00030565;Eric Johnson (I);I
2008;N00030566;Robert Anthony (I);I
2008;N00027192;Glenn Harlan Melton (R);R
2008;N00029907;Kevin Carney (R);R
2008;N00003136;Fred Thompson (R);R
2008;N00007453;James Prattas (D);D
2008;N00009864;Mike Benjamin Martisko (3);3
2008;N00012593;Gerald Lamar Hankins (D);D
2008;N00026144;Harry Edward Sampson (D);D
2008;N00029045;Jeffrey Earl Brown (I);I
2008;N00029049;Richard C Wager (R);R
2008;N00029050;Siobhan L Bennett (D);D
2008;N00029051;James R Miceli (D);D
2008;N00029052;Bennie Lee Ben Ferguson (I);I
2008;N00029053;William Nathan Pulliam (R);R
2008;N00029054;Gilda Reed (D);D
2008;N00029055;Basil Mossaidis (R);R
2008;N00029056;David Michael O'Brien (D);D
2008;N00029057;Stephen D Macmillan (R);R
2008;N00013817;Chellie Pingree (D);D
2008;N00029059;Jesus Bilal Islam Al Muhammed (R);R
2008;N00029060;Robert G Jackson (L);L
2008;N00029061;Marc Flagg (R);R
2008;N00009752;Phil Sudan (R);R
2008;N00013766;Brian A Joyce (D);D
2008;N00025267;Carolyn W Grant (R);R
2008;N00025445;David Kustoff (R);R
2008;N00026706;Erik Saenz (D);D
2008;N00002836;Ben Graber (I);I
2008;N00028361;Mark Ellmore (R);R
2008;N00011234;Mark Myers (R);R
2008;N00007246;Tommy C Cardenas (D);D
2008;N00026058;Larry Joseph Schuetter (3);3
2008;N00026740;Kent Mesplay (3);3
2008;N00013294;John Stanley Carroll (R);R
2008;N00013848;Andrew Raczkowski (R);R
2008;N00026994;Rosemarie Clampitt (R);R
2008;N00028679;Edward Raymond Madej (R);R
2008;N00012604;Michael V Ciresi (D);D
2008;N00029063;Ray McKee (R);R
2008;N00029069;Sean Patrick Sullivan (R);R
2008;N00029070;Jim Himes (D);D
2008;N00029071;David John Cappiello (R);R
2008;N00029072;Corbett M Kroehler (D);D
2008;N00029073;Jim Sendelbach (D);D
2008;N00029074;Erik Underwood (R);R
2008;N00029076;Mark Pera (D);D
2008;N00029077;Lynn Jenkins (R);R
2008;N00029078;Michael F Brennan (D);D
2008;N00029079;Randy Demmer (R);R
2008;N00029080;Bob Hill (D);D
2008;N00029081;Marshall Adame (D);D
2008;N00029082;Bill McCamley (D);D
2008;N00029083;Andrew Marshall Saul (R);R
2008;N00029084;Michael R Rocque (R);R
2008;N00029085;Sandy Treadwell (R);R
2008;N00029086;Kathleen Ann Seei (R);R
2008;N00029087;David Ernst Furniss (R);R
2008;N00029088;Douglas Stanhope (L);L
2008;N00029089;Hubert Billy Miles Jr (3);3
2008;N00029090;William David Beadles (3);3
2008;N00029091;Christina Gerasimos Billings-Elias (D);D
2008;N00029075;Evita Paschall (D);D
2008;N00029092;Wrendo Johnson P Godwin (D);D
2008;N00029093;Kelcey Brian Wilson (3);3
2008;N00029094;Jomo K Manual Williams (3);3
2008;N00029095;Mark Irwin Klein (R);R
2008;N00029096;Stanton T Jolley (I);I
2008;N00029097;Dory Frank (D);D
2008;N00029098;Ray McKinney (R);R
2008;N00029099;Michael James Smith (D);D
2008;N00030592;Bobby Saxon (D);D
2008;N00029211;Steven Leo Driehaus (D);D
2008;N00029055;Basil Mossaidis (R);R
2008;N00008051;Mark Udall (D);D
2008;N00026271;Steve Novick (D);D
2008;N00002725;Deborah Katz Pueschel (3);3
2008;N00012841;Herb Peters (L);L
2008;N00013772;James S Klauber (R);R
2008;N00028183;James Lopez (R);R
2008;N00028282;John Autry (D);D
2008;N00002622;Denise Freeman (D);D
2008;N00029835;Martin Heinrich (D);D
2008;N00009885;Raymond Joseph Caplette (D);D
2008;N00006331;Steven Douglas Mabey (U);U
2008;N00026177;James Louis Dezort Watchman (I);I
2008;N00026191;George C Nelson (3);3
2008;N00001543;Susan G Ducey (3);R
2008;N00000249;Ray Ferrill Green (R);R
2008;N00029105;Howard Shanker (D);D
2008;N00029133;Rick Goddard (R);R
2008;N00029143;Erwin Roberts (R);R
2008;N00002776;Richard Grayson (R);R
2008;N00009616;Robert (Bob) Nelson Hering, Jr (R);R
2008;N00026667;Allen Dale Unruh (R);R
2008;N00024790;Jeanne Shaheen (D);D
2008;N00026467;Blake Ashby (I);I
2008;N00008008;Frank J Vondersaar (D);D
2008;N00004497;Bob Olson (D);D
2008;N00004497;Bob Olson (D);D
2008;N00029251;Paul Smith (R);R
2008;N00027835;Ken King (R);R
2008;N00029253;William Griffith (I);I
2008;N00029255;Daniel Salvatore Muffoletto (R);R
2008;N00008924;Thomas Wayne Allen (3);3
2008;N00009625;Rodney Christopher Edenfield (R);R
2008;N00008074;Ernest Lee Easton (I);I
2008;N00026931;Marion Thorpe (R);R
2008;N00026078;Nanci Jean Taylor (I);I
2008;N00026108;Eric L Creviston (U);U
2008;N00029280;Jon Adams (D);D
2008;N00029305;Charles Jin Hahn (R);R
2008;N00029306;Robert J Watkins (R);R
2008;N00029307;John Morris (R);R
2008;N00004769;Jim Nalepa (R);R
2008;N00005300;Hal Daub (R);R
2008;N00002097;Mark Warner (D);D
2008;N00012233;Robert E Latta (R);R
2008;N00012599;Evelyn Louise Vitullo (D);D
2008;N00024867;Sydney Hay (R);R
2008;N00025547;John A Stephen (R);R
2008;N00027640;Jim Hester (D);D
2008;N00029357;Daniel Paul Davis (D);D
2008;N00029359;Johnny Jeffrey Carter (D);D
2008;N00029360;John G Drescher (R);R
2008;N00029361;John P Scott (R);R
2008;N00029362;Eugene Robert Zarwell (R);R
2008;N00012869;Michael Benoit (L);L
2008;N00012621;Jack Wayne Chappell (R);R
2008;N00011614;Lendall B Terry (D);D
2008;N00013685;Ronald E Graeser (3);3
2008;N00025010;James M Eyer (L);L
2008;N00025036;Daniel C Ramirez (D);D
2008;N00025471;John P Hogan (D);D
2008;N00025311;Robert Candee (D);D
2008;N00000904;Roger Bacon (D);D
2008;N00000897;Peter A Cerrato (R);R
2008;N00025345;Sitouni (Stoney) Teiko Fonua (R);R
2008;N00003045;Wayne Parker (R);R
2008;N00026919;Gerald Wallace (R);R
2008;N00009198;William A Callison (3);3
2008;N00026508;Brian Holtz (L);L
2008;N00026542;Tom Lash (3);3
2008;N00029145;Meyer F Marks (R);R
2008;N00029146;Frank M Kratovil Jr (D);D
2008;N00029147;Andy Harris (R);R
2008;N00029148;Adam Cote (D);D
2008;N00029149;Thomas A Casperson (R);R
2008;N00029150;Jim Berryman (D);D
2008;N00029151;Kay Barnes (D);D
2008;N00029152;Joe McLaughlin (R);R
2008;N00029153;Ross Vincent Overby (D);D
2008;N00029154;Linda Barnes (D);D
2008;N00029155;Andrew Martin (D);D
2008;N00029156;John Wallace (R);R
2008;N00029157;Jonathan Powers (3);3
2008;N00029158;David Nachbar (D);D
2008;N00029159;Philip M Heimlich (R);R
2008;N00029160;Stephen L Black (D);D
2008;N00029161;John A Boccieri (D);D
2008;N00029162;Kirk Schuring (R);R
2008;N00029163;Jeanette M Moll (R);R
2008;N00029164;Fred L Dailey (R);R
2008;N00029165;Mike Carey (R);R
2008;N00029166;Thomas V Myers (D);D
2008;N00029167;Bruce Slater (D);D
2008;N00029168;Pedro Pierluisi (3);3
2008;N00029169;Larry Joe Doherty (D);D
2008;N00029170;Daniel Scott Grant (D);D
2008;N00029171;Brad Edward Vincent (D);D
2008;N00029172;Andy Mann (R);R
2008;N00029173;Chris Peden (R);R
2008;N00029174;David O Leavitt (R);R
2008;N00029175;David Shreve (D);D
2008;N00029176;Vern P McKinley (R);R
2008;N00029177;Margaret Krupp (D);D
2008;N00029178;Jeffrey C Thomas,  MD (D);D
2008;N00029179;Bradley K Lord-Leutwyler (3);3
2008;N00029180;Virginia Algar (R);R
2008;N00029181;Anne Hart Geisler (R);R
2008;N00029182;Roland Aranjo (D);D
2008;N00029183;Keith Robert Sprankle (R);R
2008;N00029184;Colonel Launeil Sanders (R);R
2008;N00029185;Matthew D Pinnavaia (3);3
2008;N00029186;Rajesh Srinivasa Raghavan (R);R
2008;N00029187;Matthew Jay Borman (3);3
2008;N00029188;Jon Adam Greenspon (3);3
2008;N00029189;Alan Augustson (3);3
2008;N00029190;Lawrence Anthony Obern II (U);U
2008;N00029191;Edward Anthony Szynalski (I);I
2008;N00029192;Ralph Marshall Robinson (I);I
2008;N00029193;Peter Samuel Grasso Jr (I);I
2008;N00029194;Rocky Caldero (D);D
2008;N00029195;Rand Knight (D);D
2008;N00029196;William Dale Cardwell (D);D
2008;N00029197;Steven Kenneth Sauerberg (R);R
2008;N00029198;Ed O'Reilly (D);D
2008;N00029199;Donald E Stephan (D);D
2008;N00029200;Jay Buckey (D);D
2008;N00029201;Jim Hannan (D);D
2008;N00029202;Don Wiviott (D);D
2008;N00029203;Mikal Watts (D);D
2008;N00029205;Brian Davis (R);R
2008;N00029206;Paul Phillips (R);R
2008;N00029207;Abdul (Kareem) Muhammad (R);R
2008;N00029208;Marc Wolin (R);R
2008;N00000469;Tom H Allen (D);D
2008;N00029216;Benjamin Lodmell (D);D
2008;N00029217;Dana Walsh (R);R
2008;N00029218;Ron Shepston (D);D
2008;N00029219;Bill Hedrick (D);D
2008;N00029220;Michael Wray (D);D
2008;N00029221;Steve Blythe (D);D
2008;N00029222;Gaurav Bhola (I);I
2008;N00029223;George Cardenas (D);D
2008;N00029224;Steve Greenberg (R);R
2008;N00029225;Michael J Kelley (D);D
2008;N00029226;Ethan Strimling (D);D
2008;N00029227;Dean P Scontras (R);R
2008;N00029228;Rosemary Palmer (D);D
2008;N00029229;William M O'Neill (D);D
2008;N00029230;Mike Waltner (D);D
2008;N00029231;Kyle Foust (D);D
2008;N00029232;Beth Hafer (D);D
2008;N00029233;Alfredo Antonio Cast Bayouth (I);I
2008;N00029234;Kevin George (R);R
2008;N00029259;Jake Metcalfe (D);D
2008;N00029493;Michael Hart Boyce (R);R
2008;N00029494;John Stone (R);R
2008;N00029495;Mariannette Jane Miller-Meeks (R);R
2008;N00006288;Walt Minnick (D);D
2008;N00008404;Shirley Roney (D);D
2008;N00029625;John F Young (R);R
2008;N00026417;E J Pipkin (R);R
2008;N00029565;Phillip G Steck (3);3
2008;N00029566;George K Phillips (R);R
2008;N00029567;Bruce E Layman (R);R
2008;N00029568;Ronald E Hood (R);R
2008;N00029569;Daniel C Harkins (R);R
2008;N00029570;Joseph Cimperman (D);D
2008;N00029571;Thomas E O'Grady (D);D
2008;N00029572;James Peter Trakas (R);R
2008;N00029573;David Blair Ryon (R);R
2008;N00029574;Steve Stivers (R);R
2008;N00029575;Thomas Edward Lynch (D);D
2008;N00029576;Davis Haire (R);R
2008;N00029577;William Russell (R);R
2008;N00029578;Erin Vecchio (D);D
2008;N00029579;Chris Lien (R);R
2008;N00029580;John Gerard Donovan (R);R
2008;N00029581;Alan Steinberg (R);R
2008;N00029582;Thomas James Daley (D);D
2008;N00029583;Wayne Avellanet (R);R
2008;N00029584;Joshua John Kowert (R);R
2008;N00029585;Steve Bush (D);D
2008;N00029586;Michael Peter Skelly (D);D
2008;N00029587;Belinda D Shvetz (D);D
2008;N00029588;Robert Brian Klock (R);R
2008;N00029589;Kevyn Blake Bazzy (R);R
2008;N00029590;Philip Forgit (D);D
2008;N00029591;Edward B Ted Hontz (D);D
2008;N00029592;David S Corderman (R);R
2008;N00029593;Lucky R Narain (I);I
2008;N00029594;Matthew Thomas Famiglietti (D);D
2008;N00029595;Jody Lynn Egan (R);R
2008;N00029596;James Christian Burkee (R);R
2008;N00029597;Jeffrey Shawn Walz (D);D
2008;N00029599;Daniel K Zwonitzer (R);R
2008;N00029600;Daniel Avery Bacon (I);I
2008;N00029601;William John Ohlsen (I);I
2008;N00029602;Wayne A Root (L);L
2008;N00029603;Daniel E Williams (L);L
2008;N00029604;John Stuart Nolan (3);3
2008;N00029605;Jeffrey Boss (I);I
2008;N00029606;Robert Sherman Nix,  III (U);U
2008;N00029607;Dale Hoinoski (I);I
2008;N00029608;Jonathan Edward Allen (I);I
2008;N00029609;William Louis Mills, Jr (I);I
2008;N00029610;John Kenneth Bootie (I);I
2008;N00029611;Rebekah Jean Kennedy (3);3
2008;N00029612;Maggie Martinez (D);D
2008;N00029613;Greg Orman (D);D
2008;N00029614;David Lee Wylie (D);D
2008;N00029615;Michael Gerrard Cassaro (D);D
2008;N00029616;Laurie Dobson (I);I
2008;N00029617;Kay R Hagan (D);D
2008;N00029618;Duskin C Lassiter (D);D
2008;N00029619;R Leland Lehrman (D);D
2008;N00029620;Candy Neville (D);D
2008;N00029621;Buddy Witherspoon (R);R
2008;N00002045;Tom Davis (R);R
2008;N00029522;Christopher Panasuk (R);R
2008;N00029523;Michael Babula (D);D
2008;N00029524;Robert Broadus (I);I
2008;N00029525;Vincent Martorano (R);R
2008;N00029526;James Patrick Cusick (D);D
2008;N00029527;Collins Bailey (R);R
2008;N00029528;Jesse James Dann (R);R
2008;N00029529;Mike Hethmon (R);R
2008;N00029530;Jennifer P Dougherty (D);D
2008;N00029531;Robin Deibert (D);D
2008;N00029532;Rick Lank (D);D
2008;N00029533;Tom Croft (R);R
2008;N00029534;Michael T Hargadon (R);R
2008;N00029535;Brian Mezger (R);R
2008;N00029536;Jay Roberts (R);R
2008;N00029537;Bruce Stern (R);R
2008;N00029538;Steve Meister (D);D
2008;N00029539;John Newton Frary (R);R
2008;N00029630;Fred Johnson (D);D
2008;N00029541;Theodore Camron McAvoy (I);I
2008;N00029542;James Barrie Hovland (D);D
2008;N00029543;Michael David Garman (D);D
2008;N00029544;Mark Edward Logsdon (D);D
2008;N00030574;David Canter (D);D
2008;N00013593;Jack Warner (L);L
2008;N00014465;Vincent E Baker (R);R
2008;N00005276;Steven A Rosile (L);L
2008;N00027026;Kevin C Babcock (L);L
2008;N00025023;Kevin Craig (L);L
2008;N00027126;Raymond Wickson (R);R
2008;N00026975;Jean Howard-Hill (I);I
2008;N00026976;Doug Vandagriff (D);D
2008;N00028556;Roger D Tucker (3);3
2008;N00028557;Paul Vincent Showen (R);R
2008;N00028805;Aaron Stuttman (3);3
2008;N00028439;Robb E Cunningham (L);L
2008;N00008538;Greg Zotta (R);R
2008;N00028445;Randy Langkraehr (R);R
2008;N00028450;Branden C McCullough (L);L
2008;N00007066;Anna Nevenich (D);D
2008;N00028471;Mahmood (Michael) Sabri (R);R
2008;N00008761;Bert Mason (D);D
2008;N00028475;Don Strong (R);R
2008;N00022725;Robert R Scott (D);D
2008;N00003241;Isaac Richmond (D);D
2008;N00025743;Jim Rogers (D);D
2008;N00026751;Allen Buckley (L);L
2008;N00028512;David Gatchell (I);I
2008;N00030316;Joseph L Martin (3);3
2008;N00030232;Sandra B Livingstone (R);R
2008;N00030233;Thomas N Hansen (R);R
2008;N00030234;John William Lerew (R);R
2008;N00030235;Bo Itshaky (R);R
2008;N00030236;Thomas Linton Winn (I);I
2008;N00030237;James Edward Bryan (D);D
2008;N00030238;Fernando Steven Neira (3);3
2008;N00030239;Jason Paul Davis (R);R
2008;N00030240;Tom Hanson (R);R
2008;N00030241;Dan Druck (L);L
2008;N00030242;Kathleen M Burton (3);3
2008;N00030243;Robert Garrard (L);L
2008;N00030244;Leslie S Martin (3);3
2008;N00030245;Bill Cassidy (R);R
2008;N00030246;James Kenneth Harlan (D);D
2008;N00030247;Helena Moreno (D);D
2008;N00030248;Byron Lynn Lee (D);D
2008;N00030249;Donald R Cravins Jr (D);D
2008;N00030250;Robert A Feuer (D);D
2008;N00030251;Herb Robinson (D);D
2008;N00030252;Don Cooney (D);D
2008;N00030253;Bert Copple (R);R
2008;N00030254;Mary Waters (D);D
2008;N00030255;Edward J Gubics (R);R
2008;N00030256;John Wayne Tucker (R);R
2008;N00030257;Pat Ertmann (R);R
2008;N00030258;Stanley Plough Jr (R);R
2008;N00030259;Joseph Terrazas (R);R
2008;N00030260;Chris Knowlton (R);R
2008;N00030261;Ali Allon Sherkat (D);D
2008;N00030262;L Gregory Glockner (D);D
2008;N00030263;Dan Bishir (R);R
2008;N00030264;Peter Frank Boyce (3);3
2008;N00030265;Ruben Wills (I);I
2008;N00030266;Adam Anthony Sullivan (D);D
2008;N00030267;Michael E McMahon (D);D
2008;N00030268;Jamshad Wyne (R);R
2008;N00030269;Carmine Morano (3);3
2008;N00030270;Steven Vasquez (R);R
2008;N00030271;David Andrew Gay (R);R
2008;N00030272;Kathy Konst (D);D
2008;N00030273;Don Eckhart (3);3
2008;N00030274;Georgianna W Oliver (D);D
2008;N00030275;Mark Manley (D);D
2008;N00030276;Kevin E Coleman (D);D
2008;N00030277;Forrest Michael (I);I
2008;N00030278;Blake Cummings (D);D
2008;N00030279;David E Joyce (I);I
2008;N00030280;Michael Donihe (D);D
2008;N00030281;Dave Hancock (D);D
2008;N00030282;Teresa Sheppard (R);R
2008;N00030283;Kevin Ragsdale (I);I
2008;N00030284;Vijay A Kumar (R);R
2008;N00030285;Jon Jackson (I);I
2008;N00030286;Chris Baker (I);I
2008;N00030287;James Tomasik (D);D
2008;N00030288;James Gregory (D);D
2008;N00028481;Joe Towns Jr (D);D
2008;N00030290;Paul Richmond (D);D
2008;N00030291;Christine E Webb (R);R
2008;N00030292;Gary Murrell (3);3
2008;N00030293;John Joseph Mogk (D);D
2008;N00030294;Darin Meyer (I);I
2008;N00030295;Keith Arnold (D);D
2008;N00030296;Alfred Lawrence Patterson (I);I
2008;N00030297;Douglas G Clement (3);3
2008;N00030298;Thomas Robert Stevens (3);3
2008;N00030299;James Edgar Lundeen, Sr (I);I
2008;N00030300;Jeffrey Dennis Stath (I);I
2008;N00030301;Darlene Fitzgerald Price (D);D
2008;N00030302;Vic Vickers (R);R
2008;N00030304;Randall L Hodgkinson (L);L
2008;N00030305;Dennis Lopez (R);R
2008;N00030306;Ted Ryals (R);R
2008;N00030307;Mark E Clayton (D);D
2008;N00030308;Leonard D Ladner (D);D
2008;N00030309;Ed Lawhorn (I);I
2008;N00009834;Joseph K Bellis,  III (L);L
2008;N00001543;Susan G Ducey (3);3
2008;N00004003;Martha G Scott (D);D
2008;N00013318;Thomas L Knapp (L);L
2008;N00005043;Tamara A Millay (L);L
2008;N00028511;Ed Choate (I);I
2008;N00030290;Paul Richmond (D);D
2008;N00013309;Anthony America (3);3
2008;N00029882;Tanya Bond (I);I
2008;N00029102;Jerry Roland Johnson (R);R
2008;N00029103;David Michael Bishop (3);3
2008;N00002079;Larry LaRocco (D);D
2008;N00029106;Allan Affeldt (D);D
2008;N00029107;Mary Kim Titla (D);D
2008;N00029108;Annie Loyd (I);I
2008;N00029109;Dean F Andal (R);R
2008;N00029110;Hoyt Hilsman (D);D
2008;N00029111;Leroy Joseph Guillory (R);R
2008;N00029112;Laura Richardson (D);D
2008;N00029113;Jenny Oropeza (D);D
2008;N00029114;George Parmer (D);D
2008;N00029115;Bill Grisolia (D);D
2008;N00029116;Lee Davis (I);I
2008;N00029117;Felicia Ford (D);D
2008;N00029118;Valerie J McDonald (D);D
2008;N00029119;Jeff Price (D);D
2008;N00029120;Ed Wilson (D);D
2008;N00029121;John Kanaley (R);R
2008;N00029122;Jeffrey (Lincoln) Leavitt (R);R
2008;N00029123;Teri Ramirez (R);R
2008;N00029124;Daniel Abraham Brezenoff (3);3
2008;N00029125;Nicholas Alexander Leibham (D);D
2008;N00029126;Brian W Jones (R);R
2008;N00029127;Jared Polis (D);D
2008;N00029128;Betsy Markey (D);D
2008;N00029134;Joseph F Inman (D);D
2008;N00029135;Manuel Flores (D);D
2008;N00029136;Randi Scheurer (D);D
2008;N00029137;Jay K Footlik (D);D
2008;N00029138;Linda Chapa Lavia (D);D
2008;N00029139;Bill Foster (D);D
2008;N00029140;Chris Lauzen (R);R
2008;N00029141;Luke Wayne Puckett (R);R
2008;N00029142;Michael Anthony Montagano (D);D
2008;N00029144;Jim Ogonowski (R);R
2008;N00009904;Mark Lawrence (D);D
2008;N00012669;Corrogan R Vaughn (R);R
2008;N00001271;Danny M Francis (D);D
2008;N00027999;Charles G Bud Railey (R);R
2008;N00025335;Ishah L Wright (3);3
2008;N00029235;Ken Leach (D);D
2008;N00029236;Paulette Garin (D);D
2008;N00029237;Roger Kittelson (D);D
2008;N00029238;John Unger (D);D
