year;CID;name;party
2006;N00027778;Mary Jo Kilroy (D);D
2006;N00027779;Jeff Woollard (D);D
2006;N00027780;Denise Bode (R);R
2006;N00027781;Mary Fallin (R);R
2006;N00027782;Fred Morgan (R);R
2006;N00027783;Ralph Norman (R);R
2006;N00027784;Terry Stulce (D);D
2006;N00027785;Laura Davis-Aaron (D);D
2006;N00027786;Ron Redwing (D);D
2006;N00027787;Glenn Melancon (D);D
2006;N00027788;James Berk Henley (D);D
2006;N00027789;Ted Ankrum (D);D
2006;N00027790;Elsie Patricia Mynatt (D);D
2006;N00027791;Leslie Eric Story (R);R
2006;N00027792;Nick Reid (R);R
2006;N00027793;Gary Trauner (D);D
2006;N00027794;Warren Grayson (I);I
2006;N00027795;Lisa M Rea (D);D
2006;N00027796;Mary Pallant (D);D
2006;N00027797;Jill Marie Martinez (D);D
2006;N00027798;Russell Warner (D);D
2006;N00027799;Peter Christopher Hankwitz (R);R
2006;N00027800;Delecia Holt (R);R
2006;N00027801;Mark Paschall (R);R
2006;N00027802;David Lee Lynch (R);R
2006;N00027803;Donna Clarke (R);R
2006;N00027804;Tim Mahoney (D);D
2006;N00027805;Kenneth Wayne Arnold (R);R
2006;N00027806;Robert W Churchill (R);R
2006;N00027807;Bill Reedy (D);D
2006;N00027808;Brian Scott Gilliland (R);R
2006;N00027809;Michael A Clements (D);D
2006;N00027810;Barry Welsh (D);D
2006;N00027811;Philip Dunkelbarger (D);D
2006;N00027812;Kevin Scott O'Keeffe (D);D
2006;N00027813;John Daniel Ashcraft (D);D
2006;N00027814;Tony Trupiano (D);D
2006;N00027815;Barry Woody Woods (R);R
2006;N00027816;Richard Lesh (D);D
2006;N00027817;Upendra J Chirukula (D);D
2006;N00027551;Paul Hackett (D);D
2006;N00027818;Johns Wallace Stevenson (R);R
2006;N00003535;Sherrod Brown (D);D
2006;N00008008;Frank J Vondersaar (D);D
2006;N00027820;Charles D Brown (D);D
2006;N00015369;Bill D Burlison (D);D
2006;N00003166;Van Hilleary (R);R
2006;N00027506;Charles Vince Couch (I);I
2006;N00027507;Patrick Michael O'Brien (R);R
2006;N00027508;Robert E McDonald (R);R
2006;N00009670;Mark Kennedy (R);R
2006;N00027021;Patty Wetterling (D);D
2006;N00000781;Frank Pallone Jr (D);D
2006;N00026102;Eric James Davis (I);I
2006;N00003572;Dennis J Kucinich (D);D
2006;N00026103;Thomas F Zych (D);D
2006;N00025683;Daniel James Barnett (3);3
2006;N00026109;Raymond Lemmy Chukwu (R);R
2006;N00026110;Bryan L Kennedy (D);D
2006;N00026113;Mark W Assini (R);R
2006;N00026115;James Christopher Reed (R);R
2006;N00026116;Myrah Lynn Kirkwood (R);R
2006;N00026117;Frank Ryan (R);R
2006;N00002221;Richard Burr (R);R
2006;N00025515;Miriam Masullo (R);R
2006;N00000927;Michael Benjamin (R);R
2006;N00001489;Pat Toomey (R);R
2006;N00026120;Jon Paul Jennings (D);D
2006;N00026122;Al Bartell (R);R
2006;N00002839;Peter Deutsch (D);D
2006;N00026125;Leonard Dennis Talbow (D);D
2006;N00026126;Richard Peterson (L);L
2006;N00026128;Steven Morrison (I);I
2006;N00026130;Dorothy (Dot) Nelson Snyder (R);R
2006;N00026133;Gene DeRossett (R);R
2006;N00026136;Frederic J Cowan (D);D
2006;N00026139;Alex Penelas (D);D
2006;N00005355;Jeffrey Diket (L);L
2006;N00026144;Harry Edward Sampson (D);D
2006;N00026146;Michael J Jones (R);R
2006;N00026148;Louis B Gohmert Jr (R);R
2006;N00026150;Vernon Robinson (R);R
2006;N00026151;Mariano Favazza (D);D
2006;N00026153;James D Zupanic (R);R
2006;N00026154;Paul N Deweese (R);R
2006;N00002522;Robert Lamutt (R);R
2006;N00027458;John Thomas Flynn (R);R
2006;N00027459;Doris O Matsui (D);D
2006;N00027460;Lara Ruth Shapiro (D);D
2006;N00027461;James Edward Low (R);R
2006;N00027462;Gus Michael Bilirakis (R);R
2006;N00027463;Bill Dix (R);R
2006;N00027464;Bruce Braley (D);D
2006;N00027465;Mike Whalen (R);R
2006;N00027466;Harry Nice Muir (R);R
2006;N00027467;Tim Walz (D);D
2006;N00027468;Dawn Gibbons (R);R
2006;N00027469;Danny Harmon (R);R
2006;N00027470;Drew Pritt (D);D
2006;N00027471;Joseph J Hunt (U);U
2006;N00027472;Chebib Jeanne (U);U
2006;N00027473;Condoleezza Rice (U);U
2006;N00027474;Rosalind Kurita (D);D
2006;N00027475;Barbara Ann Radnofsky (D);D
2006;N00003958;Bart Baron (R);R
2006;N00027274;Jeremy Weir Alderson (D);D
2006;N00027278;Paul Scoles (D);D
2006;N00027286;Cheryl A Crist (D);D
2006;N00027294;Darin Jackson (D);D
2006;N00027298;Teresa Catherine Keane (3);3
2006;N00027304;Richard Hoffman (R);R
2006;N00027305;William A Brenner (R);R
2006;N00001885;Alan L Keyes (R);R
2006;N00027330;Steven J Krukar (3);3
2006;N00027355;Dante Guerrero Salvatierra (3);3
2006;N00027405;Maria Allwine (3);3
2006;N00009876;David E McReynolds (3);3
2006;N00027438;Krista Marie Grimm (I);I
2006;N00027449;Thomas James Kawczynski (R);R
2006;N00027455;Noah Nickolas Perry (D);D
2006;N00008092;Blanche Lincoln (D);D
2006;N00025750;David E Bruderly (D);D
2006;N00025767;Irma Muse Dixon (D);D
2006;N00025776;Gregory Dennis Mikkelson (R);R
2006;N00025778;Dan Mathias (R);R
2006;N00025809;Frank Stoppenbach (D);D
2006;N00025815;Ayesha F Nariman (D);D
2006;N00027400;Leonard Rasch (L);L
2006;N00025817;Thomas Casey (D);D
2006;N00025829;Craig Mason (D);D
2006;N00025831;Carol Cassady (R);R
2006;N00025846;Jim Moore (I);I
2006;N00009638;Barack Obama (D);D
2006;N00025866;Mike Byron (D);D
2006;N00025870;Norm Olsen (L);L
2006;N00025881;Colleen Hanabusa (D);D
2006;N00025882;Ed Case (D);D
2006;N00025924;Andy Horning (R);R
2006;N00025978;L A Pres Tompkins (I);I
2006;N00025957;Darren Eugene Karr (I);I
2006;N00026012;Fern Penna (D);D
2006;N00026017;Lucian Wojciechowski (D);D
2006;N00026023;Vickie Sutton (R);R
2006;N00026024;Jim Rath (R);R
2006;N00026025;Moana Keaulana-Dyball (3);3
2006;N00026043;Randy Neugebauer (R);R
2006;N00026044;Bill Christian (R);R
2006;N00026045;Angelo Scott Brown (I);I
2006;N00026041;Mike Conaway (R);R
2006;N00026052;George Gladius (R);R
2006;N00026053;Jeffrey M Letter (L);L
2006;N00026055;Daniel W Hynes (D);D
2006;N00026056;Cherie Mertin Tilley (R);R
2006;N00026059;Adam Michael Safran (D);D
2006;N00026060;Gary P Nolan (L);L
2006;N00026065;Grady Dean Mollenhour, Jr (D);D
2006;N00026066;Kevin Sean Polk (3);3
2006;N00026067;Sanderson Beck (D);D
2006;N00026068;Andrew Mark Rotramel (I);I
2006;N00026070;Michael Halpin (I);I
2006;N00026071;Michael Badnarik (L);L
2006;N00004791;Carol Moseley Braun (D);D
2006;N00026073;Joseph Martyniuk, Jr (I);I
2006;N00026074;Susan Fey (D);D
2006;N00026076;Hugh Wallace (3);3
2006;N00026079;Jeffrey Jay Fisher (D);D
2006;N00026080;John Barrow (D);D
2006;N00026081;Kevin Murphy (R);R
2006;N00026083;Clark Bisbee (R);R
2006;N00026085;Nathan Tabor (R);R
2006;N00026087;John R Kuhl Jr (R);R
2006;N00026088;Thomas Schneider (I);I
2006;N00026089;Ronald Hostetler (R);R
2006;N00026091;Carroll M Thomas (R);R
2006;N00026092;Kay Gaddy (D);D
2006;N00026093;David Langston (R);R
2006;N00026094;Mike Egger (D);D
2006;N00026095;Donald R May (R);R
2006;N00026096;Stace Williams (R);R
2006;N00026098;Chris Bellamy (R);R
2006;N00026100;Stuart Ross Farber (R);R
2006;N00006700;Mervin L Evans (D);D
2006;N00003790;Marvin B Scott (R);R
2006;N00000379;Burt Cohen (D);D
2006;N00003607;Eric D Fingerhut (D);D
2006;N00002472;James W DeMint (R);R
2006;N00000812;John H Adler (D);D
2006;N00002283;John Edwards (D);D
2006;N00026889;Nancy Warrick (U);U
2006;N00006182;Bob Schaffer (R);R
2006;N00005601;Tom Coburn (R);R
2006;N00026901;Al King (R);R
2006;N00026907;Robert Lynn Wallace (I);I
2006;N00026910;Stephen Graves (R);R
2006;N00027477;Jack Alan Brown Jr (3);3
2006;N00026914;Gwen Moore (D);D
2006;N00026915;Rocky Hurricane Flash (I);I
2006;N00026919;Gerald Wallace (R);R
2006;N00026923;Randy Graf (R);R
2006;N00026927;Michael W Payton (R);R
2006;N00026933;Connie Jean Stokes (D);D
2006;N00026939;Craig F Romero (R);R
2006;N00026941;Ronald A Crews (R);R
2006;N00026943;Michael Ray Huckleberry (D);D
2006;N00026945;Phillip Truran (D);D
2006;N00026947;Stephen Carl Morrow (R);R
2006;N00026951;Herb Conaway (D);D
2006;N00026953;Frank Fracasso (D);D
2006;N00026957;James W Buell (D);D
2006;N00026961;Yvette D Clarke (D);D
2006;N00026963;Michael D Laba (R);R
2006;N00026982;Jonathan R Menefee (D);D
2006;N00026983;James Robert Socas (D);D
2006;N00026985;Sandra Jeanne Matheson (D);D
2006;N00028784;Muavaefaatasi Ae Ae Jr (I);I
2006;N00028785;Ronald Harders (L);L
2006;N00028786;Jason M Blair (L);L
2006;N00028787;Russ Dove (I);I
2006;N00028788;Leo F, Kimminau Sr (U);I
2006;N00028789;Paul Price (I);I
2006;N00028790;Harry Arthur Gardner Jr (I);I
2006;N00028791;Joe Calhoun (3);3
2006;N00028792;Richard D Hand (R);R
2006;N00028793;Gregory S Hollister (R);R
2006;N00028794;Brian X Scott (D);D
2006;N00028795;Roger McCarville (3);3
2006;N00028796;Steve Moore (D);D
2006;N00028797;John David Sexton (I);I
2006;N00028798;Daniel Sumrall (3);3
2006;N00028799;Richard A Duffee (3);3
2006;N00028800;Charles Barman (I);I
2006;N00028801;John Leroy Plemons (I);I
2006;N00028802;Donald W Mantooth (R);R
2006;N00028803;Rodger Gurk (3);3
2006;N00028804;Ken Mathenia (3);3
2006;N00028805;Aaron Stuttman (3);3
2006;N00028806;Candace Ruth Caveny (3);3
2006;N00028807;Art Myatt (3);3
2006;N00028808;Aimee Smith (3);3
2006;N00028809;David Sladky (3);3
2006;N00028810;Melinda (Mel) Ivey (3);3
2006;N00028811;Shirley A Yurkonis (3);3
2006;N00028812;Bill Hastings (3);3
2006;N00028813;Jim Brown (3);3
2006;N00028814;Michael J Sylvia III (L);L
2006;N00028815;Drake Davis (L);L
2006;N00028816;Timothy J Hagberg (3);3
2006;N00028817;Titus North (3);3
2006;N00028818;Derf W Maitland (3);3
2006;N00028819;John L Rimer (I);I
2006;N00028820;Mike Sadler (I);I
2006;N00028821;Tommy Ray Calvert Jr (I);I
2006;N00028822;Giannibicego Hoa Tran (R);R
2006;N00028823;Joseph Vincent Reasbeck (R);R
2006;N00028824;August Garza (Augie) Beltran (D);D
2006;N00028825;Adrian Deleon (D);D
2006;N00028826;Barbara Cunningham (L);L
2006;N00028827;Brian Parrett (I);I
2006;N00028828;Ron Avery (3);3
2006;N00028829;Dennis Morriseau (3);3
2006;N00028830;Jerry Trudell (I);I
2006;N00028831;Bruce R Marshall (3);3
2006;N00028832;Chris Karr (3);3
2006;N00028833;David Dunstan Moran (3);3
2006;N00028834;Thomas R Rankin (L);L
2006;N00028835;Allen Matthew Bunch (R);R
2006;N00028836;Lee L Mercer Jr (D);D
2006;N00028837;Stephen The Penny Man Baker (I);I
2006;N00028838;Cynthia H Thielen (R);R
2006;N00028839;Jack H Baldwin (D);D
2006;N00028840;Mark Pool (I);I
2006;N00028841;Lydia L Lewis (3);3
2006;N00028842;Roland Riemers (I);I
2006;N00028843;William Van Auken (3);3
2006;N00028844;Roger Calero (3);3
2006;N00028849;Matthew R Abel (3);3
2006;N00028850;Steven Ross (3);3
2006;N00028851;David G Baker (3);3
2006;N00028852;Gene Kelly (D);D
2006;N00028853;James Lyle Peterson (I);I
2006;N00028854;Craig T Stephens (I);I
2006;N00009587;Carl Lee Mcgill (D);D
2006;N00012883;R Benedict Mayers (R);R
2006;N00013279;Charles R Christrup (D);D
2006;N00011732;John W Bugler (R);R
2006;N00001080;Ernest Johnson (3);3
2006;N00003677;Bob McEwen (R);R
2006;N00011766;Mort W Meier (D);D
2006;N00003534;Norbert G Dennerll (D);D
2006;N00025863;Warren Severin (L);L
2006;N00024989;Peter Moore-Kochlacs (D);D
2006;N00025587;David Joel Chandler (3);3
2006;N00025763;Mark Terry (R);R
2006;N00025766;Troy A Carter (D);D
2006;N00003951;Jerome White (3);3
2006;N00004052;John G Pappageorge (R);R
2006;N00010777;Harry Robb Welty (3);3
2006;N00026344;Jim Fritz (D);D
2006;N00026348;Greg Walcher (R);R
2006;N00026358;David William Franker (D);D
2006;N00026368;Tim Walberg (R);R
2006;N00026374;Robert Whitfield (R);R
2006;N00026382;James Garner (R);R
2006;N00026386;Jackie Winters (R);R
2006;N00026390;Dwight Clint Moore (R);R
2006;N00026392;Sam Texas (R);R
2006;N00026394;Regner Capener (R);R
2006;N00026396;Suzanne Sinclair (R);R
2006;N00026398;Gary Kohlenberg (D);D
2006;N00026402;Bill Wyatt (R);R
2006;N00026406;Edward Thomas O'Donnell, Jr (D);D
2006;N00026410;Larry E Klayman (R);R
2006;N00026412;Jimmie Lee Browner (D);D
2006;N00026416;John R J Reynolds (R);R
2006;N00026418;Ken Wegner (R);R
2006;N00026420;Paul Van Dam (D);D
2006;N00026421;Dan Coleman (D);D
2006;N00026422;Robert James Ellis (D);D
2006;N00026423;Jeff Smith (D);D
2006;N00009956;Gregory P Hawkins (R);R
2006;N00009704;Brad R Carson (D);D
2006;N00026428;Peter Dan Vasilovich (R);R
2006;N00026430;Gregg Rippy (R);R
2006;N00026434;Nancy E Boyda (D);D
2006;N00026436;Alice Forgy Kerr (R);R
2006;N00026438;Roscoe M Moore Jr (R);R
2006;N00026440;Charles Richard Floyd (R);R
2006;N00026442;Jeffrey Brauner (R);R
2006;N00026444;David Vanhoy (R);R
2006;N00026446;George A Moretz (R);R
2006;N00026448;Joseph Cinquemani (R);R
2006;N00026450;Dan Brady (D);D
2006;N00026452;James Lee Feldkamp (R);R
2006;N00026454;Arthur Barton (R);R
2006;N00026460;Michael McCaul (R);R
2006;N00026462;Arlene Wohlgemuth (R);R
2006;N00026464;David Keith Cobb (3);3
2006;N00026472;Jeffrey William Durbin (D);D
2006;N00026474;Dwight (Ike) Wilkerson (R);R
2006;N00026476;Brian Krolicki (R);R
2006;N00026478;Steven Maynard (R);R
2006;N00026480;Howard Mason (R);R
2006;N00026482;Mark S Stewart (R);R
2006;N00026484;Mark Alan Henry (R);R
2006;N00027494;Jay R Esmay (R);R
2006;N00026479;Timothy Rexford Wilson (I);I
2006;N00026504;Pat Gray (3);3
2006;N00026657;Wayland R Smalley (R);R
2006;N00026686;Al Green (D);D
2006;N00027478;Lorenzo Sadun (D);D
2006;N00026700;David Brigham (R);R
2006;N00026704;Roger Allen Scott (R);R
2006;N00026706;Erik Saenz (D);D
2006;N00026710;Kenny Marchant (R);R
2006;N00026714;Rebecca Armendariz Klein (R);R
2006;N00026720;William Ross Vaden (R);R
2006;N00026722;Francisco Canseco (R);R
2006;N00026724;Jon Porter (D);D
2006;N00026729;Jane Eshagpoor (R);R
2006;N00026731;Craig Sullivan (D);D
2006;N00026734;Edward Chavez (D);D
2006;N00026738;Monty Montanez (R);R
2006;N00026740;Kent Mesplay (3);3
2006;N00026743;Howard Kaloogian (R);R
2006;N00026748;Mel Martinez (R);R
2006;N00026750;Gary Leshaw (D);D
2006;N00026752;Nadine Thomas (D);D
2006;N00026763;Orly Benny-Davis (R);R
2006;N00026765;Mark Edward Towner (R);R
2006;N00026767;Richard John Meyer (D);D
2006;N00026768;David W Phelps (R);R
2006;N00026882;David Ashe (D);D
2006;N00026886;Luke Esser (R);R
2006;N00026892;Ken Salazar (D);D
2006;N00026896;Howard Mills (R);R
2006;N00026904;Cody Robert Judy (D);D
2006;N00026909;Tom Gallagher (D);D
2006;N00026913;Robert G Anderson (R);R
2006;N00007694;Walter F (Walt) Brown (3);3
2006;N00026922;Vernon Woodrow Humphrey (R);R
2006;N00026924;Dwight D Leister (D);D
2006;N00026926;Jerry McNerney (D);D
2006;N00026930;Robert Godson Whittel (D);D
2006;N00026936;Arthur Louis Schwertz (R);R
2006;N00026938;Charmaine Degruise Caccioppi (D);D
2006;N00026940;Donald Ray Cravins, Sr (D);D
2006;N00026942;Ken Chase (R);R
2006;N00026944;David Phillip Horn (3);3
2006;N00026946;Joseph William Mayer (D);D
2006;N00026948;Dan Cofran (D);D
2006;N00026950;S Daniel Hutchison (R);R
2006;N00026954;Sylvester Fernandez (R);R
2006;N00026958;Steven Fulop (D);D
2006;N00026962;Glenn Bert Dorr III (R);R
2006;N00026966;Gregory Mark Wilson (D);D
2006;N00026968;Graham Leonard (D);D
2006;N00027004;Jonathan Walton Ambler (R);R
2006;N00027006;Ralph Ferrucci (3);3
2006;N00027008;Joseph H Stanley (R);R
2006;N00027016;Ruben Zamora (D);D
2006;N00027018;Drew Alan Walker (D);D
2006;N00027020;Randell J Shafer (R);R
2006;N00027022;Stace Mitchell (R);R
2006;N00027037;Billy J Creech (R);R
2006;N00027039;Roger A Eaton (D);D
2006;N00027045;Beth Troutman (D);D
2006;N00027046;Anne Fischer (D);D
2006;N00027048;Paul W Hodes (D);D
2006;N00027049;Mark Brady (R);R
2006;N00027053;Russ Mickelson (R);R
2006;N00027057;Ron Von Felden (D);D
2006;N00027058;Blair Mathies (D);D
2006;N00027059;Benjamin Oliver Shuldiner (D);D
2006;N00027060;Brian M Higgins (D);D
2006;N00027061;Timothy Lane Lancaster (3);3
2006;N00027063;Samara Barend (D);D
2006;N00027064;Bill Wortman (I);I
2006;N00027496;Philip B Krinkie (R);R
2006;N00027066;Brandon Pendaruis Brown (D);D
2006;N00027068;David Magnum (R);R
2006;N00027070;Dorthea M (Dottie) Leclair (D);D
2006;N00027073;Timothy Lee Bearson (R);R
2006;N00027075;Karen Saull (R);R
2006;N00027077;James Norman Finkelstein (D);D
2006;N00027079;Arthur Morrell (D);D
2006;N00027087;Chuck Pennacchio (D);D
2006;N00027095;Paul T Clark (D);D
2006;N00027097;Howard Johnson (I);I
2006;N00002534;William Clifford Oxford (D);D
2006;N00027115;Doris R Haddock (D);D
2006;N00027125;Damon Bruce Harris (R);R
2006;N00027137;Damon J Baldone (D);D
2006;N00027145;James Mork (I);I
2006;N00027148;Justin Nadeau (D);D
2006;N00027154;Keisha C Morrisey (R);R
2006;N00027166;Jeffrey Chimene (D);D
2006;N00027171;Matthew Brian Aljanich (R);R
2006;N00027175;Prince Brown (D);D
2006;N00027179;Marc Smith (R);R
2006;N00027184;Robert Edward Johnson (L);L
2006;N00024824;Janice H Bowling (R);R
2006;N00024830;Mike Earl Briggs (R);R
2006;N00024851;Tom Feeney (R);R
2006;N00008071;Elizabeth Dole (R);R
2006;N00027202;Randle Fredrick Eastwood (R);R
2006;N00027206;Kevin Dale Chiasson (R);R
2006;N00024882;Katherine Harris (R);R
2006;N00004572;John Thune (R);R
2006;N00024893;Elle Kurpiewski (D);D
2006;N00024894;James D Oberweis (R);R
2006;N00024896;Jeff Chavez (R);R
2006;N00024760;Phil Gingrey (R);R
2006;N00024911;Helen Mckenna Rahder (D);D
2006;N00024912;Chris Kouri (D);D
2006;N00024914;Sean Mahoney (R);R
2006;N00024919;Chris Bell (D);D
2006;N00024920;Carroll G Robinson (D);D
2006;N00024921;Margaret L Workman (D);D
2006;N00024922;Jeb Hensarling (R);R
2006;N00013877;Calder Clay (R);R
2006;N00024924;William Warner Kirby (I);I
2006;N00024926;Tim Escobar (R);R
2006;N00024931;Rick Renzi (R);R
2006;N00024932;Daniel L Stevens (R);R
2006;N00024935;Charles (Champ) Walker Jr (D);D
2006;N00024938;Craig Lyons Schelske (R);R
2006;N00024945;Ron Kirk (D);D
2006;N00005805;Ken Bentsen (D);D
2006;N00025437;Ted Glick (3);3
2006;N00025443;Bob Beauprez (R);R
2006;N00025445;David Kustoff (R);R
2006;N00025446;Vij Pawar (D);D
2006;N00025450;Katrina Swett (D);D
2006;N00025452;Lori Jeanne Lustig (R);R
2006;N00025461;Ada M Fisher (R);R
2006;N00025464;Rodney Alexander (R);R
2006;N00025466;Joe Rothbauer (R);R
2006;N00008971;Wayne Sowell (D);D
2006;N00025477;Mark Saalfield Norris (R);R
2006;N00025481;Stevan Drobac Jr (D);D
2006;N00025482;Dutch Ruppersberger (D);D
2006;N00025485;Liz Michael (D);D
2006;N00025495;Lou Barletta (R);R
2006;N00008974;Albert Lipscomb (R);R
2006;N00003132;Jim Cooper (D);D
2006;N00025314;Jan Schneider (D);D
2006;N00025321;John C McColgan (D);D
2006;N00025324;Matt Throckmorton (R);R
2006;N00025326;Graham Boyd (R);R
2006;N00027498;Chris Owens (D);D
2006;N00025330;Jo Bonner (R);R
2006;N00025342;Lou Barlow (D);D
2006;N00025140;Catherine Davis (R);R
2006;N00025142;John Kutsch (D);D
2006;N00025147;Larry King (D);D
2006;N00025157;Wayne Raasch (D);D
2006;N00025159;Akram Yosri (R);R
2006;N00025172;Kalyn Cherie Free (D);D
2006;N00025175;Michael R Turner (R);R
2006;N00025180;Mike Greene (R);R
2006;N00025183;Candice Brown McElyea (D);D
2006;N00025187;Gary R Page (D);D
2006;N00025206;Curtis Patrick Meece (R);R
2006;N00025214;Mark Baisley (R);R
2006;N00025219;Michael Burgess (R);R
2006;N00012672;Steve Pearce (R);R
2006;N00025226;James L Hart (R);R
2006;N00024972;James Darrell Maines Jr (R);R
2006;N00024974;Bryan Hartke (D);D
2006;N00024977;Richard M Romero (D);D
2006;N00024978;Henry Cuellar (D);D
2006;N00024979;Maad Abu-Ghazalah (D);D
2006;N00024985;Paul L Erickson (R);R
2006;N00024990;Derrick B Watchman (D);D
2006;N00024992;Tim Murphy (R);R
2006;N00025005;Frank W Ballance Jr (D);D
2006;N00025015;Daniel K Hagood (R);R
2006;N00025018;Jack A Blossman Jr (R);R
2006;N00025025;Jim Gerlach (R);R
2006;N00025028;Gerald Cardinale (R);R
2006;N00025030;Rob Beckham (R);R
2006;N00025031;Ross Moen (R);R
2006;N00025034;Douglas R Forrester (R);R
2006;N00025035;Mike Johnson (D);D
2006;N00025038;Alan Blinken (D);D
2006;N00025051;Syed R Mahmood (R);R
2006;N00025054;Marilyn Musgrave (R);R
2006;N00025055;Tim Riley (D);D
2006;N00025059;Jeb Bradley (R);R
2006;N00025063;Adam Taff (R);R
2006;N00025065;Herbert E Meyer (R);R
2006;N00025079;Stuart Johnson (R);R
2006;N00025083;Felix Alvarado (D);D
2006;N00027500;Amy Klobuchar (D);D
2006;N00026346;Phillip Matthew Smith (R);R
2006;N00026356;Carole Green (R);R
2006;N00026364;John R McKinnis II (R);R
2006;N00026370;Hans C Masing (I);I
2006;N00026376;Patricia Keever (D);D
2006;N00026384;Larry A Kaczala (R);R
2006;N00026388;Margaret Barber Crosby (R);R
2006;N00026487;Harry William Braun,  III (D);D
2006;N00026502;Jeff Ketelson (R);R
2006;N00026653;Jeff Seemann (D);D
2006;N00026659;Andrew Lee Kaza (D);D
2006;N00026661;Virginia Waters Schrader (D);D
2006;N00026662;Scott E Rutter (R);R
2006;N00026663;Robert Dodge (I);I
2006;N00026664;Joseph Edward Driscoll (D);D
2006;N00026665;John R Lotwick (3);3
2006;N00026667;Allen Dale Unruh (R);R
2006;N00026668;Scott Knapp (R);R
2006;N00026671;John W Nickell (R);R
2006;N00026672;Andrew J Bolton (R);R
2006;N00026675;Gene Christensen (R);R
2006;N00026678;Jim Nickerson (D);D
2006;N00026681;Morris Meyer (D);D
2006;N00026682;John Martinez (D);D
2006;N00026685;Arlette Molina (R);R
2006;N00026691;Bradley Alexander Tashenberg (R);R
2006;N00026699;Michael Thamm (R);R
2006;N00026702;David H McIntyre (R);R
2006;N00026705;Rhett Smith (D);D
2006;N00026708;Virgil Yanta (D);D
2006;N00026713;Leticia Hinojosa (D);D
2006;N00026718;Lico Reyes (D);D
2006;N00026721;Jesus Antonio Caquias (R);R
2006;N00026723;James Hopson (R);R
2006;N00026727;Winsome E Sears (R);R
2006;N00026730;Glenn E Coggeshell III (R);R
2006;N00026732;Corey Robert Hoze (R);R
2006;N00026735;James Alexander-Pace (D);D
2006;N00026739;Michael Anthony Peroutka (U);U
2006;N00026742;Bill Jones (R);R
2006;N00026747;Jack C Orchulli (R);R
2006;N00026749;George Anderson (D);D
2006;N00026751;Allen Buckley (L);L
2006;N00026755;Earl Stewart Gordon (R);R
2006;N00026764;David M Beasley (R);R
2006;N00026766;Joe Williams (3);3
2006;N00000622;John Peter Imre (D);D
2006;N00012812;Duane Sand (R);R
2006;N00013649;Bruce Ira Afran (R);R
2006;N00026770;Peter B Johnson (R);R
2006;N00026772;Ted Weill (3);3
2006;N00026774;Mason, John C (D);D
2006;N00008038;Chris John (D);D
2006;N00009659;David Vitter (R);R
2006;N00024787;David Fink (D);D
2006;N00024790;Jeanne Shaheen (D);D
2006;N00024792;Alexandria A Coronado (R);R
2006;N00024799;Albertha Moullrie Brinson (R);R
2006;N00024803;Shaun Michael McNally (D);D
2006;N00024808;Elaine Marshall (D);D
2006;N00024809;Joe Wilson (R);R
2006;N00024812;Gunner Delay (R);R
2006;N00024813;Rahm Emanuel (D);D
2006;N00005004;James M Talent (R);R
2006;N00026780;Stephen Thomas Murray (D);D
2006;N00026784;Tony Zirkle (R);R
2006;N00026786;Bobby Jindal (R);R
2006;N00026788;Patrice Bataglia (R);R
2006;N00026790;Emanuel Cleaver (D);D
2006;N00026792;Greg Ruehle (R);R
2006;N00025426;David R Smith (R);R
2006;N00026804;Timothy W Carpenter (D);D
2006;N00026808;Erik Wells (D);D
2006;N00026812;Elizabeth L Baker (D);D
2006;N00026816;Douglas Gallagher (R);R
2006;N00026826;Robert Louis Marconi (D);D
2006;N00026830;David Patlak (D);D
2006;N00026832;Maria M Parra (D);D
2006;N00026834;David Avram Sanders (D);D
2006;N00026838;Barry Campbell (L);L
2006;N00026840;Charles J Melancon (D);D
2006;N00026844;Jeanne L Patterson (R);R
2006;N00026846;Linda F Jacobsen (D);D
2006;N00026856;Bob Bruce (D);D
2006;N00026858;Gregory Mcdowell Tucker (R);R
2006;N00026860;Richard A Hoffman (R);R
2006;N00026862;Jack Davis (D);D
2006;N00026872;Stephen Charles Thompson (D);D
2006;N00027495;Jim Knoblach (R);R
2006;N00026884;Diane Tebelius (R);R
2006;N00026888;Douglas Todd Fowler (3);3
2006;N00026894;Brian K Evans (D);D
2006;N00026900;Bruce Broussard (R);R
2006;N00026906;Richard Uvalde Chapman (D);D
2006;N00026911;Brian Thomas (D);D
2006;N00027065;Michael Ray Ellisor (D);D
2006;N00027067;Albert Franklin Spencer (R);R
2006;N00027069;Jeffery Charles Hall (D);D
2006;N00027071;S Scott Clarkson (R);R
2006;N00027074;Bernard E Klein (D);D
2006;N00027076;Govind N Patel (D);D
2006;N00027078;Sid Cottingham (D);D
2006;N00027083;John Ross Hendrix (R);R
2006;N00027093;William W Jordan (D);D
2006;N00026903;Michael Reino (R);R
2006;N00025138;Denise L Majette (D);D
2006;N00027098;Robert Paul Brown, Jr (R);R
2006;N00027123;Mark W Thomas (D);D
2006;N00027129;Lawrence Howard Klepinger (R);R
2006;N00027139;Peter H Hickey (D);D
2006;N00027146;Bevan Presley (3);3
2006;N00027152;Edward J Trawinski (R);R
2006;N00027157;Bob Donahue (D);D
2006;N00027167;Eva K Bacal (D);D
2006;N00027172;Fred Hardee (D);D
2006;N00027178;Dalton Ichiro Tanonaka (R);R
2006;N00027181;Michael Lee Rogers (R);R
2006;N00025213;Frank Gonzalez (D);D
