year;CID;name;party
2016;N00038753;Dave Gordon (D);D
2016;N00038754;Brandon Kirshner (I);I
2016;N00038755;Jim Spurlino (R);R
2016;N00038756;William M. Shackleford (R);R
2016;N00038757;Terri King (R);R
2016;N00038758;Jim Robbins (R);R
2016;N00038759;Edward Meer (R);R
2016;N00038760;Donald Feerer (R);R
2016;N00038761;Matt Melson (D);D
2016;N00038762;Fred Southard (R);R
2016;N00038763;Bob Coogan (L);L
2016;N00038764;Joe Matvey (R);R
2016;N00038765;George Wooley (R);R
2016;N00038766;Corey Foister (D);D
2016;N00038767;Warren Davidson (R);R
2016;N00038768;Michael Smith (R);R
2016;N00026251;Ted Gianoutsos (I);I
2016;N00028676;Bob Robinson (I);I
2016;N00030480;Steven Welzer (3);3
2016;N00032956;Joanne Miller (I);I
2016;N00034501;Nathan C Russo (I);I
2016;N00035210;John Ordille (L);L
2016;N00035090;Ed Forchion (I);I
2016;N00035096;Pablo Olivera (I);I
2016;N00035167;Theodis Brown (3);3
2016;N00036798;Bryan Jack Holder (L);L
2016;N00036819;Jack A McGrann (I);I
2016;N00036557;Roger Gerrard (3);3
2016;N00036780;Mike Berman (I);I
2016;N00040367;Jason Summers (L);L
2016;N00040368;Bernie Souphanavong (I);I
2016;N00036676;Zachary A Kile (I);I
2016;N00040370;Marie Davis (R);R
2016;N00040371;Patrick A Boggs (I);I
2016;N00040372;Claudia Addy (I);I
2016;N00040373;James Houston Bales (L);L
2016;N00040374;Gorden J Bakken (L);L
2016;N00040375;Ann Dalrymple (I);I
2016;N00040376;Benjamin Krause (L);L
2016;N00040377;David L. Howser (L);L
2016;N00040378;Ted Athey (I);I
2016;N00040379;Bill Sihr (L);L
2016;N00040380;Steven Fenichel (I);I
2016;N00040381;Jeremy Marcus (L);L
2016;N00036774;Hank Schroeder (I);I
2016;N00040383;Claudio Belusic (L);L
2016;N00040384;Rajit Malliah (3);3
2016;N00040385;Judith Shamy (L);L
2016;N00040386;Arthur T. Haussmann Jr (3);3
2016;N00040387;Dan O'Neill (L);L
2016;N00040388;Dan Delaney (L);L
2016;N00040389;Jeff Boss (I);I
2016;N00040390;Diego Rivera (L);L
2016;N00040391;Thomas Depasquale (I);I
2016;N00040392;Jeff Hetrick (L);L
2016;N00040393;Thomas Fitzpatrick (L);L
2016;N00040394;Michael R. Bollentin (I);I
2016;N00040395;Robert Shapiro (I);I
2016;N00040396;Kyle Sheahan (L);L
2016;N00040397;Marvin Sandness (3);3
2016;N00040398;Michael Henri Charpiot (3);3
2016;N00040399;Gary Joseph Bonas Ii (3);3
2016;N00040400;Herman (George) Brass Jr (D);D
2016;N00040401;Stephen Gerard Kennedy (3);3
2016;N00040402;Sarat Atluri (I);I
2016;N00040403;Kikko Dr. Ceccato (I);I
2016;N00040404;Gary S Canns (3);3
2016;N00040405;Pat Kidd (I);I
2016;N00040406;Ruggi S Mr. Unigarro (R);R
2016;N00040407;Holly-Anne Ms. Grell (I);I
2016;N00040408;S Gopal Raju (3);3
2016;N00040409;Janille Centunzi (I);I
2016;N00040410;Rob Mulford (I);I
2016;N00040411;Charles Aldrich (L);L
2016;N00040412;Jim Hennager (3);3
2016;N00030243;Robert Garrard (L);L
2016;N00040414;Shanti Lewallen (3);3
2016;N00040415;Eric Navickas (3);3
2016;N00040503;Akbar Mr Jr Ali (R);R
2016;N00040504;Patrick Michael Mr Forster (R);R
2016;N00040505;Ilija Stojic (I);I
2016;N00040506;Micha Gale Valdez (3);3
2016;N00040507;Christian Eble (U);U
2016;N00040508;Pietro Salvatore Mr. Geraci (R);R
2016;N00007986;Jed Whittaker (I);I
2016;N00032983;Sid Hill (I);U
2016;N00032985;Santos Chavez (I);I
2016;N00040513;Hayden Keener III (I);I
2016;N00039651;Axel Bello (I);I
2016;N00040515;The Batman (I);I
2016;N00040516;Christopher Lee Huizinga (3);3
2016;N00040517;Fly Mr. Clinton (3);3
2016;N00040518;Shelby Jentsch (I);I
2016;N00040519;Jeffrey Olson (U);U
2016;N00040520;Samuel Alan Girdich (I);I
2016;N00040521;Herbert Holmberg (I);I
2016;N00040522;Mike U Dr. Fuller (3);3
2016;N00040523;John Capolongo (3);3
2016;N00040524;Albert Kenneth Carrozza (3);3
2016;N00040525;Robert John Mr Falsey (3);3
2016;N00040526;William J. Mr. Iii Kindler (D);D
2016;N00040527;Christopher Harrison (R);R
2016;N00040462;Julio Gracia (I);I
2016;N00034588;Spencer Zimmerman (3);3
2016;N00040464;Daniel Gallo (3);3
2016;N00040465;Allah Bush Terrorist Akbar (3);3
2016;N00040466;Adolf Lord Hitler (3);3
2016;N00040467;Harambe Jesus Gorilla Ass God (3);3
2016;N00040468;Billy Mr Mayes (3);3
2016;N00040469;Anthony D Beckwith (U);U
2016;N00040470;Christopher Lee Conkey (3);3
2016;N00040471;Deborah Ann Rouse (3);3
2016;N00040472;Patrick Michael Ii Chapman (3);3
2016;N00040473;Eliud De Jesus Resendez (3);3
2016;N00040474;Erin Sean Nestor (I);I
2016;N00040475;Christopher Sass (3);3
2016;N00040476;Dennis John Iverson (I);I
2016;N00040477;Lucas Laukien (U);U
2016;N00040478;Nelson Gomez (D);D
2016;N00040479;Theo R. Mr. Floyd (3);3
2016;N00040480;Tina Sanches Espinosa Delos Monteros (3);3
2016;N00040481;Scott Ralston Cubbler (3);3
2016;N00040482;Nick Angelo Mr. Bauman (I);I
2016;N00040483;Louren Michael Schott (L);L
2016;N00040484;Jason Thomas Mr. Moore (R);R
2016;N00040485;Nikki Rae Householder (I);I
2016;N00040486;Sydney Dudikoff (I);I
2016;N00040487;Selena Lopez (I);I
2016;N00040488;Gene Scott (I);I
2016;N00036518;Dan Chapin (I);I
2016;N00040490;Paul Fiorino (I);I
2016;N00040491;Richard Lion (L);L
2016;N00040492;Michelle Gates (I);I
2016;N00040493;Jonathan McFarland (3);3
2016;N00036735;Brian Chabot (L);L
2016;N00040495;Aaron Day (I);I
2016;N00040496;James Stahl (I);I
2016;N00040497;Shanti Lewallen (3);3
2016;N00027371;Jim Lindsay (L);L
2016;N00040499;Solange Chadda (I);I
2016;N00040500;Edward Clifford (L);L
2016;N00028830;Jerry Trudell (I);I
2016;N00040528;Anthony Camboni (I);I
2016;N00040509;Gregory Faust (L);L
2016;N00040510;Michael Allen Dr. Gertz (I);I
2016;N00040511;Mitchell In-Albon (3);3
2016;N00040512;Michelle Eileen Mrs. Friederang (3);3
2016;N00030125;Marvin Richardson (3);3
2016;N00025648;Larry R Crim (D);D
2016;N00035195;Thomas Hoefling (3);3
2016;N00040529;Rashid Malik (D);D
2016;N00040530;Steve Myers (I);I
2016;N00040531;King Barsik (Cat) (U);U
2016;N00040532;George Thomas Mcconnell (I);I
2016;N00040533;Bradford Lyttle (3);3
2016;N00040534;Ryan Alan Scott (U);U
2016;N00040535;Dan R. Vacek (L);L
2016;N00040536;Conner James Mowery (R);R
2016;N00040537;Cooper J Johnson (L);L
2016;N00040538;The Moon (3);3
2016;N00040539;Douglas Alan Runner (I);I
2016;N00040488;Gene Scott (I);I
2016;N00040540;Erika Ronice Miss Blakely (3);3
2016;N00040541;Artemis Bastet Belladonna (I);I
2016;N00040542;Adam Nathan Mr. Stucky (I);I
2016;N00040543;Mark Skolmoski (3);3
2016;N00040544;Tremayne Tillman (I);I
2016;N00009311;Yvonne Perry (I);I
2016;N00025282;Billy Ray Wilson (I);I
2016;N00028857;James Germalic (I);I
2016;N00026735;James Alexander-Pace (D);D
2016;N00026895;Scott Summers (3);3
2016;N00036786;Mapu S Jamias (D);D
2016;N00040332;Steve Isaacson (L);L
2016;N00040333;Martin Moulton (L);L
2016;N00040334;Peter Cross (D);D
2016;N00040335;Peter Plotzeneder (I);I
2016;N00040336;Jeffrey A. Leef (R);R
2016;N00040337;Matthew Wittlief (L);L
2016;N00040338;Terry McIntosh (I);I
2016;N00040339;Timothy Guerrette (R);R
2016;N00040340;Benjamin Nofs (3);3
2016;N00040341;Larry Berlinski (3);3
2016;N00040342;David Delk (3);3
2016;N00040343;Danielle Pellett (D);D
2016;N00040344;Ashley Nicole Johnson (3);3
2016;N00040345;Michael Andrew Maturen (3);3
2016;N00040346;William E Mr Briscoe (R);R
2016;N00040347;Albert Dudley Mr. Thrower (3);3
2016;N00040348;Eddie Craig Monarch (I);I
2016;N00040349;Steven Stein (I);I
2016;N00040350;Jim Mr. Platter (3);3
2016;N00040351;James Jobe (3);3
2016;N00040352;Dicks Out For Harambe (I);I
2016;N00040353;Austin Hills (I);I
2016;N00040354;Thomas Elbert Mr Johnson (3);3
2016;N00040355;Yeshua Lord Mightygod Jesus Christ (3);3
2016;N00040356;Kingofkings Lordoflords Yeshua Jesuschrist (3);3
2016;N00040357;Timothy Jay Mr Springer (R);R
2016;N00040358;Krystal E. Noga-Styron (I);I
2016;N00040359;William Kelsey Dr Graham (3);3
2016;N00040360;Dirty Cockroach (U);U
2016;N00040361;John K Mr. Kadey (R);R
2016;N00040362;Russell Hirshon (I);I
2016;N00040363;Johnson Immanuel Yuquimpo Lord Jr. Li (U);U
2016;N00040364;Neil J. Gillespie (U);U
2016;N00040365;Breck Craig (I);I
2016;N00040366;Kent McMillen (L);L
2016;N00036814;Gregory Crestwell (L);L
2016;N00036821;George A Skalsky (I);I
2016;N00029475;Bill Hammons (3);3
2016;N00036843;Donald Willoughby (I);I
2016;N00035055;Mike DeRosa (3);3
2016;N00040416;Joel Kipuke (R);R
2016;N00040417;Bernard Souphanavong (I);I
2016;N00040418;Tim Jones (I);I
2016;N00040419;Bill Abatecola (R);R
2016;N00040420;Neil B. Westbrooks (3);3
2016;N00040421;Cary Dolego (3);3
2016;N00040422;Marie Davis (3);3
2016;N00040423;Darell Dinges (L);L
2016;N00040424;Cliff Willmeng (3);3
2016;N00034006;Gaylon Kent (L);L
2016;N00040426;Bruce Griffith (L);L
2016;N00040427;Donald Howbert (I);I
2016;N00040428;Michael McRedmond (L);L
2016;N00006204;Curtis Imrie (I);I
2016;N00040430;Robert Worthey (3);3
2016;N00030432;Martin Buchanan (L);L
2016;N00040432;Jonathan Pelto (3);3
2016;N00040433;Robert Franz III (I);I
2016;N00040434;Rachelle Linney (I);I
2016;N00040435;Mark J. Perri (3);3
2016;N00040436;Campbell Smith (I);I
2016;N00040437;Ron Cenkush (L);L
2016;N00040438;Anna Grace Raduc (I);I
2016;N00040439;Jay Parker Dresser (I);I
2016;N00040440;Matthew A Brady (3);3
2016;N00040441;Steve Sluka (L);L
2016;N00040442;Maria Green (3);3
2016;N00040443;Jeff Wood (L);L
2016;N00040444;Dylan Calewarts (3);3
2016;N00040445;Marcia Squier (3);3
2016;N00040446;Mike Diel (3);3
2016;N00040447;Rick Breckenridge (L);L
2016;N00040448;Robert Lombardo (L);L
2016;N00040449;John J Babiarz (I);I
2016;N00040450;Haris Bhatti (3);3
2016;N00040451;Kiumars G. Kiani (I);I
2016;N00040452;Janet Everhard (I);I
2016;N00040453;Derrick James Hendricks (3);3
2016;N00027017;Billy Tauzin III (R);R
2016;N00035547;Neil Riser (R);R
2016;N00035590;Eliot Stevens Barron (D);D
2016;N00035591;Henry Herford Jr (L);L
2016;N00035593;Vance McAllister (R);R
2016;N00035595;Weldon Russell (D);D
2016;N00035596;Phillip Blake Weatherly (R);R
2016;N00036534;Ed Tarpley (R);R
2016;N00036633;Ralph Abraham (R);R
2016;N00036635;Zach Dasher (R);R
2016;N00027243;Rufus Craig (L);L
2016;N00035343;Quentin Anderson (D);D
2016;N00035374;Paul Dietzel (R);R
2016;N00035731;Cassie Felder (R);R
2016;N00035888;Dan Claitor (R);R
2016;N00035889;"Charles ""Trey"" Thomas (R)";R
2016;N00035890;Norm Clark (R);R
2016;N00036135;Garret Graves (R);R
2016;N00036269;Edwin Edwards (D);D
2016;N00026595;Charles W Boustany Jr (R);R
2016;N00036637;Frederick Mayock (I);I
2016;N00035732;Dan Dubrule (R);R
2016;N00000179;James P McGovern (D);D
2016;N00036993;Rebecca Pfleiderer (3);3
2016;N00035295;Richard Lieberman (D);D
2016;N00036636;Lenar Whitney (R);R
2016;N00036638;Ann Wofford (R);R
2016;N00000183;Tom Tierney (R);R
2016;N00035278;Katherine Clark (D);D
2016;N00035532;Richard Welch (I);I
2016;N00035599;Martin Long (D);D
2016;N00035600;Paul John Maisano (D);D
2016;N00036136;Bill Wilt (3);3
2016;N00036270;Sheldon Schwartz (D);D
2016;N00000226;John F Tierney (D);D
2016;N00035431;Seth Moulton (D);D
2016;N00033168;Marisa Defranco (D);D
2016;N00036077;John Devine (D);D
2016;N00036639;Chris Stockwell (3);3
2016;N00035891;Jason Philip Lowenthal (3);3
2016;N00035601;Mark C Alliegro (R);R
2016;N00035893;John Chapman (R);R
2016;N00035894;Dan Shores (R);R
2016;N00035340;Bill Tilghman (D);D
2016;N00035895;Bridget Kelly (D);D
2016;N00035602;Ian Schlakman (3);3
2016;N00035896;Dave Banach (R);R
2016;N00036536;Charles A Long (R);R
2016;N00035897;Nancy Hoyt (R);R
2016;N00033342;Dan Bongino (R);R
2016;N00035898;Harold Painter (R);R
2016;N00036714;Michael Pearson (R);R
2016;N00036078;Richard  Murphy (I);I
2016;N00035604;Isaac Misiuk (R);R
2016;N00035434;Troy Jackson (D);D
2016;N00034584;Bruce Poliquin (R);R
2016;N00035899;Alan Arcand (R);R
2016;N00035900;Dean Vanderstelt (D);D
2016;N00035605;Brian Ellis (R);R
2016;N00036273;Bob Goodrich (D);D
2016;N00036274;Paul Mitchell (R);R
2016;N00036275;John Moolenaar (R);R
2016;N00036538;Jeff Holmes (D);D
2016;N00036541;Eric Schertzing (D);D
2016;N00026368;Tim Walberg (R);R
2016;N00026369;Brad Smith (R);R
2016;N00035436;Pam Byrnes (D);D
2016;N00035901;Jeremy Burgess (I);I
2016;N00036147;Susan Grettenberger (D);D
2016;N00036543;Ken Darga (D);D
2016;N00035606;Anil Kumar (D);D
2016;N00035607;Dave Trott (R);R
2016;N00035681;Bobby McKenzie (D);D
2016;N00036148;Terry Bowman (R);R
2016;N00036149;Debbie Dingell (D);D
2016;N00036280;Horace Sheffield (D);D
2016;N00035608;Steve Dunwoody (D);D
2016;N00035610;Vince Gregory (D);D
2016;N00035902;Maurice Morton (D);D
2016;N00035439;Tom Craft (D);D
2016;N00035612;Paula Overby (3);3
2016;N00036697;Michael Roberts (D);D
2016;N00036548;Sharna Walhgren (R);R
2016;N00035440;Tom Emmer (R);R
2016;N00035904;Torrey Westrom (R);R
2016;N00035443;Stewart Mills (R);R
2016;N00036282;Eric Holmes (D);D
2016;N00036283;Daniel Elder (R);R
2016;N00036284;David Koehr (R);R
2016;N00026619;Jeff Parnell (R);R
2016;N00036288;Nate Irvin (D);D
2016;N00029429;Jose Miguel Aparicio (I);I
2016;N00029430;Kamal Karna R Roy (R);R
2016;N00029431;Donald Robert Gillen (D);D
2016;N00029432;Kat Swift (3);3
2016;N00029434;Da Vid,  MD (I);I
2016;N00002511;Cynthia McKinney (3);3
2016;N00029438;Mark Shane Robinson (3);3
2016;N00001680;Samuel Lyndell Powell (I);I
2016;N00029605;Jeff Boss (I);I
2016;N00029606;Robert Sherman Nix,  III (U);U
2016;N00029607;Dale M Hoinoski (I);I
2016;N00029610;John Kenneth Bootie (I);I
2016;N00029792;Clifford J Smalley (3);3
2016;N00027073;Timothy Lee Bearson (R);R
2016;N00029796;Hoa Tran Giannibicego (R);R
2016;N00037003;Trent Kelly (R);R
2016;N00005372;Billy Tauzin (R);R
2016;N00002555;David James Worley (D);D
2016;N00040596;John Perez (D);D
2016;N00040597;Jimmy Gomez (D);D
2016;N00040598;Wendy Carrillo (D);D
2016;N00040599;Rick Jaworski (D);D
2016;N00040600;Josh McLaurin (D);D
2016;N00039308;Dave Hughes (R);R
2016;N00040602;Darren Cole (D);D
2016;N00040603;Keith Leonard (D);D
2016;N00040604;Joe Edward Collins III (R);R
2016;N00040605;Marcia Karen Dr Div Dd Phd Abrams (R);R
2016;N00040606;Jeffery Sharp (3);3
2016;N00040607;Luther Strange (R);R
2016;N00040608;Michael Joseph Dixon (3);3
2016;N00040609;Yolie Flores (D);D
2016;N00040610;Vanessa Aramayo (D);D
2016;N00040611;Alejandra Campoverdi (D);D
2016;N00040612;Arturo Carmona (D);D
2016;N00040613;Sara Hernandez (D);D
2016;N00040614;Karl Siganporia (R);R
2016;N00040615;Steven Mac (D);D
2016;N00040616;Raymond Meza (D);D
2016;N00040617;Gabriel Mcarthur (D);D
2016;N00040618;Angel Salvador Mr. Urbina (R);R
2016;N00040619;Sally Harrell (D);D
2016;N00040620;Brianna Wu (D);D
2016;N00040621;Brent Lasater (R);R
2016;N00040622;Jennifer Marshall (D);D
2016;N00040623;Steven Brisee (D);D
2016;N00040624;Ben Stuckart (D);D
2016;N00040625;Bryan Lawler (3);3
2016;N00040626;Keely Ann Craig (R);R
2016;N00040627;Billy Rubin (I);I
2016;N00040628;Anthony Gaetano Mr. Bernice (I);I
2016;N00040629;Bernard Korn (D);D
2016;N00040630;Juan M. Hernandez (D);D
2016;N00040631;Garrett Keith Blanchard (R);R
2016;N00040632;Is In There D This Election Is Unfair (3);3
2016;N00040633;Allen Rodney Waters (R);R
2016;N00029260;Ann Kirkpatrick (D);D
2016;N00027432;Carl E Vassar (I);I
2016;N00033149;John Traceski (I);I
2016;N00040545;Michael Moates (R);R
2016;N00040546;Charles Jackson (I);I
2016;N00040547;Mark Stewart (I);I
2016;N00040548;Elizabeth F. Traceski (I);I
2016;N00040549;Andrew Rule (I);I
2016;N00040550;Christopher Schaefer (I);I
2016;N00040551;Ann-Marie Adams (I);I
2016;N00040552;Mark Greenstein (I);I
2016;N00040553;Aaron Sperry (I);I
2016;N00040554;Joshua Reese Kronberg (D);D
2016;N00040555;William Boyd Neff (I);I
2016;N00040556;Richard H. Davis (D);D
2016;N00039493;Ramon Barajas III (R);R
2016;N00040558;Gavin Mr Miller (R);R
2016;N00040559;Dusty Johnson (R);R
2016;N00040560;Justin Wayne Snider (D);D
2016;N00040561;Shawn Eric Rundblade (I);I
2016;N00040562;Corgan Larson (I);I
2016;N00040563;Willie Dishaun Mr Perkins (3);3
2016;N00040564;Joseph Charles Campbell (L);L
2016;N00040565;Michael Tony Michael Jr Dename (3);3
2016;N00040566;Dimitri Anastasios Mr. Ll.M. Panagopoulos (R);R
2016;N00040567;Johnny Rae Friskey (R);R
2016;N00040568;Kevin C Mr Brown (3);3
2016;N00040569;Michael Andrew Mr. Counsell-Short (I);I
2016;N00040570;Chad Michael Jorgenson (I);I
2016;N00040571;Christopher Lee Mr. Langston (D);D
2016;N00040572;Shawn Eric Rundblade (D);D
2016;N00040573;Michael Moates (R);R
2016;N00040574;Keyshawn Dwanye Varnado (D);D
2016;N00040575;James Ryan Mr. Srail (I);I
2016;N00040576;Ethan Russell (U);U
2016;N00040577;Michael Dean Bowers (3);3
2016;N00040578;Tony Maggiore (I);I
2016;N00040579;The Russian Hackers (3);3
2016;N00040580;Anthony David 1947 Caliri (R);R
2016;N00040581;Riki Ottoniel Prado (D);D
2016;N00040582;Harold Suffix Demby (I);I
2016;N00040583;Frank Atwood (3);3
2016;N00040584;Gregory Carl Mr. Schmidt (I);I
2016;N00040585;Kora Roberta Katz Vakil (U);U
2016;N00040586;Roger Alan Hoover (U);U
2016;N00040587;Alan J Outly (U);U
2016;N00040588;Oswaldo Jose Requena (3);3
2016;N00040589;Albert James Felix (L);L
2016;N00040590;Joshua Reese Kronberg (D);D
2016;N00040591;Joseph Nathan Minick (3);3
2016;N00040592;Joann Ms Breivogel (3);3
2016;N00040593;Thames John Maniac Destroyer Hoffman (3);3
2016;N00040594;You Dr. Fuck (3);3
2016;N00040595;Andrew Rule (I);I
2016;N00040234;Bradley Patrick (I);I
2016;N00040235;Robert Kaplan (I);I
2016;N00030215;Alyson Kennedy (3);3
2016;N00039405;Daniel Wik (D);D
2016;N00040305;Mary Ann Lutz (D);D
2016;N00040306;Jim C. Mr. Reeves (3);3
2016;N00040307;Matthew Jon Mr. Greenman (I);I
2016;N00040308;Ken Lash (U);U
2016;N00040309;Deryck Bruce Bogart (I);I
2016;N00040310;Gage Jacob Steinbach (I);I
2016;N00040311;Kenneth Preston (I);I
2016;N00040312;Christain Gentry Mr. Barnes (I);I
2016;N00040313;Samuel Baetz (I);I
2016;N00040314;One Cent Piece (I);I
2016;N00040315;Barney Michael Hernandez (I);I
2016;N00040316;Marc  Alan Vrbach (3);3
2016;N00040317;Prissy Rand (3);3
2016;N00040318;Evan McMullin (I);I
2016;N00040319;Michael Timothey Neal (R);R
2016;N00040320;Brock Doemel (I);I
2016;N00040321;Keith Reebenacker (3);3
2016;N00040322;Joy L Sorrells (I);I
2016;N00040323;Osborne Hart (3);3
2016;N00040324;Brewer Shettles (3);3
2016;N00040325;Sabandija Jose Requena (3);3
2016;N00040326;Santiago Gabriel Bordonaro (D);D
2016;N00040327;Jeremiah Jeffrey Mr. Dorrman (I);I
2016;N00040328;Bradford Steven Cillizza (R);R
2016;N00040329;Andrew Edward Mills (3);3
2016;N00040330;Patrick Lee (I);I
2016;N00040331;Marcia Abrams (R);R
2016;N00036719;Samuel Davenport (L);L
2016;N00035037;Bryan Barrilleaux (R);R
2016;N00036763;Lee A Dugas (D);D
2016;N00040236;Ray Parrish (3);3
2016;N00006159;Gary Swing (3);3
2016;N00040238;Joe Devivo (D);D
2016;N00040140;Shirlene Ostrov (R);R
2016;N00040240;Danil Faust (D);D
2016;N00040241;Joseph C Swider (D);D
2016;N00040242;Howard Kearney (L);L
2016;N00040243;Chuemai Yang (I);I
2016;N00040244;Kenneth Cutno (D);D
2016;N00040245;Larry Rader (D);D
2016;N00040246;"Jacob ""Dorian Phibian'' Hebert (D)";D
2016;N00040247;Herman L Vidrine (R);R
2016;N00040248;Guy Mclendon (L);L
2016;N00040249;Kenny Scelfo (I);I
2016;N00040250;Mark Halverson (I);I
2016;N00040251;Kenneth J Krefft (I);I
2016;N00040252;Billy Burkette (R);R
2016;N00040253;Jermaine Sampson (D);D
2016;N00036092;Bob Bell (R);R
2016;N00040255;Devin Graham (I);I
2016;N00040256;Paul J. Harrington (I);I
2016;N00040257;Keith Butkovich (3);3
2016;N00040258;Jordan Salvi (3);3
2016;N00040259;Steven Fought (D);D
2016;N00040143;Mike Molesevich (D);D
2016;N00040261;Michael Guss (D);D
2016;N00040262;Marie Elizabeth Davis (3);3
2016;N00040263;Gordon Wang Mr. Lu (3);3
2016;N00040264;Christopher Farrenholz (I);I
2016;N00040265;Ryan Mitchell Gillman (I);I
2016;N00040266;Jaret Samuel Gold (3);3
2016;N00040267;Abdulraqeebb Mr. Abozaid (I);I
2016;N00040268;Coffee And Donuts (3);3
2016;N00040269;Richard Lee King Ii Stuart (3);3
2016;N00040270;Touchy The Pedophile Serial Killer Uncle Clown (U);U
2016;N00040271;George Ryan Mirador Mr. Haines (3);3
2016;N00040272;John D Moe (I);I
2016;N00040273;Jeffrey Torres (I);I
2016;N00040274;Aimee Kivior (D);D
2016;N00040275;Mark Alexander Mr. Ii Mclean (3);3
2016;N00040276;David Patrick Murphy (U);U
2016;N00040277;Tae Mr Ketcham (U);U
2016;N00040278;Marie Elizabeth Davis (3);3
2016;N00040279;Mark Esarey (L);L
2016;N00040280;Juan Gil De Lamadrid (I);I
2016;N00040281;Sharmin Lynn Ms. Smith (3);3
2016;N00040282;John William Mr. Jr Brock (I);I
2016;N00040283;Roger Ward (3);3
2016;N00040284;William Hale (3);3
2016;N00040285;Dakota Hale (R);R
2016;N00040286;Harry Lucien Mr. Workman (3);3
2016;N00040287;Billy M Jones (I);I
2016;N00040288;Paugh William Dr. Shadow (U);U
2016;N00040289;Reginald Cunningham (I);I
2016;N00006159;Gary Swing (3);3
2016;N00040291;Merissa Hamilton (L);L
2016;N00040292;John R Price (I);I
2016;N00040293;Donald Crawford (R);R
2016;N00035021;Gary Landrieu (D);D
2016;N00027326;M V (Vinny)  Mendoza (D);D
2016;N00035680;Peter Williams (D);D
2016;N00040297;Charles Marsala (R);R
2016;N00040298;LeRoy Gillam (L);L
2016;N00040299;Beryl Billiot (I);I
2016;N00040300;Troy Hebert (I);I
2016;N00040301;Kaitlin Marone (I);I
2016;N00040302;Arden Wells (I);I
2016;N00040303;Gregory Taylor (I);I
2016;N00029797;Ruby Ann Ulloa Torres-Lona (I);I
2016;N00029832;George Washington Williams (D);D
2016;N00029833;Brian Patrick Moore (3);3
2016;N00029900;Elm W Stand (D);D
2016;N00029882;Tanya Bond (D);D
2016;N00030107;Charles Gordon Brannan (3);3
2016;N00030109;Kenneth Robert Cross (3);3
2016;N00030212;Bruce David Bongardt (3);3
2016;N00030213;Andrew Lessig (3);3
2016;N00030214;Timothy Christopher Thiel (3);3
2016;N00030223;Katee Edwards (U);U
2016;N00002526;Bob Barr (R);R
2016;N00030298;Thomas Robert Stevens (U);U
2016;N00030382;Reginald Thomas Charlson (3);3
2016;N00030383;Clifton Roy John Limer, Jr (I);I
2016;N00030385;James Dennis Criveau (3);3
2016;N00030524;Michael R Redlich (3);3
2016;N00030526;John De Nugent (3);3
2016;N00030576;James Germalic (I);I
2016;N00030570;Amy Lou Wyatt (3);3
2016;N00032555;Joe Miller (R);R
2016;N00033008;Tim Carter (3);3
2016;N00030827;Curtis Coleman (R);R
2016;N00031436;Andrew Drew Pritt (D);D
2016;N00031437;Edward Dale Frizzell (3);3
2016;N00013873;John Boozman (R);R
2016;N00032885;John Gray (3);3
2016;N00030828;Chris Simcox (R);R
2016;N00031161;William Lundy (R);R
2016;N00031683;Louis Michael Cruzado (R);R
2016;N00032615;William John Koller (D);D
2016;N00007364;Dianne Feinstein (D);D
2016;N00031028;Al Ramirez (R);R
2016;N00031819;Neil Brian Goldberg (I);I
2016;N00032126;Brian Quintana (D);D
2016;N00006202;Ben Nighthorse Campbell (R);R
2016;N00030608;Michael F Bennet (D);D
2016;N00030829;Kenneth R Buck (R);R
2016;N00031163;Andrew Romanoff (D);D
2016;N00032735;Jason Andrew Napolitano (I);I
2016;N00000581;Chris Dodd (D);D
2016;N00031685;Richard Blumenthal (D);D
2016;N00029315;Lee Whitnum (D);D
2016;N00032535;Ethan Book (R);R
2016;N00032850;Brian Hill (R);R
2016;N00009775;Michael N Castle (R);R
2016;N00012661;Carlet Deetta Ward (R);R
2016;N00029074;Erik Monroe Underwood (D);D
2016;N00009291;David Kenneth Weeks (3);3
2016;N00030610;George Anthony Lovenguth (D);D
2016;N00030612;Marco Rubio (R);R
2016;N00026931;Marion Thorpe (R);R
2016;N00030972;Todd Montgomery Oifer (U);U
2016;N00030973;Alexander Andrew Snitker (U);U
2016;N00031822;Lewis Jerome Armstrong (3);3
2016;N00032537;David Van Williams (D);D
2016;N00010559;Mike Thurmond (D);D
2016;N00013164;Art Reyes (3);3
2016;N00032624;Jeffrey Steven Jarrett (I);I
2016;N00001758;Chuck Grassley (R);R
2016;N00002091;Larry Craig (R);R
2016;N00000931;William Bryk (D);D
2016;N00032133;P Tom Sullivan (D);D
2016;N00030832;Robert Zadek (R);R
2016;N00030833;Israel K Garth Richardson (D);D
2016;N00030974;Cheryle Jackson (D);D
2016;N00030976;Thomas James Kuna (R);R
2016;N00012539;Mark Kirk (R);R
2016;N00003845;Dan Coats (R);R
2016;N00031279;Don Bates Jr (R);R
2016;N00031441;Tamyra R D'Ippolito (D);D
2016;N00031687;Tim Frye (I);I
2016;N00032136;Donnie H Harris (3);3
2016;N00032851;Jim Miller (I);I
2016;N00032819;Jack Rooney (I);I
2016;N00005282;Jerry Moran (R);R
2016;N00009834;Joe Bellis (3);3
2016;N00032625;David Barton Haley (D);D
2016;N00032740;Patrick Wiesner (D);D
2016;N00030835;Brian Oerther (R);R
2016;N00030836;Rand Paul (R);R
2016;N00012933;Roger Thoney (R);R
