year;CID;name;party
2002;N00009716;Jerry A Hodge (D);D
2002;N00009717;Royal Dean Hart (D);D
2002;N00012490;Terry E Van Horne (D);D
2002;N00012647;James P Schmitt (D);D
2002;N00012781;Jack M Machek (D);D
2002;N00012820;Joseph S Bellissimo (D);D
2002;N00013006;Peter A Lennon (D);D
2002;N00012565;Ronald L Strouse (D);D
2002;N00001509;Paul E Kanjorski (D);D
2002;N00001405;Bill Choby (R);R
2002;N00009718;Duane Robert Malott (I);I
2002;N00012782;John Coffey (R);R
2002;N00001371;William J Coyne (D);D
2002;N00012678;Edward J O'Brien (D);D
2002;N00009719;Todd Platts (R);R
2002;N00009720;Albert H Masland (R);R
2002;N00012566;Christopher B Reilly (R);R
2002;N00013008;John Joseph Moran II (D);D
2002;N00013009;Jeffrey L Sanders (D);D
2002;N00012567;Marc A Flitter (D);D
2002;N00009723;Jose A Hernandez-Mayoral (D);D
2002;N00013124;Stephen Cabral (R);R
2002;N00000349;Rodney D Driver (R);R
2002;N00009724;Jim Langevin (D);D
2002;N00009725;Kathleen Coyne-Mccoy (D);D
2002;N00009726;Kevin J McAllister (D);D
2002;N00012491;Angel Taveras (D);D
2002;N00002428;Henry Brown (R);R
2002;N00009727;Andrew Clayborne Brack (D);D
2002;N00009728;Michael S Seekings (R);R
2002;N00012783;H B Limehouse Jr (R);R
2002;N00013125;Vandon Ellis Jenerette (R);R
2002;N00000113;Charles Evans Thompson (R);R
2002;N00013192;Bill Woolsey (L);L
2002;N00013282;George L Brightharp (D);D
2002;N00013712;April Jones Bishop (L);L
2002;N00012649;Carl H Gullick (R);R
2002;N00013193;Curtis M Hohn (D);D
2002;N00013195;Steven Daniel Sandven (D);D
2002;N00003195;David H Dunaway (D);D
2002;N00012572;William Lloyd Callaway III (D);D
2002;N00013198;Jack Harding Jennings (D);D
2002;N00009729;Eleanor Gibbs (R);R
2002;N00013201;Philip David Charles (R);R
2002;N00012785;Marvin Williams (D);D
2002;N00013204;Billy Yancy (R);R
2002;N00009730;Brian Todd Hoyle (R);R
2002;N00009731;Noble Willingham (R);R
2002;N00012651;Benny Dell Blount (D);D
2002;N00012786;Joseph Anthony Gonnell (R);R
2002;N00013016;Billy W Zachary (D);D
2002;N00005645;Ralph Hall (D);D
2002;N00012573;Mark Daniel Peterman (R);R
2002;N00009734;Regina Montoya Coggins (D);D
2002;N00009735;Peter Staub Wareing (R);R
2002;N00009736;John Mark Brewer (R);R
2002;N00009737;Catherine M McConn (R);R
2002;N00009738;John Culberson (R);R
2002;N00012574;Jeffrey Z Sell (D);D
2002;N00013025;Gil Guillory (L);L
2002;N00005918;Steve Stockman (R);R
2002;N00009742;Paul Williams (R);R
2002;N00012575;Jerry J Mikus Jr (R);R
2002;N00012652;Charles E Moritz (R);R
2002;N00005787;Jay Mathis (R);R
2002;N00012493;Ramsey W Farley (R);R
2002;N00012789;Rodney Geer (R);R
2002;N00009743;Mark Greene (D);D
2002;N00012576;David Grady Morris (R);R
2002;N00012577;Curtis E Clinesmith (D);D
2002;N00012790;Israel Cantu (R);R
2002;N00009744;Daniel S Power (R);R
2002;N00009745;Darrell Clements (R);R
2002;N00012791;Shane Hunt (R);R
2002;N00013044;Debra Mary Do Monde (L);L
2002;N00005804;Craig A Washington (D);D
2002;N00009746;Elmer L Zoch (R);R
2002;N00013049;John Meredith Turnbow (L);L
2002;N00012579;Jo Ann Matranga (D);D
2002;N00012792;Virginia Love Stogner (D);D
2002;N00013055;G Michael Fjetland (R);R
2002;N00009747;Isidro Garza Jr (D);D
2002;N00009748;Daniel Lee Davis (R);R
2002;N00009750;James Bryndan Wright (R);R
2002;N00012581;Eric Lawrence Kirkland (I);I
2002;N00009751;Tom Reiser (R);R
2002;N00009752;Phil Sudan (R);R
2002;N00012654;William Benson Carr (3);3
2002;N00013065;Fred E Badagnani (L);L
2002;N00012794;Pat Ahumada (R);R
2002;N00013069;Joe Vu (R);R
2002;N00006312;James V Hansen (R);R
2002;N00013205;Kathleen Mcconkie Collinwood (D);D
2002;N00013206;Dave Starr Seely (L);L
2002;N00009753;Jim Matheson (D);D
2002;N00012655;Jeffrey E Wright (R);R
2002;N00013074;Mark Emerson (3);3
2002;N00013208;Derek W Smith (R);R
2002;N00009754;Donald K Dunn (D);D
2002;N00013077;Barry E Duval (R);R
2002;N00013076;Paul C Jost (R);R
2002;N00013078;Jo Ann Davis (R);R
2002;N00013126;Sharon A Wood (L);L
2002;N00013128;Michael I Rothfeld (R);R
2002;N00013129;Jere Mills (R);R
2002;N00013212;Lawrence Davies (D);D
2002;N00013213;Philip Granville Short (R);R
2002;N00013253;Robert L Cunningham (R);R
2002;N00012656;Ed Schrock (R);R
2002;N00013079;Jody Moses Wagner (D);D
2002;N00002126;Thomas J Bliley Jr (R);R
2002;N00013130;Allen M Hale (D);D
2002;N00013216;John Boyd (D);D
2002;N00013131;Eric Cantor (R);R
2002;N00013132;Stephen Holliday Martin (R);R
2002;N00013349;Warren A Stewart (D);D
2002;N00002083;Jim Moran (D);D
2002;N00013283;Ron Crickenberger (L);L
2002;N00013217;Michael D (Oz) Osborne (R);R
2002;N00013497;Brian M Brown (L);L
2002;N00013219;Mike Corrigan (D);D
2002;N00013220;Robert Kerr McBride (L);L
2002;N00000536;James H Douglas (R);R
2002;N00013715;Stewart Skrill (3);3
2002;N00009755;John William Lawson (D);D
2002;N00009756;D Renee Radcliff (R);R
2002;N00009757;Daniel R McDonald (R);R
2002;N00009759;Rick Larsen (D);D
2002;N00009760;John Koster (R);R
2002;N00009761;Jeff Morris (D);D
2002;N00012582;Eric John Ulis (D);D
2002;N00013575;Glen S Johnson (3);3
2002;N00013221;Trent Ross Matson (R);R
2002;N00013222;Harold L (Hal) Palmer Jr (U);U
2002;N00013502;Ernest R Lewis (L);L
2002;N00012583;Thomas James Davis (D);D
2002;N00013424;Fred Krauss (L);L
2002;N00012657;Wayne Brokaw (D);D
2002;N00012658;Thomas J Flynn (D);D
2002;N00013134;Richard Lee Clear (R);R
2002;N00013284;Thomas P Keefe Jr (D);D
2002;N00009762;John A Bennett (L);L
2002;N00013425;Joseph Brian Szwaja (3);3
2002;N00013426;Joel Grus (L);L
2002;N00009763;Christopher M Vance (R);R
2002;N00013505;Jonathan V Wright (L);L
2002;N00009765;Susan P Tully (R);R
2002;N00013223;Matthew Scott Gulick (R);R
2002;N00012495;Timothy Paul Riener (R);R
2002;N00012584;Jonathan Smith (R);R
2002;N00004426;Tom Petri (R);R
2002;N00013797;James (Mike) Facemire (3);3
2002;N00013798;Kirkland Cox (R);R
2002;N00013799;Randy Forbes (R);R
2002;N00013427;John Louis Moder (R);R
2002;N00009766;Sean Anthony Cronin (R);R
2002;N00013285;Dean F Reich (D);D
2002;N00013286;Michael Andrew Clawson (D);D
2002;N00009767;James F Humphreys (D);D
2002;N00009769;Martha Yeager Walker (D);D
2002;N00009770;Jon Amores (D);D
2002;N00009771;Shelley Moore Capito (R);R
2002;N00003083;Terry Everett (R);R
2002;N00008091;Spencer Bachus (R);R
2002;N00003092;Henry Sanders (D);D
2002;N00003008;Earl F Hilliard (D);D
2002;N00008092;Blanche Lincoln (D);D
2002;N00005442;Jay Dickey (R);R
2002;N00006403;Samuel G Coppersmith (D);D
2002;N00006486;Jim Kolbe (R);R
2002;N00006397;Ed Pastor (D);D
2002;N00007391;William P Baker (R);R
2002;N00007516;Richard W Pombo (R);R
2002;N00007318;Bill McCampbell (R);R
2002;N00007507;George Radanovich (R);R
2002;N00007286;Phillip D Wyman (R);R
2002;N00006882;Buck Mckeon (R);R
2002;N00008094;Howard L Berman (D);D
2002;N00006770;Mel Levine (D);D
2002;N00006750;Jane Harman (D);D
2002;N00006949;Matthew G Martinez (R);R
2002;N00009774;Xavier Becerra (D);D
2002;N00013738;Kevin Murray (D);D
2002;N00006671;Lucille Roybal-Allard (D);D
2002;N00006970;Esteban E Torres (D);D
2002;N00006805;Joan Milke Flores (R);R
2002;N00007099;Ken Calvert (R);R
2002;N00009111;Walter R Tucker III (D);D
2002;N00006825;Peter Mathews (D);D
2002;N00006953;Jay C Kim (R);R
2002;N00006983;Duncan Hunter (R);R
2002;N00006919;John Charles Williams (R);R
2002;N00007009;Ron Packard (R);R
2002;N00007021;Juan Carlos Vargas (D);D
2002;N00007033;Bob Filner (D);D
2002;N00006213;Scott McInnis (R);R
2002;N00000569;Barbara B Kennelly (D);D
2002;N00000561;Nancy L Johnson (R);R
2002;N00009775;Michael N Castle (R);R
2002;N00002949;Charles T Canady (R);R
2002;N00002713;Corrine Brown (D);D
2002;N00002718;Tillie Fowler (R);R
2002;N00002973;Karen L Thurman (D);D
2002;N00002793;John L Mica (R);R
2002;N00002982;Michael Bilirakis (R);R
2002;N00002963;Dan Miller (R);R
2002;N00002839;Peter Deutsch (D);D
2002;N00002856;Carrie Meek (D);D
2002;N00002872;Lincoln Diaz-Balart (R);R
2002;N00010536;William Hughes Lambert (R);R
2002;N00002884;Alcee L Hastings (D);D
2002;N00002656;Jack Kingston (R);R
2002;N00002674;Sanford D Bishop Jr (D);D
2002;N00002556;Mac Collins (R);R
2002;N00002506;Robert Earl Wilson (D);D
2002;N00009776;Gary R Pelphrey (D);D
2002;N00002685;Saxby Chambliss (R);R
2002;N00002610;Nathan Deal (R);R
2002;N00002511;Cynthia McKinney (D);D
2002;N00002608;Verdree Lockhart Sr (D);D
2002;N00007681;Robert A Underwood (D);D
2002;N00006259;Richard H Stallings (D);D
2002;N00006267;Mike Crapo (R);R
2002;N00004887;Bobby L Rush (D);D
2002;N00004856;Bill Lipinski (D);D
2002;N00004874;Luis V Gutierrez (D);D
2002;N00004814;Sam Panayotovich (R);R
2002;N00004939;Thomas W Ewing (R);R
2002;N00004912;Lane Evans (D);D
2002;N00004961;John M Shimkus (R);R
2002;N00012586;Chris Chocola (R);R
2002;N00003924;Steve Buyer (R);R
2002;N00000010;Dan Burton (R);R
2002;N00003868;Michael Everett Bailey (R);R
2002;N00003428;Scotty Baesler (D);D
2002;N00000143;John W Olver (D);D
2002;N00000168;Peter I Blute (R);R
2002;N00000205;Marty Meehan (D);D
2002;N00000219;Peter G Torkildsen (R);R
2002;N00000280;Bill Delahunt (D);D
2002;N00000238;Charles Calvin Yancey (D);D
2002;N00001821;Steny H Hoyer (D);D
2002;N00001849;Albert R Wynn (D);D
2002;N00002017;Roscoe G Bartlett (R);R
2002;N00004196;Bart Stupak (D);D
2002;N00004155;Peter Hoekstra (R);R
2002;N00010727;Richard L Whitelock (L);L
2002;N00004113;Nick Smith (R);R
2002;N00004087;Jim Barcia (D);D
2002;N00003976;Richard R Chrysler (R);R
2002;N00004045;Joe Knollenberg (R);R
2002;N00004052;John George Pappageorge (R);R
2002;N00003950;Sander Levin (D);D
2002;N00004547;David Minge (D);D
2002;N00004440;Bill Luther (D);D
2002;N00004558;Collin C Peterson (D);D
2002;N00005192;Earl Durnell (D);D
2002;N00002302;Eva M Clayton (D);D
2002;N00002299;Walter B Jones Jr (R);R
2002;N00002221;Richard Burr (R);R
2002;N00002328;Melvin L Watt (D);D
2002;N00008113;Earl Pomeroy (D);D
2002;N00000851;Frank A LoBiondo (R);R
2002;N00000684;Rodney Frelinghuysen (R);R
2002;N00000732;John P Scollo (D);D
2002;N00000810;Bob Franks (R);R
2002;N00000865;Carl J Mayer (3);3
2002;N00000699;Robert Menendez (D);D
2002;N00001102;Nydia M Velazquez (D);D
2002;N00001176;Rick A Lazio (R);R
2002;N00001193;Pete King (R);R
2002;N00001150;David A Levy (3);3
2002;N00001166;Daniel Frisa (R);R
2002;N00001082;Edolphus Towns (D);D
2002;N00001074;Major R Owens (D);D
2002;N00000078;Carolyn B Maloney (D);D
2002;N00000960;Jose Agustin Suero (R);R
2002;N00000939;Jerrold Nadler (D);D
2002;N00001279;Randall A Terry (3);3
2002;N00001276;John M McHugh (R);R
2002;N00001267;Sherwood Boehlert (R);R
2002;N00001222;Maurice Hinchey (D);D
2002;N00001281;Bob Moppert (R);R
2002;N00001290;Jack Quinn (R);R
2002;N00003736;Michael G Oxley (R);R
2002;N00003711;John W Griffin (D);D
2002;N00003522;Marcy Kaptur (D);D
2002;N00003566;Martin R Hoke (R);R
2002;N00009778;John R Kasich (R);R
2002;N00003535;Sherrod Brown (D);D
2002;N00003504;Deborah Pryce (R);R
2002;N00005551;Ernest J Istook (R);R
2002;N00001746;Chaka Fattah (D);D
2002;N00001572;Bob Borski (D);D
2002;N00001415;Frank Lagrotta (D);D
2002;N00001399;Ron Klink (D);D
2002;N00001469;Tim Holden (D);D
2002;N00001519;James C Greenwood (R);R
2002;N00001541;Jon D Fox (R);R
2002;N00001555;Marjorie Margolies-Mezvinsky (D);D
2002;N00001447;George W Gekas (R);R
2002;N00001339;Frank Mascara (D);D
2002;N00000140;Carlos Romero-Barcelo (3);3
2002;N00002408;James E Clyburn (D);D
2002;N00002492;John M Spratt Jr (D);D
2002;N00001814;Robin Tallon (D);D
2002;N00003159;Zach Wamp (R);R
2002;N00009779;Bob Clement (D);D
2002;N00008122;Eddie Bernice Johnson (D);D
2002;N00008028;Sam Johnson (R);R
2002;N00005690;Daniel H Branch (R);R
2002;N00005751;David Hobbs (R);R
2002;N00005985;Henry Bonilla (R);R
2002;N00011114;Stephen Leroy Love (D);D
2002;N00005998;Solomon P Ortiz (D);D
2002;N00005870;Gene Green (D);D
2002;N00006361;Enid G Waldholtz (R);R
2002;N00002146;Herbert H Bateman (R);R
2002;N00002151;Norman Sisisky (D);D
2002;N00013717;Michael Crawford Park (R);R
2002;N00009154;Bob Goodlatte (R);R
2002;N00002171;Rick Boucher (D);D
2002;N00000128;Victor O Frazer (I);I
2002;N00007895;Jack Metcalf (R);R
2002;N00009157;Doc Hastings (R);R
2002;N00001725;Jay Inslee (D);D
2002;N00007823;Jennifer Dunn (R);R
2002;N00004356;Mark W Neumann (R);R
2002;N00004324;Frederick P Kessler (D);D
2002;N00009160;Tom Barrett (D);D
2002;N00002214;Alan B Mollohan (D);D
2002;N00003091;Sonny Callahan (R);R
2002;N00003045;Wayne Parker (R);R
2002;N00007635;Amata Coleman Radewagen (R);R
2002;N00006446;Matt Salmon (R);R
2002;N00006456;Susan Bitter Smith (R);R
2002;N00006408;Bert Tollefson (R);R
2002;N00006425;John Shadegg (R);R
2002;N00006455;J D Hayworth (R);R
2002;N00007423;Norman H Reece (R);R
2002;N00007479;Zoe Lofgren (D);D
2002;N00008130;Richard Reno Lane (D);D
2002;N00007312;Sam Farr (D);D
2002;N00007317;Stephen Henderson (D);D
2002;N00007274;Andrea Seastrand (R);R
2002;N00007279;Michael Brian Stoker (R);R
2002;N00006690;Maxine Waters (D);D
2002;N00007165;Sonny Bono (R);R
2002;N00006981;Brian P Bilbray (R);R
2002;N00006116;Charles R (Chuck) Crain (R);R
2002;N00000637;Jim Maloney (D);D
2002;N00002754;Joe Scarborough (R);R
2002;N00002958;Jeffrey Ronald Assmann (R);R
2002;N00002807;Dave Weldon (R);R
2002;N00002898;Mark Foley (R);R
2002;N00002526;Bob Barr (R);R
2002;N00002630;Charles W Norwood (R);R
2002;N00004221;Greg Ganske (R);R
2002;N00004246;Thomas D Hall (R);R
2002;N00004227;Tom Latham (R);R
2002;N00006279;Helen Chenoweth-Hage (R);R
2002;N00004816;Rod Blagojevich (D);D
2002;N00004884;Danny K Davis (D);D
2002;N00004836;Ed H Smith (D);D
2002;N00009337;Clem Balanoff (D);D
2002;N00004745;Jerry Weller (R);R
2002;N00004758;Steve Denari (R);R
2002;N00004933;Ray LaHood (R);R
2002;N00004949;Brent Winters (R);R
2002;N00003813;Pete Visclosky (D);D
2002;N00003878;David M McIntosh (R);R
2002;N00003843;J Michael Loomis (R);R
2002;N00003844;Mark E Souder (R);R
2002;N00003897;John Hostettler (R);R
2002;N00003790;Marvin B Scott (R);R
2002;N00008144;Todd Tiahrt (R);R
2002;N00003467;Ed Whitfield (R);R
2002;N00003476;Ron Lewis (R);R
2002;N00000179;James P McGovern (D);D
2002;N00000183;Tom Tierney (R);R
2002;N00000226;John F Tierney (D);D
2002;N00001925;Bob Ehrlich (R);R
2002;N00000496;John Baldacci (D);D
2002;N00004166;Vernon J Ehlers (R);R
2002;N00003957;Donald J Lobsinger (R);R
2002;N00003965;John Anthony Schall (R);R
2002;N00003962;Lynn N Rivers (D);D
2002;N00004527;Gil Gutknecht (R);R
2002;N00013792;Catherine Heller Keating (R);R
2002;N00026105;Jeff Melton (3);3
2002;N00013794;John M Nutting VII (D);D
2002;N00004529;Mary Rieder (D);D
2002;N00004456;Dennis Roman Newinski (R);R
2002;N00005024;Zellner Dwight Billingsly (R);R
2002;N00005061;Eric Vickers (D);D
2002;N00005119;Karen McCarthy (D);D
2002;N00008032;Kenny Hulshof (R);R
2002;N00003280;Roger Wicker (R);R
2002;N00003288;Bennie G Thompson (D);D
2002;N00009453;David Funderburk (R);R
2002;N00002247;Howard Coble (R);R
2002;N00002327;Sue Myrick (R);R
2002;N00002333;Don Reid (R);R
2002;N00005327;Patrick J Combs (D);D
2002;N00000885;Brian T Kennedy (R);R
2002;N00000834;Jim Saxton (R);R
2002;N00001182;Michael P Forbes (D);D
2002;N00001191;Grant M Lally (R);R
2002;N00001143;Gary Ackerman (D);D
2002;N00001121;Phyllis Taliaferro (D);D
2002;N00000933;Charles Millard (R);R
2002;N00000999;Larry B Seabrook (D);D
2002;N00001020;Sue Kelly (R);R
2002;N00001025;Joseph J Dioguardi (3);3
2002;N00003682;Rob Portman (R);R
2002;N00003720;David A Westbrock (R);R
2002;N00003728;Frank A Cremeans (R);R
2002;N00003731;Robert Edward Kelley (R);R
2002;N00003619;Vincent H Yambrovich (R);R
2002;N00003647;James A Traficant Jr (I);I
2002;N00003532;Bob Ney (R);R
2002;N00003545;Steve LaTourette (R);R
2002;N00005597;Steve Largent (R);R
2002;N00005601;Tom Coburn (R);R
2002;N00005528;J C Watts Jr (R);R
2002;N00005559;Frank D Lucas (R);R
2002;N00001610;Dennis Wesley (D);D
2002;N00001573;James C Hasher (R);R
2002;N00001535;Curt Weldon (R);R
2002;N00001529;Joseph M Hoeffel (D);D
2002;N00001531;Stewart J Greenleaf (R);R
2002;N00001638;John J Murray (R);R
2002;N00001373;Mike Doyle (D);D
2002;N00001417;Mary Ann McConnell (R);R
2002;N00001427;Phil English (R);R
2002;N00000360;Patrick J Kennedy (D);D
2002;N00002424;Mark Sanford (R);R
2002;N00009975;Lindsey Graham (R);R
2002;N00002401;Gary Miller McLeod (R);R
2002;N00003126;Bart Gordon (D);D
2002;N00003166;Van Hilleary (R);R
2002;N00003264;Lincoln Davis (D);D
2002;N00003115;Donald W Trotter (D);D
2002;N00005759;Hugh Quay Parmer (D);D
2002;N00005656;Joe Barton (R);R
2002;N00005912;Geraldine Sam (D);D
2002;N00006023;Lloyd Doggett (D);D
2002;N00006052;Mac Thornberry (R);R
2002;N00005818;Sheila Jackson Lee (D);D
2002;N00006055;Larry Combest (R);R
2002;N00005892;Tom DeLay (R);R
2002;N00001777;Albert G Bustamante (D);D
2002;N00005805;Ken Bentsen (D);D
2002;N00005638;Dick Armey (R);R
2002;N00006348;Merrill Cook (R);R
2002;N00002045;Tom Davis (R);R
2002;N00000133;Donna Christian-Christensen (D);D
2002;N00007834;Rick White (R);R
2002;N00008166;George R Nethercutt Jr (R);R
2002;N00007939;Kevin Bonagofski (R);R
2002;N00007914;Randall John Tate (R);R
2002;N00004354;Jeffrey C Thomas (D);D
2002;N00004330;Jerry Kleczka (D);D
2002;N00004398;Scott A West (R);R
2002;N00006242;Barbara Cubin (R);R
2002;N00007999;Don Young (R);R
2002;N00008020;Georgianna Lincoln (D);D
2002;N00003065;William L Dickinson (R);R
2002;N00003071;Bob Riley (R);R
2002;N00002992;Howard G Hawk (D);D
2002;N00003028;Robert B Aderholt (R);R
2002;N00003025;Robert T (Bob) Wilson (D);D
2002;N00003032;Ronnie G Flippo (D);D
2002;N00003041;Charles Herbert Burton (R);R
2002;N00003010;Mary Lynn Bates (D);D
2002;N00008971;Wayne Sowell (D);D
2002;N00003059;Milton R Bethune (R);R
2002;N00002995;Cliff Walker (R);R
2002;N00005455;Marion Berry (D);D
2002;N00005483;Thomas F Donaldson Jr (D);D
2002;N00008188;Vic Snyder (D);D
2002;N00008190;Asa Hutchinson (R);R
2002;N00005501;Boyce Ray Davis (D);D
2002;N00005449;Stephen J Copley (D);D
2002;N00008191;Gus Hannemann (3);3
2002;N00006498;Tom Volgy (D);D
2002;N00006473;Bob Stump (R);R
2002;N00006401;Stuart M Starky (D);D
2002;N00006459;Steve Owens (D);D
2002;N00007417;Michela Alioto (D);D
2002;N00007584;Wally Herger (R);R
2002;N00007390;George Miller (D);D
2002;N00007388;Gordon Thomas Blake (R);R
2002;N00007397;Pete Stark (D);D
2002;N00007422;Ellen O Tauscher (D);D
2002;N00007392;Valerie T Janlois (3);3
2002;N00007325;Bill Quraishi (R);R
2002;N00001701;Norman Y Mineta (D);D
2002;N00007291;Clifford D Unruh (R);R
2002;N00007231;Elton Gallegly (R);R
2002;N00001861;Henry Waxman (D);D
2002;N00006897;Brad Sherman (D);D
2002;N00007140;Robert K Dornan (R);R
2002;N00006832;James E Rogan (R);R
2002;N00006844;Joe Paul (R);R
2002;N00006802;Willard H R Murray (D);D
2002;N00006811;Juanita Millender-McDonald (D);D
2002;N00006740;Paul Henry Richards II (D);D
2002;N00006819;Rick Zbur (D);D
2002;N00008264;Ed Royce (R);R
2002;N00007089;Joe Baca (D);D
2002;N00006915;Rex Dale Alexander Gutierrez (R);R
2002;N00008274;Loretta Sanchez (D);D
2002;N00006980;Bob Divine (R);R
2002;N00006118;Patricia Schroeder (D);D
2002;N00006134;Diana DeGette (D);D
2002;N00006204;Curtis Imrie (D);D
2002;N00006182;Bob Schaffer (R);R
2002;N00006179;Guy J Kelley (D);D
2002;N00000048;Joel Hefley (R);R
2002;N00000589;Dianne Guenetta Ondusko (D);D
2002;N00002743;Allen Boyd (D);D
2002;N00002772;Dave Gentry (R);R
2002;N00002926;Jim Davis (D);D
2002;N00002733;Anita L Davis (D);D
2002;N00002726;Gregg R Trude (R);R
2002;N00001817;C W Bill Young (R);R
2002;N00002808;David Ross Golding (D);D
2002;N00002905;Robert Wexler (D);D
2002;N00002870;Morris K Thompson (R);R
2002;N00002595;John Mitnick (R);R
2002;N00002577;John Lewis (D);D
2002;N00002545;Michael J Coles (D);D
2002;N00002543;Edgar L Jenkins (D);D
2002;N00002633;David Bell (D);D
2002;N00002613;Vincent Littman (D);D
2002;N00024801;Jay Rigdon (D);D
2002;N00024802;Rick Stanley (L);L
2002;N00024803;Shaun Michael McNally (D);D
2002;N00024804;Gregory R Nason (I);I
2002;N00024805;Norman Francis Williams Jr (D);D
2002;N00024806;C Brad Cates (R);R
2002;N00024807;Brent Siegrist (R);R
2002;N00024808;Elaine Marshall (D);D
2002;N00024809;Joe Wilson (R);R
2002;N00024810;Frank Schmuck (R);R
2002;N00024811;Rodney Dale Scott (D);D
2002;N00024812;Gunner Delay (R);R
2002;N00024813;Rahm Israel Emanuel (D);D
2002;N00024814;Ed Cunningham (D);D
2002;N00024815;Daniel Cirignani Wood (R);R
2002;N00005004;James M Talent (R);R
2002;N00024816;Robert Len Morris (U);U
2002;N00024817;Doug Jones (D);D
2002;N00003954;Carl J Marlinga (D);D
2002;N00004800;Nancy Kaszak (D);D
2002;N00001840;Roscoe Jerome Mitchell (R);R
2002;N00000035;Fernando R Figueroa (D);D
2002;N00012102;Dick Monteith (R);R
2002;N00024823;Daniel Blue Jr (D);D
2002;N00024824;Janice H Bowling (R);R
2002;N00024825;Elizabeth M Farley (D);D
2002;N00024826;Paul Shomshor (D);D
2002;N00024827;Stavros J Mendros (R);R
2002;N00024828;Clyde T Cobb (R);R
2002;N00024829;Floyd Mike Miles (D);D
2002;N00024830;Mike Earl Briggs (R);R
2002;N00024831;Michael L Johnson Jr (R);R
2002;N00024832;Peter Alexander Dagher (D);D
2002;N00024833;Emanuel Steward Butler (R);R
2002;N00024834;Bruce P Wechsler (L);L
2002;N00024835;Brock R Satter (3);3
2002;N00012581;Eric Lawrence Kirkland (I);I
2002;N00024837;Paul R Castronovo (R);R
2002;N00024838;George Adam Cordova (D);D
2002;N00024839;Paige Kreegel (R);R
2002;N00024840;Richard Chalk (R);R
2002;N00024841;Joann Walthall (D);D
2002;N00024842;Joe Courtney (D);D
2002;N00024843;Timothy H Amdahl (R);R
2002;N00024844;Patricia Carol Clemmons (R);R
2002;N00024845;William E Grassie (R);R
2002;N00024846;Gregory John Curcio (D);D
2002;N00024847;Guillermo Durazo Jr (R);R
2002;N00024848;Charles S McKenzie Jr (D);D
2002;N00024849;Brent Alan Weaver (D);D
2002;N00024850;Alex Sanders (D);D
2002;N00024851;Tom Feeney (R);R
2002;N00024852;John Cornyn (R);R
2002;N00024853;Joseph A Grimaud Jr (R);R
2002;N00008071;Elizabeth Dole (R);R
2002;N00024854;William Ray Anderson (I);I
2002;N00001883;Kumar P Barve (D);D
2002;N00006380;Bill Orton (D);D
2002;N00001803;Jim Moody (D);D
2002;N00004854;John Holowinski (D);D
2002;N00001181;Allan Binder (R);R
2002;N00024855;Cecil Pope Staton Jr (R);R
2002;N00024856;William E Alexa (D);D
2002;N00024857;John Kenneth Courage (D);D
2002;N00024858;Erskine B Bowles (D);D
2002;N00024859;Hank Perritt (D);D
2002;N00024860;Charles W (Chuck) Byrd (D);D
2002;N00024861;Ignacio Velazquez (R);R
2002;N00024862;Geoff Davis (R);R
2002;N00024863;John Redwine (R);R
2002;N00024864;Michael Brent McHale (D);D
2002;N00024865;Hector De La Torre (D);D
2002;N00024866;Madeleine Z Bordallo (D);D
2002;N00024867;Sydney Hay (R);R
2002;N00024868;Gloria Tristani (D);D
2002;N00024869;Jim Patterson (R);R
2002;N00024870;Linda Sanchez (D);D
2002;N00024871;David Scott (D);D
2002;N00024872;Clyde Billington (R);R
2002;N00024873;Ray Warren (D);D
2002;N00024874;Dennis Cardoza (D);D
2002;N00024875;Melissa Bean (D);D
2002;N00024876;Charles P (Chuck) Fuentes (D);D
2002;N00024877;Lynette Boggs McDonald (R);R
2002;N00024878;Tom Benigno (R);R
2002;N00024879;Mark A Augusti (R);R
2002;N00024880;Diane Prescott (D);D
2002;N00024881;Annie Betancourt (D);D
2002;N00024882;Katherine Harris (R);R
2002;N00024883;Robert Lee (I);I
2002;N00004572;John Thune (R);R
2002;N00024884;James Edwin Stone Parker (R);R
2002;N00009242;Mike Cyrus (R);R
2002;N00000485;Richard A Bennett (R);R
2002;N00001218;Michael G Craft Sr (U);U
2002;N00006617;Mike Schaefer (R);R
2002;N00013741;Chris Ferrell (D);D
2002;N00013742;Thomas J Grassia (R);R
2002;N00013743;Leo James Terrell (D);D
2002;N00013744;Diane E Watson (D);D
2002;N00013745;Donna Jo Warren (3);3
2002;N00013746;Kirsten Wonder Albrecht (D);D
2002;N00013747;Philip A Lowe (D);D
2002;N00013748;Tad Daley (D);D
2002;N00013749;Jules Bagneris (D-Calif);D
2002;N00013750;Frank Evans (D);D
2002;N00013751;Wanda James (D);D
2002;N00013752;Ezola Foster (3);3
2002;N00013753;Sally Havice (D);D
2002;N00013754;R Alan Smith (R);R
2002;N00013755;Sean Salazar (R);R
2002;N00013756;James M Sullivan (D);D
2002;N00013757;Gary Collins (D);D
2002;N00013758;Chuck Kalogianis (D);D
2002;N00013759;John Eric Albion (R);R
2002;N00013760;Chuck Sheridan (R);R
2002;N00026104;Michael R Berlon (D);D
2002;N00013762;Martin R Castro (D);D
2002;N00013763;Nick Metel (R);R
2002;N00013764;Craig Adam Greenberg (D);D
2002;N00013765;Dewey Lee Fletcher (R);R
2002;N00013766;Brian A Joyce (D);D
2002;N00013767;Ira S Shapiro (D);D
