year;CID;name;party
2012;N00031226;Jackie Walorski (R);R
2012;N00030931;Rachel Grubb (R);R
2012;N00031905;Greg Dickman (R);R
2012;N00031906;Bob Thomas (R);R
2012;N00032580;Randy Lee Borror (R);R
2012;N00032581;Terry Ryan Elijah (R);R
2012;N00030891;Marlin Stutzman (R);R
2012;N00031741;Todd Rokita (R);R
2012;N00031907;Mike Hight (3);3
2012;N00031908;Eric Wathen (R);R
2012;N00031909;Brandt Hershman (R);R
2012;N00031915;Jim Hass (R);R
2012;N00031916;Mark Seitz (R);R
2012;N00031917;Phillip J Steffen (R);R
2012;N00030669;Carl J Brizzi (R);R
2012;N00030704;Mike Murphy (R);R
2012;N00031742;Ann B Adcook (R);R
2012;N00032460;Chard Reid (L);L
2012;N00032663;Matt Strittmatter (R);R
2012;N00031003;Carlos Andrew May (R);R
2012;N00031384;Rafael Ramirez (R);R
2012;N00003790;Marvin B Scott (R);R
2012;N00031227;Larry Bucshon (R);R
2012;N00031612;Billy Mahoney (R);R
2012;N00031835;John Wayne Cunningham (L);L
2012;N00031921;Trent Van Haaften (D);D
2012;N00032077;John Lee Smith (R);R
2012;N00030670;Todd Young (R);R
2012;N00030742;Travis Hankins (R);R
2012;N00032920;Greg Knott (L);L
2012;N00013807;Brose McVey (R);R
2012;N00030542;Rob Wasinger (R);R
2012;N00030598;Tim Barker (R);R
2012;N00030671;Sue Ellen Boldra (R);R
2012;N00030743;Tracey Robert Mann (R);R
2012;N00030870;James A Barnett (R);R
2012;N00030932;Monte Shadwick (R);R
2012;N00031228;Alan Jilka (D);D
2012;N00031385;Marck Redell Cobb (R);R
2012;N00031386;Dennis D Pyle (R);R
2012;N00032261;Ty Colin Reynolds (I);I
2012;N00032461;Thomas Neil Koch (D);D
2012;N00032664;Cheryl Hudspeth (D);D
2012;N00009652;Jeffrey William Colyer (R);R
2012;N00031048;John Rysavy (R);R
2012;N00031049;Daniel Gilyeat (R);R
2012;N00031502;Kevin Yoder (R);R
2012;N00031743;Craig McPherson (R);R
2012;N00031744;Charlotte O'Hara (R);R
2012;N00032262;Jasmin Talbert (L);L
2012;N00032263;Stephene Ann Moore (D);D
2012;N00032462;Jerry M Malone (R);R
2012;N00032666;Garry R Klotz (R);R
2012;N00032667;Jean Ann Uvodich (R);R
2012;N00030708;Richard Franklin Kelsey (R);R
2012;N00030744;Mike Pompeo (R);R
2012;N00030987;James D Anderson (R);R
2012;N00030933;Raj Goyle (D);D
2012;N00031106;Jean Schodorf (R);R
2012;N00031230;Wink Hartman (R);R
2012;N00032582;Paij Boring Rutschman (R);R
2012;N00032264;Ed Marksberry (D);D
2012;N00031232;Todd Lally (R);R
2012;N00031326;Lawrence Hausman (R);R
2012;N00031387;Jeffrey Thomas Reetz (R);R
2012;N00032265;Brooks Wicker (R);R
2012;N00012933;Roger Thoney (R);R
2012;N00030672;John Waltz (D);D
2012;N00003473;Hal Rogers (R);R
2012;N00031613;David Prince (D);D
2012;N00031233;Andy Barr (R);R
2012;N00009660;Steve Scalise (R);R
2012;N00032769;Myron Katz (D);D
2012;N00005353;William J Jefferson (D);D
2012;N00031107;Juan Lafonta (D);D
2012;N00033123;Dianne Costa (R);R
2012;N00033124;Itamar Gelbman (R);R
2012;N00033126;Christopher S Perkins (R);R
2012;N00032771;Eugene Green (D);D
2012;N00032847;Gary Johnson (D);D
2012;N00032773;Ron Austin (I);I
2012;N00032774;Anthony Marquize (3);3
2012;N00005372;Billy Tauzin (R);R
2012;N00031108;Kristian Lee Magar (R);R
2012;N00031109;Ravi Sangisetty (D);D
2012;N00031503;Jeff Landry (R);R
2012;N00031745;Chris Leopold (R);R
2012;N00032583;Hunt Downer (R);R
2012;N00031929;Steven Jude Gavi (D);D
2012;N00032668;David Melville (D);D
2012;N00031327;Jeffery Paul Donnelly (R);R
2012;N00031746;Michael Engel (I);I
2012;N00032464;William Leslie Gunn Jr (R);R
2012;N00030792;Jay Fleitman (R);R
2012;N00031050;Tom Wesley (R);R
2012;N00032669;Margaret M Keegan (I);I
2012;N00031505;Patrick Barron (U);U
2012;N00031930;Martin A Lamb (R);R
2012;N00031931;Brian Herr (R);R
2012;N00032465;Robert Delle (R);R
2012;N00032670;Michael P Stopa (R);R
2012;N00000275;Barney Frank (D);D
2012;N00031506;Rachel Brown (D);D
2012;N00031747;Sean D Bielat (R);R
2012;N00030872;Sambo Meas (R);R
2012;N00031234;John Golnik (R);R
2012;N00031616;Dale Brown (I);I
2012;N00032421;Robert Shapiro (R);R
2012;N00032422;Robert Michael Clark (U);U
2012;N00032671;Tom Weaver (R);R
2012;N00030935;Bill Hudak (R);R
2012;N00031932;Rob McCarthy (R);R
2012;N00031507;Gerry Dembrowski (R);R
2012;N00032887;William Scott Janke (R);R
2012;N00031617;Vernon Harrison (R);R
2012;N00031748;Keith Philip Lepor (R);R
2012;N00032466;Macdonald King D'Alessandro (D);D
2012;N00031749;Ray Kasperowicz (R);R
2012;N00031750;Jeff Perry (R);R
2012;N00032079;Joseph Daniel Malone (R);R
2012;N00031933;Bill Keating (D);D
2012;N00032270;Robert A O'Leary (D);D
2012;N00032467;James Edward Kennedy (D);D
2012;N00032585;Robert E Hayden (R);R
2012;N00022854;Jim Sheets (I);I
2012;N00032888;Maryanne Lewis (I);I
2012;N00031004;Grady Romblad (R);R
2012;N00032271;Rob Fisher (R);R
2012;N00032272;Jack Wilson Sr (I);I
2012;N00032273;Marcelo Gabriel Cardarelli (R);R
2012;N00032634;Jeffrey Fleron Morris (D);D
2012;N00032779;Raymond Atkins (D);D
2012;N00031618;Ben Lawless (R);R
2012;N00032274;Alain Emile Lareau Jr (U);U
2012;N00032275;Jim Wilhelm (R);R
2012;N00032468;Gregory Adam Bartosz (R);R
2012;N00032469;Herman Lee Taylor Jr (D);D
2012;N00031051;Charles J Lollar (R);R
2012;N00031751;Andrew Charles Gall (D);D
2012;N00030745;Casey Clark (D);D
2012;N00032470;Steven Michael Taylor (R);R
2012;N00032635;Scott James Spencer (L);L
2012;N00032672;Frank Mirabile Jr (R);R
2012;N00032276;Christine Connell Thron (R);R
2012;N00032586;Mark Andrew Grannis (L);L
2012;N00032673;William V Thomas (R);R
2012;N00032797;Michael Lee Philips (R);R
2012;N00030873;Jason Levesque (R);R
2012;N00031934;Dan Benishek (R);R
2012;N00032277;Jason Allen (R);R
2012;N00032471;Patrick Lambert (I);I
2012;N00032472;Joel Sheltrown (D);D
2012;N00032473;Matthew Olson Gillard (D);D
2012;N00032474;Tom Stillings (R);R
2012;N00032587;Gary J McDowell (D);D
2012;N00032588;Glenn A Wilson (I);I
2012;N00030673;Bill Huizenga (R);R
2012;N00030794;Allen Jay Riemersma (R);R
2012;N00030937;William C Cooper (R);R
2012;N00031328;Wayne Kuipers (R);R
2012;N00031752;Nicolette McClure (D);D
2012;N00031935;John Field Reichardt (R);R
2012;N00033127;Rob Zerban (D);D
2012;N00033128;Patrick Kreitlow (D);D
2012;N00031936;Edward Ted Schendel (R);R
2012;N00031937;Jeff Wincel (R);R
2012;N00032278;Chris Larson (R);R
2012;N00031619;Michael Van Kleeck (R);R
2012;N00031938;Justin Amash (R);R
2012;N00031939;Steven R Heacock (R);R
2012;N00031940;Robert John Overbeek (R);R
2012;N00031941;Bill Hardiman (R);R
2012;N00032279;Louise E Johnson (R);R
2012;N00032280;Pat Miles (D);D
2012;N00032475;Paul Mayhue (D);D
2012;N00032675;Theodore Brooks Gerrard (3);3
2012;N00032878;James Matthew Rogers (L);L
2012;N00032676;Jerry Campbell (D);D
2012;N00030795;Rick Wilson (R);R
2012;N00031508;Scott Livingston Withers, Jr (D);D
2012;N00032476;John Kupiec (R);R
2012;N00029905;Jack Hoogendyk (R);R
2012;N00032591;Mel Valkner (3);3
2012;N00030674;Scott Eugene Aughney (3);3
2012;N00031052;Marvin Carlson (R);R
2012;N00031329;Brian John Rooney (R);R
2012;N00031942;Michael Allen Stahly (R);R
2012;N00032423;Dan Davis (R);R
2012;N00030449;Greg Merle (R);R
2012;N00009668;Mike Rogers (R);R
2012;N00031620;Kande Ngalamulume (D);D
2012;N00032677;Lance Enderle (D);D
2012;N00033022;Eric Harvey (3);3
2012;N00030796;Paul F Welday (R);R
2012;N00013848;Andrew Raczkowski (R);R
2012;N00032592;Richard D Kuhn (R);R
2012;N00032759;Robert Gray (I);I
2012;N00008086;Dave Camp (R);R
2012;N00004093;Alan Lee Cropsey (R);R
2012;N00032679;Henry Yanez (D);D
2012;N00030746;Natalie Mosher (D);D
2012;N00030764;Mickey Switalski (D);D
2012;N00031943;Donald Cecil Volaric (R);R
2012;N00032858;Julia Williams (3);3
2012;N00031330;Glenn Rodney Plummer (D);D
2012;N00031944;Lamar Lemmons (D);D
2012;N00031945;Hansen Clarke (D);D
2012;N00032593;John W Broad (D);D
2012;N00032594;John Hauler (R);R
2012;N00032680;Vincent T Brown (D);D
2012;N00032681;Heidi Peterson (L);L
2012;N00032682;Don Ukrainec (R);R
2012;N00031836;Robert L Steele (R);R
2012;N00032683;Tony Amorose (R);R
2012;N00031389;Allen Quist (R);R
2012;N00031390;James Hagedorn (R);R
2012;N00031753;Lars Allen Johnson (3);3
2012;N00031837;Steven John Wilson (3);3
2012;N00032283;Marion Frank I McKinzie (R);R
2012;N00031621;Shelley Madore (D);D
2012;N00031331;Maureen Hackett (D);D
2012;N00031391;Jim Meffert (D);D
2012;N00032686;Jon Oleson (I);I
2012;N00012942;Betty McCollum (D);D
2012;N00031946;Bradford George Lee (3);3
2012;N00032284;Teresa Stanton Collett (R);R
2012;N00032688;Steve Carlson (I);I
2012;N00031392;Lynne Torgerson (I);I
2012;N00031947;Joel Demos (R);R
2012;N00028686;Michael Cavlan (3);3
2012;N00030797;Maureen Reed (D);D
2012;N00030938;Tarryl Clark (D);D
2012;N00031393;Troy Freihammer (U);U
2012;N00013103;Glen Menze (3);3
2012;N00031622;Lee Byberg (R);R
2012;N00032285;Eugene Waldorf (I);I
2012;N00031623;Chip Cravaack (R);R
2012;N00032286;Timothy L Olson (3);3
2012;N00005181;Russ Carnahan (D);D
2012;N00032940;Clifford Jeffrey (D);D
2012;N00012460;William L Clay Jr (D);D
2012;N00031948;Robyn Hamlin (R);R
2012;N00009677;Todd Akin (R);R
2012;N00031110;"Elizabeth ""Liz"" Lauber (R)";R
2012;N00032290;Arthur Lieber (D);D
2012;N00030940;Ed Martin (R);R
2012;N00031949;David Justus Arnold (D);D
2012;N00032295;Rusty Wallace (R);R
2012;N00031005;Vicky Hartzler (R);R
2012;N00033117;Robert Frost (R);R
2012;N00030522;Michael D Laforest (I);I
2012;N00031053;Bill Stouffer (R);R
2012;N00031111;Gregory Allen Cowan (3);3
2012;N00031235;Brian Riley (R);R
2012;N00013323;Sam Graves (R);R
2012;N00032305;Clint Hylton (D);D
2012;N00032477;Kyle A Yarber (D);D
2012;N00030675;Jack Goodman (R);R
2012;N00030676;Billy Long (R);R
2012;N00030799;Jeff Wisdom (R);R
2012;N00030941;Darrell Lee Moore (R);R
2012;N00031236;Michael Moon (R);R
2012;N00031352;Timothy Sean Davis (D);D
2012;N00031332;Dean Richard Moore Jr (I);I
2012;N00031394;Michael Wardell (R);R
2012;N00032308;Scott Eckersley (D);D
2012;N00032309;Stephen D Hunter (R);R
2012;N00031113;Bob Parker (R);R
2012;N00031114;Tommy Sowers (D);D
2012;N00031511;Lawrence David Bill (I);I
2012;N00032312;Christopher Willaim Dwyer (L);L
2012;N00033017;Clifford Jeffrey Reed (D);D
2012;N00032692;Juan Nekai Babauta (R);R
2012;N00032693;Jesus Camacho Borja (D);D
2012;N00032478;Joseph James Norita Camacho (3);3
2012;N00031006;Alan Nunnelee (R);R
2012;N00031625;Henry Ross (R);R
2012;N00031755;Les Green (I);I
2012;N00031951;Angela McGlowan (R);R
2012;N00031952;Gail Giaramita (3);3
2012;N00032080;George Bailey (R);R
2012;N00031955;Bill Marcy (R);R
2012;N00030942;Joe Tegerdine (R);R
2012;N00031958;Steven Palazzo (R);R
2012;N00004645;Denny Rehberg (R);R
2012;N00030677;Dennis McDonald (D);D
2012;N00031962;Mark French (R);R
2012;N00030747;Tyler Gernant (D);D
2012;N00031626;Billy Kennedy (D);D
2012;N00031115;Chad Edward Larkins (D);D
2012;N00031512;Ashley Woolard (R);R
2012;N00031395;Frank S Deatrich (R);R
2012;N00031513;Renee Ellmers (R);R
2012;N00031964;Todd Gailas (R);R
2012;N00031702;Johnny Rouse (D);D
2012;N00031966;Darryl Holloman (L);L
2012;N00031007;Frank Roche (R);R
2012;N00031628;James Edward Taylor,  II (R);R
2012;N00031969;Sam Turner (D);D
2012;N00031970;Billy Yow (R);R
2012;N00031971;Jon Mangin (R);R
2012;N00031757;Ilario Gregory Pantano (R);R
2012;N00031117;Louis Douglass Huddleston (R);R
2012;N00031238;Harold P Jordan (R);R
2012;N00031396;Robert Ervin Palisin (R);R
2012;N00031579;Harold Johnson (R);R
2012;N00031975;Nancy Shakir (D);D
2012;N00031119;Jeffrey James Doctor (D);D
2012;N00008060;Scott Keadle (R);R
2012;N00031514;Vance Patterson (R);R
2012;N00031977;Jeff Gregory (D);D
2012;N00031978;David Michael Boldon (R);R
2012;N00031397;Dan Eichenbaum (R);R
2012;N00031398;Kenneth D West (R);R
2012;N00031838;Jeff Miller (R);R
2012;N00032085;James J Howard (R);R
2012;N00031239;Lon Vernon Cecil (L);L
2012;N00031399;Doc Gillenwater (R);R
2012;N00031008;Bill Randall (R);R
2012;N00031758;Ralph Bernard Reeves III (R);R
2012;N00031759;Daniel Baxter Huffman II (R);R
2012;N00032314;James Anthony Hardesty (I);I
2012;N00033018;Vanessa Mcgee Smith-Kearney (D);D
2012;N00031629;Rick Berg (R);R
2012;N00032315;J D Donaghe (R);R
2012;N00031984;Ivy Harper (D);D
2012;N00032086;David L Hunt (R);R
2012;N00030800;Matthew Sakalosky (R);R
2012;N00030989;Thomas M White (D);D
2012;N00031839;Jerry Alan Odom (R);R
2012;N00030678;Rebekah Elizabeth Davis (D);D
2012;N00031055;Robert C Larson (D);D
2012;N00031630;Dennis L Parker (R);R
2012;N00032694;Daniel Nathan Hill (3);3
2012;N00033226;Gary Johnson (L);L
2012;N00033227;Allen West (R);R
2012;N00031304;George S Lemieux (R);R
2012;N00029296;William Burns (3);3
2012;N00030679;Robert Martin Bestani (R);R
2012;N00030801;Frank Guinta (R);R
2012;N00031631;Richard E Ashooh (R);R
2012;N00032696;Richard Charles Parent (R);R
2012;N00000423;Charles Bass (R);R
2012;N00030875;Ann Mclane Kuster (D);D
2012;N00031120;John Dejoie (D);D
2012;N00031240;Robert Giuda (R);R
2012;N00025450;Katrina Swett (D);D
2012;N00032598;Wes Sonner (R);R
2012;N00032599;Timothy Vanblommesteyn (I);I
2012;N00032316;Michael Agosta (R);R
2012;N00000826;Robert E Andrews (D);D
2012;N00031121;William Kern (L);L
2012;N00031760;Linda Biamonte (R);R
2012;N00031632;Joe Rullo (R);R
2012;N00031988;Jon Runyan (R);R
2012;N00032801;Peter M Destefano (3);3
2012;N00031516;Howard Kleinhendler (D);D
2012;N00000894;Joseph A Siano (L);L
2012;N00032320;Tod Theise (D);D
2012;N00031762;Shannon Wright (R);R
2012;N00031989;Diane Gooch (R);R
2012;N00032322;Anna Little (R);R
2012;N00027502;Thomas H Kean Jr (R);R
2012;N00031517;David Larsen (R);R
2012;N00031633;Edward Potosnak III (D);D
2012;N00031990;Alonzo Lawrence Hosford (R);R
2012;N00031992;John Aslanian (R);R
2012;N00000716;Donald M Payne (D);D
2012;N00032880;Robert Louis Toussaint (3);3
2012;N00032331;Raleigh Douglas Herbert (D);D
2012;N00032333;Richard T Luzzi (R);R
2012;N00032869;Jim Gawron (L);L
2012;N00030710;Michael Halfacre (R);R
2012;N00031634;Scott Sipprelle (R);R
2012;N00032334;Henrietta Dwyer (R);R
2012;N00031763;Omar Dyer (D);D
2012;N00029605;Jeff Boss (D);D
2012;N00030680;Alan P Woodruff (3);3
2012;N00030876;Jon Barela (R);R
2012;N00031241;Thomas E Mullins (R);R
2012;N00012560;Jon Porter (R);R
2012;N00031122;Craig O Lake, Jr (R);R
2012;N00031518;Joseph Lance Tatner (R);R
2012;N00032087;David Cunningham (R);R
2012;N00032335;Michele Fiore (R);R
2012;N00031447;Charles William Flume, Sr (R);R
2012;N00031333;Jack Schofield (D);D
2012;N00031519;Ken McKenna (D);D
2012;N00006593;Nancy Price (D);D
2012;N00031242;Robert Lelie Lauer (R);R
2012;N00031243;Brad Lord Leutwyler (R);R
2012;N00031244;Joe Heck (R);R
2012;N00031245;Edward Stafford Bridges,  II (R);R
2012;N00032342;Steve Nohrden (R);R
2012;N00031057;Thelma Lykes (I);I
2012;N00031703;Christopher N Cox (R);R
2012;N00031058;Randy Altschuler (R);R
2012;N00031246;George Demos (R);R
2012;N00032343;Christopher Charles Cantwell (R);R
2012;N00032429;Michael J Fitzpatrick (R);R
2012;N00013345;Steve Israel (D);D
2012;N00031521;Anthony E Tolda (3);3
2012;N00031635;Stephen A Labate (R);R
2012;N00031995;John Gomez (R);R
2012;N00032868;Howard Kudler (D);D
2012;N00031009;Frank Scaturro (3);R
2012;N00031522;Peter A Zinno (R);R
2012;N00031766;David J Seidemann (R);R
2012;N00032701;Sean Arthur Shea (R);R
2012;N00032702;Francis X Becker Jr (R);R
2012;N00032872;Daniel P Maloney (R);R
2012;N00031996;James Milano (D);D
2012;N00032802;Asher E Taub (R);R
2012;N00032881;Kenneth A Reynolds (U);U
2012;N00032600;Susan Kone (R);R
2012;N00032601;Robert L Turner (R);R
2012;N00031059;Bruce Hirschfeld (D);D
2012;N00032480;George Martinez (D);D
2012;N00030946;Michael A Allegretti (R);R
2012;N00031401;Michael Grimm (R);R
2012;N00032703;John Anthony Tabacco Jr (I);I
2012;N00031334;Reshma M Saujani (D);D
2012;N00031636;Dino Laverghetta (R);R
2012;N00032344;David Ryan Brumberg (R);R
2012;N00032602;Roger Blank (R);R
2012;N00032603;Timothy J Healy (R);R
2012;N00030947;Vincent Morgan (D);D
2012;N00031402;Michel Faulkner (R);R
2012;N00032481;Joyce Johnson (D);D
2012;N00027991;Jonathan Tasini (D);D
2012;N00031704;David M Johnson (D);D
2012;N00032345;Anthony Mele (R);R
2012;N00032346;York Jay Kleinhandler (R);R
2012;N00001813;Jose E Serrano (D);D
2012;N00031637;Paul Stuart Wasserman (R);R
2012;N00032347;Mark Rosen (R);R
2012;N00030804;Greg Ball (R);R
2012;N00031124;Nan Hayworth (R);R
2012;N00031638;David McFadden (U);U
2012;N00031639;Neil DiCarlo (R);R
2012;N00032348;Kristia Natalia Cavere (R);R
2012;N00030682;Scott Murphy (D);D
2012;N00031998;Chris Gibson (R);R
2012;N00032604;Ted Danz (R);R
2012;N00030877;Matt Doheny (R);R
2012;N00030948;Dierdre K Scozzafava (R);R
2012;N00031010;Brian McGrath (D);D
2012;N00031011;Bill Owens (D);D
2012;N00031013;Doug Hoffman (R);R
2012;N00031014;Stuart Brody (D);D
2012;N00030587;Paul Beers Bertan (R);R
2012;N00031640;Ann Marie Buerkle (R);R
2012;N00032704;Marc Alan Romain (I);I
2012;N00032482;Leonard A Roberto (R);R
2012;N00032483;Michael Giuliano (R);R
2012;N00032484;Emin Eddie Egriu (D);D
2012;N00032803;Jill Ann Rowland (R);R
2012;N00030949;Tom Reed (R);R
2012;N00032349;Matthew Zeller (D);D
2012;N00032485;Angelo Campini (R);R
2012;N00031247;Surya Yalamanchili (D);D
2012;N00031767;Mike Kilburn (R);R
2012;N00027612;Jim Parker (D);D
2012;N00032351;Debbi Alsfelder (R);R
2012;N00032002;Mark A Macnealy (D);D
2012;N00032637;Joe Roberts (D);D
2012;N00032705;Guy Fogle (D);D
2012;N00032354;Douglas Alan Litt (D);D
2012;N00032356;Caleb Finkenbiner (D);D
2012;N00028970;Donald Kenneth Allen (R);R
2012;N00031768;Cory McCusker (L);L
2012;N00032088;Bill Johnson (R);R
2012;N00032003;Richard E Cadle (3);3
2012;N00003725;Dave Hobson (R);R
2012;N00013416;John Mitchel (R);R
2012;N00031248;Chad A Kreemer (I);I
2012;N00032089;James Barton (D);D
2012;N00032090;John Anderson (R);R
2012;N00032361;Olivia Freeman (D);D
2012;N00003675;John Boehner (R);R
2012;N00031770;Justin Coussoule (D);D
2012;N00031642;Rich Iott (R);R
2012;N00031643;Peter J Corrigan (R);R
2012;N00009699;Patrick J Tiberi (R);R
2012;N00012563;Andrew George Zukowski (R);R
2012;N00031060;Paula Brooks (D);D
2012;N00031771;Robert M Suwinski (I);I
2012;N00032371;Travis M Irvine (L);L
2012;N00031126;Jason Ashley Meade (R);R
2012;N00031249;Justin Paul Wooden (D);D
2012;N00030761;Tom Ganley (R);R
2012;N00032004;Christopher Todd Sharkey (R);R
2012;N00031523;Scott Alan Hubbard (I);I
2012;N00032377;William J Kammerer (L);L
2012;N00030950;Jeffrey J Blevins (L);L
2012;N00031127;Jim Renacci (R);R
2012;N00032092;James J Graham (R);R
2012;N00031061;Pat Carlisle (R);R
2012;N00031128;Bob Gibbs (R);R
2012;N00029568;Ronald E Hood (R);R
2012;N00031336;Nathan Ryan Dahm (R);R
2012;N00032383;Fran Moghaddam (R);R
2012;N00032606;Kenneth Rice (R);R
2012;N00032707;Patrick K Haworth (R);R
2012;N00030805;Daniel Arnett (R);R
2012;N00030806;Howard Wayne Houchen (R);R
2012;N00031016;Daniel E Edmonds (R);R
2012;N00031772;Charles Thompson (R);R
2012;N00032638;Jim Wilson (D);D
2012;N00033129;Harold C Heard Jr (R);R
2012;N00033130;Tim Pawlenty (R);R
2012;N00030683;R  Harris (R);R
2012;N00030765;Michael Ray Thompson (R);R
2012;N00030951;Ricky A Flanigan Jr (R);R
2012;N00031129;James Lankford (R);R
2012;N00031250;Jeff Cloud (R);R
2012;N00032384;Shane Jett (R);R
2012;N00032385;Billy Coyle (D);D
2012;N00032386;Tom Guild (D);D
2012;N00032434;Dave John White (I);I
2012;N00032639;Harry Claud Johnson (R);R
2012;N00030952;Robert Cornilles (R);R
2012;N00031063;Stephan Brodhead (R);R
2012;N00031130;John Christopher Kuzmanich (R);R
2012;N00031183;David Robinson (D);D
2012;N00031773;Joyce B Segers (D);D
2012;N00032487;Jeffrey T Lawrence (L);L
2012;N00032006;Art Robinson (R);R
2012;N00007736;Scott Bruun (R);R
2012;N00031252;Bismark Agbemble (D);D
2012;N00032007;Rick Hellberg (R);R
2012;N00030808;Brian Lasher (R);R
2012;N00031131;Paul Huber (R);R
2012;N00031132;John A Onorato (R);R
2012;N00031404;Clayton W Grabb (R);R
2012;N00031405;Steve Fisher (R);R
2012;N00031647;Mike Kelly (R);R
2012;N00031775;Donna R Reese (R);R
2012;N00032009;Mel M Marin (D);D
2012;N00031253;Keith J Rothfus (R);R
2012;N00031406;John Steven Vinsick (I);I
2012;N00031840;Mary Beth Buchanan (R);R
2012;N00031776;Michael Pipe (D);D
2012;N00032965;Vernon L Etzel (L);L
2012;N00030749;Doug Pike (D);D
2012;N00030809;Curt Schroder (R);R
2012;N00031133;Manan Trivedi (D);D
2012;N00031526;Walter Ray Hufford (R);R
2012;N00031527;Brian A Gordon (D);D
2012;N00001629;Pat Sellers (R);R
2012;N00030953;Steven D Welch (R);R
2012;N00031134;Patrick Meehan (R);R
2012;N00031528;Ellen Teresa Touey (D);D
2012;N00032011;James D Schneller (U);U
2012;N00031530;Dean Malik (R);R
2012;N00031531;Jeffrey Schott (R);R
2012;N00031580;James Jones (R);R
2012;N00031532;Gloria Carlineo (R);R
2012;N00032711;Tom Conners (D);D
2012;N00031777;Tom Marino (R);R
2012;N00031778;Steven A Solieri (R);R
2012;N00032012;David Madeira (R);R
2012;N00001509;Paul E Kanjorski (D);D
2012;N00031135;Corey D O'Brien (D);D
2012;N00030846;Tim Burns (R);R
2012;N00031415;Ronald R Mackell Jr (D);D
2012;N00032014;Mark Critz (D);D
2012;N00032016;Ed Cernic, Jr (D);D
2012;N00030810;Damian David Dachowski (R);R
2012;N00031137;Joshua C Quinter (R);R
2012;N00031338;Dee Adcock (R);R
2012;N00031533;Charles L McIntyre (R);R
2012;N00001371;William J Coyne (D);D
2012;N00031339;Joseph P Nolan (R);R
2012;N00031650;Melissa Haluszczak (R);R
2012;N00013123;Carl C Edwards (I);I
2012;N00031017;John Callahan (D);D
2012;N00031340;Joshua First (R);R
2012;N00031707;David G Argall (R);R
2012;N00032018;Sheila Dow-Ford (D);D
2012;N00031138;Daniel C Connolly (D);D
2012;N00031708;Patrick Kennedy (D);D
2012;N00009719;Todd Platts (R);R
2012;N00031256;Ryan Sanders (D);D
2012;N00031534;Michael E Smeltzer (R);R
2012;N00032967;Joshua A Monighan (U);U
2012;N00009723;Jose A Hernandez-Mayoral (D);D
2012;N00030750;John Loughlin (R);R
2012;N00032019;David Cicilline (D);D
2012;N00032093;William J Lynch (D);D
2012;N00032640;David Segal (D);D
2012;N00032608;Anthony P Gemma (D);D
2012;N00009724;Jim Langevin (D);D
2012;N00031065;Betsy Dennigan (D);D
2012;N00031535;Michael J Gardiner (R);R
2012;N00032390;William J Clegg (R);R
2012;N00033217;Elizabeth Esty (D);D
2012;N00033218;Lisa A Wilson-Foley (R);R
2012;N00032809;Ernest A Greco (D);D
2012;N00002428;Henry Brown (R);R
2012;N00030751;Carroll A Campbell III (R);R
2012;N00030906;Robert Dobbs (D);D
2012;N00031139;Dick Withington (R);R
2012;N00031409;Robert Burton (D);D
2012;N00031651;W Stovall Witte Jr (R);R
2012;N00031780;Paul Thurmond (R);R
2012;N00031781;Lawrence C Kobrovsky (R);R
2012;N00031782;Tim Scott (R);R
2012;N00032021;Clark Parker (R);R
2012;N00032391;Ken Glasson (R);R
2012;N00032392;"Milton Elmer ""Mac"" McCullough, Jr (3)";3
2012;N00032968;Robert E Groce (U);U
2012;N00032489;Marc Alan Beaman (3);3
2012;N00030578;Mike Vasovski (R);R
2012;N00030752;Jeff Duncan (R);R
2012;N00030753;Shane Massey (R);R
2012;N00030811;Rex Rice (R);R
2012;N00030812;James D Galyean (R);R
2012;N00024853;Joe Grimaud (R);R
2012;N00011798;David Lloyd Thomas (R);R
2012;N00030755;Jim Lee (R);R
2012;N00002544;Christina Jeffrey (R);R
2012;N00030813;Andrew Smart (R);R
2012;N00030880;Trey Gowdy (R);R
2012;N00032393;David Michael Edwards (3);3
2012;N00032394;Richard Mahler (L);L
2012;N00031412;Mick Mulvaney (R);R
2012;N00031783;Gregory Anthony Brown (D);D
2012;N00032395;Jim Pratt (R);R
2012;N00031257;Blake Curd (R);R
2012;N00032022;Kristi Noem (R);R
2012;N00032609;B Thomas Marking (I);I
2012;N00030684;Timothy A Gobble (R);R
2012;N00030685;Mark DeVol (R);R
2012;N00030815;Chuck Fleischmann (R);R
2012;N00030955;Van Rencelliere Irion (R);R
2012;N00030881;Tommy Franklin Crangle (R);R
2012;N00030956;Robin Smith (R);R
2012;N00032397;Mo Kiah (I);I
2012;N00032497;Brenda Freeman Short (D);D
2012;N00032499;Brent Davis Staton (D);D
2012;N00032500;Rick Kernea (R);R
2012;N00032503;Savas Kyriakidis (I);I
2012;N00030957;Scott Desjarlais (R);R
2012;N00031536;Jack Bailey (R);R
2012;N00031784;Tommy N Hay (I);I
2012;N00032505;Ronald L Harwell (R);R
2012;N00030958;Stephen William Collings (L);L
2012;N00031259;Jacqueline Marie Miller (I);I
2012;N00031413;Patrick Miranda (R);R
2012;N00031414;Lonnie Spivak (R);R
2012;N00031652;Jeffrey Alan Hartline (R);R
2012;N00031653;Bob Ries (R);R
2012;N00031785;Jarod David Scott (R);R
2012;N00032398;Brendan E Finucane Jr (R);R
2012;N00032399;David Hall (R);R
2012;N00032400;CeCe Heil (R);R
2012;N00032510;Bob Schwartz (R);R
