year;CID;name;party
2014;N00036258;Bernard Fontaine (R);R
2014;N00036259;Brian Slowinski (R);R
2014;N00036260;S Mitchell Swan (R);R
2014;N00036261;Ken Herron (R);R
2014;N00036262;Ryan Andrew Barone (D);D
2014;N00036263;Sean Blackwell (R);R
2014;N00036264;Michael Greenway (R);R
2014;N00036265;Lisa Marie (R);R
2014;N00036266;John Krom (L);L
2014;N00036267;Chris Clemmons (L);L
2014;N00036268;Perry Schuckman (D);D
2014;N00036269;Edwin Edwards (D);D
2014;N00036270;Sheldon Schwartz (D);D
2014;N00036271;Matthew Molyett (D);D
2014;N00036272;Dana Alan Ferguson (D);D
2014;N00036273;Bob Goodrich (D);D
2014;N00036274;Paul Mitchell (R);R
2014;N00036275;John Moolenaar (R);R
2014;N00036276;David Swartout (I);I
2014;N00036277;Bryan Barnett (R);R
2014;N00036278;Jeff Phillips (R);R
2014;N00036279;Ray Mullins (D);D
2014;N00036280;Horace Sheffield (D);D
2014;N00036281;John Denney (3);3
2014;N00036282;Eric Holmes (D);D
2014;N00036283;Daniel Elder (R);R
2014;N00036284;David Koehr (R);R
2014;N00036285;Courtney Denton (D);D
2014;N00036286;Velma Steinman (D);D
2014;N00036287;Joe Frost (R);R
2014;N00036288;Nate Irvin (D);D
2014;N00028445;Randy Langkrear (L);L
2014;N00036290;Bill Lindsay (R);R
2014;N00036291;Samuel Alao (R);R
2014;N00036292;Berton A Knox (R);R
2014;N00036443;Bruce Anderson (R);R
2014;N00036444;Richard Fox (R);R
2014;N00036445;Bob Comer (R);R
2014;N00035862;Thomas Wight (D);D
2014;N00003350;Gene Taylor (R);R
2014;N00031175;Mark Memoly (D);D
2014;N00020079;Doug Magee (D);D
2014;N00036453;Brian Murphy (D);D
2014;N00036454;Mike Turner (R);R
2014;N00005092;Andrew J Ostrowski (D);D
2014;N00032160;David Yu-Lin Chiu (R);R
2014;N00034468;Shaun McCausland (3);3
2014;N00034296;Tim Aalders (3);3
2014;N00036419;Jeremy 'T' Anderson (R);R
2014;N00034889;Frank Addivinola (R);R
2014;N00028931;Ole'''' Savior (R);R
2014;N00032524;Mark J Rawles (3);3
2014;N00022725;Bob Scott (D);D
2014;N00030082;Phil Black (D);D
2014;N00036304;Gardenia Henley (D);D
2014;N00036305;William Clinton Stinson (D);D
2014;N00036306;Philip Doyle (R);R
2014;N00036307;Kenn Kopf (R);R
2014;N00036308;Mike Causey (R);R
2014;N00036309;Walter, Martin, Jr (D);D
2014;N00036310;J Wesley Casteen (L);L
2014;N00033787;Mike Steinberg (R);R
2014;N00036312;Tom Hill (D);D
2014;N00036313;Ragive Patel (D);D
2014;N00036314;Virginia Conlon (D);D
2014;N00036315;Ron Sanyal (D);D
2014;N00036316;George Sinner (D);D
2014;N00036317;Jack Seaman (L);L
2014;N00036318;Andy Shambaugh (L);L
2014;N00036319;Mark Aupperle (D);D
2014;N00036320;Gary  Cobb (R);R
2014;N00036321;Frank Broomell (D);D
2014;N00036322;Claire Gustafson (R);R
2014;N00036323;Gerard McManus (R);R
2014;N00036324;Frank Minor (D);D
2014;N00036325;Bruce Todd (D);D
2014;N00036326;Ruben Scolavino (D);D
2014;N00036327;Anthony Wilkinson (R);R
2014;N00036328;Dierdre Paul (R);R
2014;N00036329;Curtis Vaughn (D);D
2014;N00036330;Yolanda Dentley (R);R
2014;N00036331;Lee Anne Brogowski (D);D
2014;N00036332;Andrew Zwicker (D);D
2014;N00036333;Robert J Blanch, Jr (D);D
2014;N00036334;Annette Teijeiro (R);R
2014;N00036335;Darren Jennings Welsh (D);D
2014;N00036336;Kamau Akil Bakari (3);3
2014;N00036337;Vance Alm (D);D
2014;N00036338;Ed Lee (D);D
2014;N00036339;Kristen Spees (D);D
2014;N00036340;Zachary Campbell (D);D
2014;N00036341;Randy Kimmick (L);L
2014;N00036342;David Goossen (I);I
2014;N00036343;Steve St John (I);I
2014;N00036344;Mark Budetich (D);D
2014;N00028628;Mike Monroe (R);R
2014;N00036346;Caprice Rines (3);3
2014;N00036347;Bernadette Semple (D);D
2014;N00036348;Nate Lawrence (I);I
2014;N00036349;Erick J Salgado (D);D
2014;N00036350;Nicholas S Di Iorio (R);R
2014;N00036351;Claudia Tenney (R);R
2014;N00036352;Kathleen Weppner (R);R
2014;N00036353;Janet Garrett (D);D
2014;N00036354;Matthew Ashworth (R);R
2014;N00036355;Robert Horrocks Jr (R);R
2014;N00036356;Richard May (R);R
2014;N00036357;Robert Klepinger (D);D
2014;N00036358;Mark Zetzer (R);R
2014;N00036359;Harvey Sparks (R);R
2014;N00036360;Bob Niemeyer (R);R
2014;N00036361;Barney Spera (D);D
2014;N00036362;Marvin Sannes (I);I
2014;N00036363;Anita Brown (D);D
2014;N00036364;Linda Thompson (D);D
2014;N00036365;Megan Ann Rath (R);R
2014;N00036366;Armond James (R);R
2014;N00031647;Mike Kelly (R);R
2014;N00036368;Mary Ellen Balchunis (D);D
2014;N00036369;Nicholas Robert Troiano (I);I
2014;N00036370;Matthew J Fecteau (D);D
2014;N00036371;Stanford Tran (R);R
2014;N00036372;Harold, Geddings III (3);3
2014;N00036373;Hosea N Cleveland (D);D
2014;N00036374;Barbara Jo Mullis (D);D
2014;N00036375;Curtis E McLaughlin (L);L
2014;N00036376;Thomas A Adams (D);D
2014;N00036377;Kevin Robert Umbaugh (L);L
2014;N00036378;Leon Winn (R);R
2014;N00036379;Christopher Lynn Carter (R);R
2014;N00036380;Jerry Lynn Lowery (R);R
2014;N00036381;Dwayne A Vance (3);3
2014;N00036382;Zachary A Hartman (R);R
2014;N00036383;Vaughn Hatton (R);R
2014;N00036384;Bill Barron (3);3
2014;N00036385;Larry Meyers (R);R
2014;N00036386;Brian Wonnacott (D);D
2014;N00036387;Mark Hedengren (R);R
2014;N00036388;Robert J Stevens (R);R
2014;N00036389;Abraham (3);3
2014;N00034802;Michael Salyer (L);L
2014;N00036390;Zack Strong (3);3
2014;N00036391;Ben J Mates (3);3
2014;N00036392;Stephen P Tryon (I);I
2014;N00036392;Stephen P Tryon (I);I
2014;N00036394;Bill Peterson (D);D
2014;N00036395;Jennifer Johnson (R);R
2014;N00036396;Collin Robert Simonsen (3);3
2014;N00036397;Anthony Troy Riedel (R);R
2014;N00036398;Walter Lawrence Gaughan (D);D
2014;N00036399;Dennis Bartow (R);R
2014;N00036400;Satish W Korpe (D);D
2014;N00036401;Shawn-Michael Malone (D);D
2014;N00036402;Pedro Celis (R);R
2014;N00036403;Dan Newhouse (R);R
2014;N00036404;Janea Holmquist Newbry (R);R
2014;N00036405;Lowell B Peck (R);R
2014;N00036406;Estakio Beltran (D);D
2014;N00036407;Joyce McDonald (R);R
2014;N00036408;Tony Kurtz (R);R
2014;N00036409;Glenn S Grothman (R);R
2014;N00036410;Edward Lawrence Rabel, Jr (I);I
2014;N00036411;Elaine Whigham Williams (D);D
2014;N00036412;Kristi Freeland Dutton (I);I
2014;N00036413;Tony Mullikin (3);3
2014;N00036414;Angie McCall (3);3
2014;N00036415;Eric James Borrell (I);I
2014;N00036416;Bartholomew James Lower (R);R
2014;N00036417;Mark H Swaney (3);3
2014;N00036418;Nathan LaFrance (L);L
2014;N00036419;Jeremy 'T' Anderson (R);R
2014;N00036420;Susan Cundiff (R);R
2014;N00036421;Roger Roots (L);L
2014;N00036422;Ernest T Reeves (D);D
2014;N00036423;Alex Lee Bradshaw (R);R
2014;N00031118;Tim D'Annunzio (L);L
2014;N00036425;Jerry B Watson (R);R
2014;N00036426;Eric McCray (R);R
2014;N00036427;Jason Weger (R);R
2014;N00036428;Kevin Crow (R);R
2014;N00036429;Benjamin Dunn (R);R
2014;N00036430;Jill Bossi (3);3
2014;N00036431;Brad Hutto (D);D
2014;N00036432;Frank Christian Agnew (R);R
2014;N00031656;George S Flinn Jr (R);R
2014;N00036434;Tom Emerson, Jr (3);3
2014;N00036435;Joshua James (L);L
2014;N00036436;Harrison Kelly (I);I
2014;N00036437;Bartholomew J Phillips (I);I
2014;N00036438;Choudury Salekin (I);I
2014;N00036439;Eric Schechter (I);I
2014;N00036440;Joe B Wilmoth (I);I
2014;N00036441;Mohammed Abbajebel Tahiro (3);3
2014;N00036442;Robert Christopher Sarvis (L);L
2014;N00029692;Travis Childers (D);D
2014;N00033783;Brenda Lenard (R);R
2014;N00033433;Tami Stainfield (I);I
2014;N00036464;Paul Deakin (I);I
2014;N00036465;Michael Warden (R);R
2014;N00036466;Randall Young (R);R
2014;N00036467;Mike Winton (I);I
2014;N00036468;Connnie Johnson (D);D
2014;N00036469;Herbert Bass (I);I
2014;N00036470;Jude Anthony Tiscornia (R);R
2014;N00036471;Rickey Hobson (D);D
2014;N00036472;Brenda Dawn Justice (R);R
2014;N00033911;Gloria Bromell-Tinubu (D);D
2014;N00036474;Jacob Brimm (R);R
2014;N00036475;Cassandra J Mitchell (I);I
2014;N00036476;John Paul Rader (R);R
2014;N00036477;Robert Doggart (I);I
2014;N00036478;Sidney Moore (D);D
2014;N00036479;Ronnie Holden (R);R
2014;N00036480;Lawrence Pivnick (D);D
2014;N00036481;David Tate (R);R
2014;N00036482;Robert D Franklin (I);I
2014;N00036483;Floyd Wayne Alberson (I);I
2014;N00036484;Dana Matheny (R);R
2014;N00036485;Karen Smith (D);D
2014;N00036486;Gordon Howie (I);I
2014;N00036487;Tom Reasons (D);D
2014;N00036488;Casey Gouge (I);I
2014;N00036489;Dan Hartley (R);R
2014;N00036493;Damien Kennedy (R);R
2014;N00036494;James Hinton (I);I
2014;N00036495;Phil A Tufi (I);I
2014;N00036496;Jason Ramey (I);I
2014;N00030829;Ken Buck (R);R
2014;N00029294;Frank Lynch (R);R
2014;N00036449;Mike Bishop (R);R
2014;N00036450;John Morris (R);R
2014;N00036451;John Webb (R);R
2014;N00036452;Tom Carter (R);R
2014;N00034591;Richard Charles (L);L
2014;N00027086;Carlo Poliak (R);R
2014;N00034590;Steve Brown (L);L
2014;N00032360;Bill Conner (D);D
2014;N00036364;Linda Thompson (D);D
2014;N00036456;Jerry Carter (3);3
2014;N00036457;Jeff Jones (I);I
2014;N00031174;Scott Brown (R);R
2014;N00036459;Erick Wyatt (R);R
2014;N00003338;Shawn O'Hara (3);3
2014;N00006422;Roger Henry Jewell (R);R
2014;N00002798;Al Krulick (I);I
2014;N00001895;George English (D);D
2014;N00005531;Robert T Murphy (L);L
2014;N00004057;Tom McMillin (R);R
2014;N00001157;Pat Maher (D);D
2014;N00003284;Rex Weathers (D);D
2014;N00006700;Mervin Evans (D);D
2014;N00001982;Blaine Taylor (D);D
2014;N00030199;Frankie Lee Robbins (D);D
2014;N00012869;Michael Benoit (L);L
2014;N00013082;Hardy Caraway (R);R
2014;N00032189;Larry Allen (3);3
2014;N00032211;David Sanchez (D);D
2014;N00028747;Allan Romaguera (3);3
2014;N00033703;Clair Van Steenwyk (R);R
2014;N00027570;Dufirstson Neree (R);R
2014;N00028200;Sal Genovese (D);D
2014;N00028522;Robert N Smith (3);3
2014;N00034080;Cindy Burleson (I);I
2014;N00026620;Barbara Dale Washer (3);3
2014;N00025578;Randy Camacho (D);D
2014;N00025743;Jim Rogers (D);D
2014;N00027260;Sam Sloan (D);D
2014;N00025804;Hank Bardel (3);3
2014;N00028413;Bentley Rayburn (R);R
2014;N00030567;Andre F Ventura (U);U
2014;N00033237;Vince Flaherty (D);D
2014;N00032129;Al Salehi (I);I
2014;N00034371;Bill Roberts (D);D
2014;N00006665;Howard Johnson (3);3
2014;N00034603;Gregory Cheadle (R);R
2014;N00034670;Anthony Vieyra (D);D
2014;N00034790;Joe Marthone (D);D
2014;N00034793;Alan Bellone (3);3
2014;N00034795;Daniel J Cavanagh (3);3
2014;N00034227;Greg Holmes (R);R
2014;N00025982;Douglas Campbell (3);3
2014;N00034930;"W Michael ""Mike"" Trout (I)";I
2014;N00034992;Martin Pleasant (3);3
2014;N00036497;Jim Welles (I);I
2014;N00036498;Joel Vanlandingham (R);R
2014;N00036499;Steve Isakson (I);I
2014;N00036500;Michael Mussack (I);I
2014;N00036501;Ryan Downing (R);R
2014;N00036502;Michael Shapiro (D);D
2014;N00036503;Lily Gilani (R);R
2014;N00036504;Kevin Mottus (R);R
2014;N00036505;Michael Ian Sachs (3);3
2014;N00036506;Mark Herd (L);L
2014;N00036507;Brent Roske (I);I
2014;N00036508;Adrienne Edwards (D);D
2014;N00036509;R Adam King (R);R
2014;N00036510;John Wood Jr (R);R
2014;N00036511;Analilia Joya (D);D
2014;N00036512;Adam Nick (R);R
2014;N00036513;David Burns (D);D
2014;N00036514;Noboru Isagawa (D);D
2014;N00036515;Stephen Meade (I);I
2014;N00036516;Christina Bobb (I);I
2014;N00036517;Kathleen Cunningham (I);I
2014;N00036518;Dan Chapin (D);D
2014;N00036519;Joe Shea (D);D
2014;N00036520;Paula Moser-Bartlett (I);I
2014;N00035396;Glo Smith (R);R
2014;N00036522;Marko Milakovich (I);I
2014;N00036523;Leon Loe Ray (I);I
2014;N00036524;David B Falstad (I);I
2014;N00036525;Ed Jany (D);D
2014;N00036526;Joe Newman (I);I
2014;N00036527;Allen L Ellison (D);D
2014;N00036446;Steve Laffey (R);R
2014;N00036447;James Brown (R);R
2014;N00000931;William Bryk (D);D
2014;N00036461;John D King (R);R
2014;N00033138;Erin Kent Magee (R);R
2014;N00036463;Rick Tyler (I);I
2014;N00030308;Lenny Ladner (L);L
2014;N00035102;Norris Dryer (3);3
2014;N00036490;John Anderson (R);R
2014;N00036491;John Mills (R);R
2014;N00036492;Paul Cook (I);I
2014;N00036611;John Edwards (R);R
2014;N00036612;Jeff Gorman (R);R
2014;N00036613;Mark L Harris (D);D
2014;N00036614;John Buckley (L);L
2014;N00033284;Lane Siekman (D);D
2014;N00033285;James Alan Crone (D);D
2014;N00033523;Bradley T Bookout (D);D
2014;N00033524;Dan Bolling (D);D
2014;N00033888;J D Miniear (R);R
2014;N00033617;Garry Lee Hall (R);R
2014;N00034330;Shelli Yoder (D);D
2014;N00034886;Bob Eye (D);D
2014;N00034370;John Willoughby (D);D
2014;N00034980;Craig Astor (L);L
2014;N00035063;Andrew Beacham (U);U
2014;N00024862;Geoff Davis (R);R
2014;N00034041;Thomas Massie (R);R
2014;N00034269;Curtis Kenimer (R);R
2014;N00035021;Gary Landrieu (D);D
2014;N00035049;Dwayne Bailey (R);R
2014;N00035043;Caleb Trotter (L);L
2014;N00025464;Rodney Alexander (R);R
2014;N00033812;Richard Tisei (R);R
2014;N00000143;John W Olver (D);D
2014;N00030969;Andrea F Nuciforo, Jr (D);D
2014;N00034042;Bill Shein (D);D
2014;N00033891;Marty Farren (D);D
2014;N00034044;Joe Kennedy III (D);D
2014;N00034512;Jack N Porter (D);D
2014;N00034888;David Steinhof (R);R
2014;N00000205;Marty Meehan (D);D
2014;N00034889;Frank Addivinola (R);R
2014;N00033464;Karla Romero (3);3
2014;N00034270;Joe Selvaggi (R);R
2014;N00013855;Stephen F Lynch (D);D
2014;N00034045;Sam Sutter (D);D
2014;N00034046;Christopher Sheldon (R);R
2014;N00034513;Daniel Botelho (I);I
2014;N00033813;Wendy Rosen (D);D
2014;N00033893;John LaFerla (D);D
2014;N00034047;Kim Letke (D);D
2014;N00034786;Muir Wayne Boda (L);L
2014;N00025482;Dutch Ruppersberger (D);D
2014;N00034050;Rick Impallaria (R);R
2014;N00033894;Dave Lockwood (D);D
2014;N00034052;Eric Knowles (R);R
2014;N00033749;Glenn Ivey (D);D
2014;N00034056;Faith Loudon (R);R
2014;N00001821;Steny H Hoyer (D);D
2014;N00033895;Tony O'Donnell (R);R
2014;N00034514;Jeremy Stinson (3);3
2014;N00002017;Roscoe G Bartlett (R);R
2014;N00033051;Brandon Orman Rippeon (R);R
2014;N00033620;Robert J Garagiola (D);D
2014;N00033751;Milad Pooran (D);D
2014;N00033814;Alex Mooney (R);R
2014;N00034062;Robert Coblentz (R);R
2014;N00013820;Chris Van Hollen (D);D
2014;N00034516;Jon Courtney (R);R
2014;N00013867;Kevin Raye (R);R
2014;N00024770;Mike Michaud (D);D
2014;N00034403;Ralph Blaine Richardson (I);I
2014;N00034404;David Michael Takitaki (D);D
2014;N00034405;Steve Pestka (D);D
2014;N00034890;Debra Freidell Wirth (D);D
2014;N00033395;Dan Kildee (D);D
2014;N00034754;Mike O'Brien (D);D
2014;N00034517;Kurt Haskell (D);D
2014;N00033898;Brian Hetrick (R);R
2014;N00034979;Leon Brooks Jr (I);I
2014;N00034865;Greg Dildilian (R);R
2014;N00034892;Chuck Stadler (D);D
2014;N00004045;Joe Knollenberg (R);R
2014;N00033625;Kerry Bentivolio (R);R
2014;N00034938;Nancy Cassis (R);R
2014;N00034982;David A Curson (D);D
2014;N00033752;Karen Jacobsen (R);R
2014;N00033753;Bert Johnson (D);D
2014;N00033786;Glenn Anderson (D);D
2014;N00034067;Thamar Johnson (D);D
2014;N00034272;John Goci (D);D
2014;N00034406;Shanelle Jackson (D);D
2014;N00034629;Mike Obermueller (D);D
2014;N00033396;Sharon Sund (D);D
2014;N00033627;Brian Barnes (D);D
2014;N00033781;Tony Hernandez (R);R
2014;N00033466;Chris Fields (R);R
2014;N00034899;Gary Boisclair (D);D
2014;N00007655;Harry Friel (R);R
2014;N00006230;Al Hamburg (D);D
2014;N00009916;Ole Savior (R);R
2014;N00034521;Jim Graves (D);D
2014;N00033349;Jeff Anderson (D);D
2014;N00021207;Rick Nolan (D);D
2014;N00033106;Ann L Wagner (R);R
2014;N00033629;Randy Jotte (R);R
2014;N00034630;Glenn Koenen (D);D
2014;N00034686;Eric C Mayer (D);D
2014;N00033290;Andrew Feagle (I);I
2014;N00034523;Michael Burris (R);R
2014;N00034716;Jason Greene (R);R
2014;N00025535;Cathy Rinehart (D);D
2014;N00033052;Gerald Nolte (R);R
2014;N00025532;Ronald William Harris (D);D
2014;N00034408;James S Evans (D);D
2014;N00034720;Tom Stilson (R);R
2014;N00034722;Jack Rushin (D);D
2014;N00035081;Ignacia T Demapan (R);R
2014;N00034071;Brad Morris (D);D
2014;N00034073;Danny Bedwell (L);L
2014;N00033107;Heather McTeer Hudson (D);D
2014;N00034075;Crystal Biggs (D);D
2014;N00034077;Ron Vincent (R);R
2014;N00034231;Ron Williams (L);L
2014;N00035184;Matt Moore (D);D
2014;N00033291;Kim Gillan (D);D
2014;N00034524;David Kaiser (L);L
2014;N00034081;Jason Ward (D);D
2014;N00002299;Walter B Jones Jr (R);R
2014;N00034333;Steve Wilkins (D);D
2014;N00034334;Richard Speer (R);R
2014;N00034335;Sonya Holmes (R);R
2014;N00034372;Erik Anderson (D);D
2014;N00033817;Treva Johnson (D);D
2014;N00034083;Elisabeth Motsinger (D);D
2014;N00034412;Bruce Peller (D);D
2014;N00034414;Tony Foriest (D);D
2014;N00033527;David Rouzer (R);R
2014;N00033244;Todd Montgomery Foreman (U);U
2014;N00033630;Richard Hudson (R);R
2014;N00033900;Fred Steen (R);R
2014;N00034999;Antonio Blue (D);D
2014;N00033787;Mike Steinberg (R);R
2014;N00034337;Jennifer Roberts (D);D
2014;N00034339;Jim Pendergraph (R);R
2014;N00034340;Ric Killian (R);R
2014;N00034341;Edwin Peacock III (R);R
2014;N00034417;Ken Leonczyk (R);R
2014;N00033468;Ken Fortenberry (R);R
2014;N00033469;Timothy Murphy (D);D
2014;N00033818;Terry Bellamy (D);D
2014;N00033245;Cecil Bothwell (D);D
2014;N00033631;Mark R Meadows (R);R
2014;N00033901;Ethan Wingfield (R);R
2014;N00034085;Chris Petrella (R);R
2014;N00033819;Jack Brosch (R);R
2014;N00034086;Mike Owen (R);R
2014;N00025093;Brad Miller (D);D
2014;N00033399;George Holding (R);R
2014;N00034422;Bernard Holliday (D);D
2014;N00034423;Charles Malone (D);D
2014;N00033632;Bette B Grande (R);R
2014;N00033633;Pam Gulleson (D);D
2014;N00033903;Kim A Koppelman (R);R
2014;N00034424;Korey Lynn Reiman (D);D
2014;N00033402;John Ewing (D);D
2014;N00034425;Glenn M Freeman (R);R
2014;N00034756;Joe Vaughn (3);3
2014;N00024914;Sean Mahoney (R);R
2014;N00025059;Jeb Bradley (R);R
2014;N00025547;John A Stephen (R);R
2014;N00033108;Joanne Dowdell (D);D
2014;N00033293;Josef Hodgkins (D);D
2014;N00032156;Dennis Lamare (R);R
2014;N00033109;Jason Castle (D);D
2014;N00000851;Frank A LoBiondo (R);R
2014;N00034900;Charles Lukens (I);I
2014;N00035089;David Bowen (3);3
2014;N00034345;Patricia A Bennett (D);D
2014;N00034531;Brian Froelich (D);D
2014;N00000684;Rodney Frelinghuysen (R);R
2014;N00034635;Adam Gussen (D);D
2014;N00033110;Nizam Kamal (D);D
2014;N00033246;Jun Choi (D);D
2014;N00034274;Shmuley Boteach (R);R
2014;N00034787;E David Smith (U);U
2014;N00011416;Mark Farnham (R);R
2014;N00007956;Gordon Pross (R);R
2014;N00000989;Eddie McDowell (R);R
2014;N00034427;Ron Rice (D);D
2014;N00034534;Nia Gill (D);D
2014;N00034639;Donald M Payne Jr (D);D
2014;N00034640;Wayne Smith (D);D
2014;N00034643;John Arvanites (D);D
2014;N00034088;Eric Beck (R);R
2014;N00033111;Eric Griego (D);D
2014;N00029446;Marty Chavez (D);D
2014;N00033788;Gary Smith (R);R
2014;N00025104;John Arthur Smith (D);D
2014;N00033529;Evelyn Erhard (D);D
2014;N00033756;Rick Newton (R);R
2014;N00033820;Sean Closson (D);D
2014;N00033404;John Oceguera (D);D
2014;N00033496;John Lee (D);D
2014;N00033530;Ruben Kihuen (D);D
2014;N00034090;Brian Landsberger (R);R
2014;N00034092;Chris Edwards (R);R
2014;N00033113;Kirk Lippold (R);R
2014;N00033300;William R Graves (R);R
2014;N00031177;Mark Amodei (R);R
2014;N00033637;James Franklin Haning II (D);D
2014;N00034275;Stephen Frye (D);D
2014;N00033638;Steven Horsford (D);D
2014;N00033821;Barbara Cegavske (R);R
2014;N00034546;Kiran Hill (R);R
2014;N00001102;Nydia M Velazquez (D);D
2014;N00033055;Kathleen Hochul (D);D
2014;N00034276;Julian D Schreibman (D);D
2014;N00025413;Timothy H Bishop (D);D
2014;N00033639;Jason Sterling (R);R
2014;N00033390;Cheri Bustos (D);D
2014;N00033463;Greg Aguilar (D);D
2014;N00003924;Steve Buyer (R);R
2014;N00033615;Scott Reske (D);D
2014;N00033241;Don Bates Jr (R);R
2014;N00034226;Steve Davis (R);R
2014;N00033104;Terry A White (D);D
2014;N00034837;Tobias Schlingensiepen (D);D
2014;N00033890;Alecia Webb-Edgington (R);R
2014;N00030835;Brian Oerther (R);R
2014;N00034040;Gary Moore (R);R
2014;N00035005;Gary W King (R);R
2014;N00025766;Troy A Carter (D);D
2014;N00030562;Josue Larose (R);R
2014;N00034998;Ron Richard (D);D
2014;N00013874;John Milkovich (D);D
2014;N00034961;Daniel Fishman (L);L
2014;N00033892;Matt Temperley (R);R
2014;N00034048;Nancy Jacobs (R);R
2014;N00033465;Cathy Johnson Pendleton (D);D
2014;N00033750;Duchy Trachtenberg (D);D
2014;N00033896;David Brinkley (R);R
2014;N00033897;John K Delaney (D);D
2014;N00034228;Charles Bailey (D);D
2014;N00034061;Kathy Afzali (R);R
2014;N00033025;Dan Morenoff (R);R
2014;N00033834;Shirley McKellar (D);D
2014;N00034562;Jim Dougherty (D);D
2014;N00034943;Mark Roberts (3);3
2014;N00008028;Sam Johnson (R);R
2014;N00005681;Pete Sessions (R);R
2014;N00033914;Josh Caesar (R);R
2014;N00024922;Jeb Hensarling (R);R
2014;N00034692;Linda Mrosko (D);D
2014;N00033418;Joe Chow (R);R
2014;N00033660;Don Jaquess (D);D
2014;N00033916;David Alameel (D);D
2014;N00034134;Hugh Chauvin (L);L
2014;N00034437;Brianna Hinojosa-Flores (D);D
2014;N00034563;Carlos Quintanilla (D);D
2014;N00034135;James Cargas (D);D
2014;N00033661;Larry Youngblood (R);R
2014;N00033835;Neil Burns (D);D
2014;N00034136;Ernie Beltz Jr (R);R
2014;N00034726;Tawana W Cadien (D);D
2014;N00033028;Jim Riley (D);D
2014;N00033662;Wade Brown (R);R
2014;N00033535;Bill McCune (D);D
2014;N00033476;Pam Barlow (R);R
2014;N00033419;Michael Truncale (R);R
2014;N00033328;Tim Day (D);D
2014;N00033536;Jay Old (R);R
2014;N00033537;Felicia Harris (R);R
2014;N00033539;Randy Weber (R);R
2014;N00030379;Richard Todd (I);I
2014;N00013164;Art Reyes (I);I
2014;N00032724;Scott Sutherland (R);R
2014;N00032740;Patrick Wiesner (D);D
2014;N00033623;Syed Taj (D);D
2014;N00034893;Cynthia Kallgren (R);R
2014;N00003950;Sander Levin (D);D
2014;N00033626;Mike Parry (R);R
2014;N00034628;Patrick Ganey (D);D
2014;N00034896;David Gerson (R);R
2014;N00034407;John Howard III (R);R
2014;N00004440;Bill Luther (D);D
2014;N00034519;Anne Nolan (D);D
2014;N00004558;Collin C Peterson (D);D
2014;N00034522;Gretchen Hoffman (R);R
2014;N00034683;Harold Whitfield (D);D
2014;N00034069;Teresa Hensley (D);D
2014;N00034721;Todd Mahn (D);D
2014;N00033243;John Allen Abarr (D);D
2014;N00033054;Steven Daines (R);R
2014;N00033899;Toni Morris (D);D
2014;N00034413;Bill Flynn (R);R
2014;N00033467;Daniel B Barry (R);R
2014;N00033722;John Whitley (R);R
2014;N00034416;Robert Pittenger (R);R
2014;N00034342;Hayden Rogers (D);D
2014;N00002328;Melvin L Watt (D);D
2014;N00034343;Matt Newton (D);D
2014;N00033902;Shane Goettle (R);R
2014;N00033634;Gwen Howard (D);D
2014;N00034529;Mark Sullivan (D);D
2014;N00034632;Gregory W Horton (R);R
2014;N00034634;Cassandra Shober (D);D
2014;N00034344;Shelley Adler (D);D
2014;N00034532;Terrence McGowan (R);R
2014;N00034087;Diane Sare (D);D
2014;N00012672;Steve Pearce (R);R
2014;N00034089;Jeff Byrd (R);R
2014;N00034091;Mike Rodrigues (R);R
2014;N00034428;Jake Holder (D);D
2014;N00033757;Dan Schwartz (R);R
2014;N00031176;Danny Tarkanian (R);R
2014;N00034763;Vivanne Falcone (D);D
2014;N00034788;Paul Mourino (R);R
2014;N00001193;Pete King (R);R
2014;N00001150;David A Levy (3);3
2014;N00034789;Allan Jennings (D);D
2014;N00033758;Michael Scala (D);D
2014;N00034547;Grace Meng (D);D
2014;N00034548;Elizabeth Crowley (D);D
2014;N00034791;Robert Mittman (D);D
2014;N00034792;Daniel J Halloran (R);R
2014;N00034794;Colin Beavan (3);3
2014;N00033406;David I Weprin (D);D
2014;N00034093;Rory Lancman (3);3
2014;N00033640;Hakeem Jeffries (D);D
2014;N00034796;Michael W Chan (R);R
2014;N00001082;Edolphus Towns (D);D
2014;N00034094;Sean Mack (D);D
2014;N00033247;Daniel O'Connor (D);D
2014;N00034429;Erik Martin Dilan (D);D
2014;N00034644;Christopher Wight (R);R
2014;N00034761;David Garland (R);R
2014;N00033641;Aleassandro Borgognone (D);D
2014;N00034232;Mark Murphy (D);D
2014;N00034549;Adriano Espaillat (D);D
2014;N00000078;Carolyn B Maloney (D);D
2014;N00034779;Joseph McLaughlin (R);R
2014;N00000939;Jerrold Nadler (D);D
2014;N00034465;Joseph Carvin (R);R
2014;N00033408;Richard H Becker (D);D
2014;N00034233;Tom Wilson (D);D
2014;N00034095;Joel Tyner (D);D
2014;N00034430;Bob Dieterich (R);R
2014;N00033642;Tom Engel (R);R
2014;N00034096;Nathan Shinagawa (3);3
2014;N00034097;Leslie Danks Burke (D);D
2014;N00034277;Sean Patrick Maloney (D);D
2014;N00034278;Dan Lamb (D);D
2014;N00034749;Michael Kicinski (R);R
2014;N00034755;Melissa Dobson (D);D
2014;N00001276;John M McHugh (R);R
2014;N00034799;Ursula E Rozum (3);3
2014;N00033056;Brianne-Elise Murphy (D);D
2014;N00034551;Maggie Brooks (R);R
