year;CID;name;party
2010;N00005985;Henry Bonilla (R);R
2010;N00024947;John Swallow (R);R
2010;N00025299;Tim Bridgewater (R);R
2010;N00024921;Margaret L Workman (D);D
2010;N00026271;Steve Novick (D);D
2010;N00003045;Wayne Parker (R);R
2010;N00007635;Amata Coleman Radewagen (R);R
2010;N00006456;Susan Bitter Smith (R);R
2010;N00006460;David Schweikert (R);R
2010;N00006455;J D Hayworth (R);R
2010;N00026494;A J Sekhon (D);D
2010;N00026274;Rico Oller (R);R
2010;N00026505;Barry Hermanson (3);3
2010;N00026277;Brett Wagner (D);D
2010;N00026521;Cynthia Matthews (D);D
2010;N00026525;Charles Coleman Jr (D);D
2010;N00026528;Victor David Elizalde (R);R
2010;N00026157;Jim Brandt (D);D
2010;N00026541;Tan Nguyen (R);R
2010;N00026348;Greg Walcher (R);R
2010;N00026557;Diane Goss Farrell (D);D
2010;N00000637;Jim Maloney (D);D
2010;N00026818;John Timothy Russell (D);D
2010;N00026829;Christine Jennings (D);D
2010;N00026782;Robert M Neeld Jr (D);D
2010;N00002807;Dave Weldon (R);R
2010;N00002898;Mark Foley (R);R
2010;N00026258;Gayle B Harrell (R);R
2010;N00026561;Margaret Hostetter (3);3
2010;N00026563;James R Stork (D);D
2010;N00026931;Marion Thorpe (R);R
2010;N00002522;Robert Lamutt (R);R
2010;N00026422;Robert James Ellis (D);D
2010;N00027178;Dalton Ichiro Tanonaka (R);R
2010;N00026260;Joyce Schulte (D);D
2010;N00026287;Jeremy Alexander (D);D
2010;N00004816;Rod Blagojevich (D);D
2010;N00004745;Jerry Weller (R);R
2010;N00026585;Andrea Lane Zinga (R);R
2010;N00027450;Anthony E Rothert (D);D
2010;N00026784;Tony Zirkle (R);R
2010;N00026261;Brian Douglas Paasch (R);R
2010;N00026834;David Sanders (D);D
2010;N00026434;Nancy E Boyda (D);D
2010;N00026289;Kris Kobach (R);R
2010;N00003476;Ron Lewis (R);R
2010;N00026786;Bobby Jindal (R);R
2010;N00026938;Charmaine Degruise Caccioppi (D);D
2010;N00026939;Craig F Romero (R);R
2010;N00027017;Billy Tauzin III (R);R
2010;N00026597;Willie Landry Mount (D);D
2010;N00000183;Tom Tierney (R);R
2010;N00026144;Harry Edward Sampson (D);D
2010;N00026600;Kostas Alexakis (D);D
2010;N00000459;Charles E Summers (R);R
2010;N00027138;Kimon Kotos (D);D
2010;N00026133;Gene DeRossett (R);R
2010;N00029660;Faye Armitage (D);D
2010;N00030604;Elliot Richardson (D);D
2010;N00026368;Tim Walberg (R);R
2010;N00026369;Brad Smith (R);R
2010;N00026841;Sharon Marie Renier (I);I
2010;N00027019;Bob Alexander (D);D
2010;N00004497;Bob Olson (D);D
2010;N00026292;Leslie  Farr (R);R
2010;N00026619;Jeff Parnell (R);R
2010;N00026293;Jamie Metzl (D);D
2010;N00025139;James E Snyder Jr (R);R
2010;N00026629;Sandy Lyons (R);R
2010;N00027047;Clyde Michael Morgan (D);D
2010;N00025461;Ada M Fisher (R);R
2010;N00012812;Duane Sand (R);R
2010;N00026793;Dorothea Anne Wolfe (D);D
2010;N00026633;George Charles Ajjan (R);R
2010;N00027253;Michael Wildes (D);D
2010;N00026634;Bill Spadea (R);R
2010;N00000834;Jim Saxton (R);R
2010;N00026635;Gary King (D);D
2010;N00027058;Blair Mathies (D);D
2010;N00026382;James Garner (R);R
2010;N00026230;Gonzalo Manalo Policarpio (R);R
2010;N00026168;Peter Hort (R);R
2010;N00026449;Emanuel Carl Andrews (D);D
2010;N00000962;Adam Clayton Powell IV (D);D
2010;N00026169;John J Fleming (R);R
2010;N00026860;Richard A Hoffman (R);R
2010;N00027059;Benjamin Oliver Shuldiner (D);D
2010;N00027269;Michael Jaliman (D);D
2010;N00001025;Joseph J Dioguardi (R);R
2010;N00026087;John R Kuhl Jr (R);R
2010;N00026638;Brian M Kolb (R);R
2010;N00003682;Rob Portman (R);R
2010;N00026641;Jane Mitakides (D);D
2010;N00026648;Barbara Anne Ferris (D);D
2010;N00026651;Capri Cafaro (D);D
2010;N00003532;Bob Ney (R);R
2010;N00026863;Bert Smith (D);D
2010;N00026233;Steve Porter (I);I
2010;N00001427;Phil English (R);R
2010;N00026119;Charlie Rodriguez (D);D
2010;N00026264;Luis Fortuno (R);R
2010;N00002424;Mark Sanford (R);R
2010;N00027067;Albert Franklin Spencer (R);R
2010;N00026390;Dwight Clint Moore (R);R
2010;N00026675;Gene Christensen (R);R
2010;N00026459;Benjamin Earl Streusand (R);R
2010;N00026044;Bill Christian (R);R
2010;N00026393;Richard Morrison (D);D
2010;N00026713;Leticia Hinojosa (D);D
2010;N00026720;William Ross Vaden (R);R
2010;N00026722;Francisco Canseco (R);R
2010;N00026872;Stephen Charles Thompson (D);D
2010;N00006348;Merrill Cook (R);R
2010;N00026882;David Ashe (D);D
2010;N00027281;Thelma Drake (R);R
2010;N00027282;W Brad Blanton (3);3
2010;N00002045;Tom Davis (R);R
2010;N00027286;Cheryl A Crist (D);D
2010;N00027096;Richard Wright (D);D
2010;N00027437;Doug Cloud (R);R
2010;N00026886;Luke Esser (R);R
2010;N00004354;Jeffrey C Thomas (D);D
2010;N00027068;David Magnum (R);R
2010;N00026987;Gary Martin Gearheart (R);R
2010;N00006242;Barbara Cubin (R);R
2010;N00028410;Diane E Benson (D);D
2010;N00028156;John Morykwas Jr (D);D
2010;N00027483;Mark Edwin Layfield (I);I
2010;N00028157;Greg A Pierce (D);D
2010;N00003032;Ronnie G Flippo (D);D
2010;N00028159;Eddison Walters (I);I
2010;N00008190;Asa Hutchinson (R);R
2010;N00028160;Woodrow Wilson Anderson (D);D
2010;N00028411;Ellen Simon (D);D
2010;N00027823;John Thrasher (D);D
2010;N00007417;Michela Alioto (D);D
2010;N00028165;John W Jones (R);R
2010;N00028118;Bill Durston (D);D
2010;N00027820;Charles D Brown (D);D
2010;N00028173;Mike Halliwell (R);R
2010;N00028175;Camden McConnell (L);L
2010;N00027633;Brian Chavez- O'Choa (R);R
2010;N00027543;John Kanno (R);R
2010;N00028122;T J Cox (D);D
2010;N00030757;David B Castillo (R);R
2010;N00031300;Robert A Mitchell, Jr (R);R
2010;N00028183;James Lopez (R);R
2010;N00028184;Ernest Steven Haze (D);D
2010;N00027796;Mary Pallant (D);D
2010;N00027797;Jill Marie Martinez (D);D
2010;N00028189;Michael Tenenbaum (R);R
2010;N00028029;Roberto J Rodriguez (D);D
2010;N00027798;Russell Warner (D);D
2010;N00007140;Robert K Dornan (R);R
2010;N00027461;James Edward Low (R);R
2010;N00028206;James L Andion (R);R
2010;N00027834;Louie Contreras (D);D
2010;N00028126;Scott Folkens (R);R
2010;N00028030;Rosie Avila (R);R
2010;N00027631;Steve Young (D);D
2010;N00027719;Jim Gilchrist (3);3
2010;N00027800;Delecia Holt (R);R
2010;N00006118;Patricia Schroeder (D);D
2010;N00028412;Eric Eidsness (3);3
2010;N00000048;Joel Hefley (R);R
2010;N00028132;Jeffrey G Crank (R);R
2010;N00006173;Joan Fitz-Gerald (D);D
2010;N00027511;Peggy Lamm (D);D
2010;N00028799;Richard A Duffee (3);3
2010;N00028416;Andy Miscuk (D);D
2010;N00028541;Karen Hartley-Nagle (D);D
2010;N00002926;Jim Davis (D);D
2010;N00027841;Joe Roberts (D);D
2010;N00027567;Charlie Stuart (D);D
2010;N00027619;Homer L Hartage (D);D
2010;N00028925;Todd Long (R);R
2010;N00027769;Bill Mitchell (D);D
2010;N00027843;Eddie Adams (R);R
2010;N00027609;Tramm Hudson (R);R
2010;N00027569;Mike LaFevers (D);D
2010;N00027845;Colin Boyle (I);I
2010;N00027804;Tim Mahoney (D);D
2010;N00028549;Emmie Ross (I);I
2010;N00027570;Dufirstson Neree (D);D
2010;N00028223;Michael Calderin (D);D
2010;N00002836;Ben Graber (D);D
2010;N00028224;Clint Curtis (D);D
2010;N00028420;Michael Edward McGraw (D);D
2010;N00028137;John Coyne (D);D
2010;N00027740;Deborah Travis Honeycutt (R);R
2010;N00028140;Gary L Hooser (D);D
2010;N00028226;Bob C Hogue (R);R
2010;N00007625;Ron Menor (D);D
2010;N00028553;Nestor Ralph Garcia (D);D
2010;N00028554;Hanalei Y Aipoalani (D);D
2010;N00027463;Bill Dix (R);R
2010;N00027516;Rick Dickinson (D);D
2010;N00028695;Roy Nielsen (I);I
2010;N00027491;Norm Semanko (R);R
2010;N00027546;Sheila Sorensen (R);R
2010;N00027644;Bill Sali (R);R
2010;N00027770;John P Sullivan (D);D
2010;N00028005;John T Kelly (D);D
2010;N00027860;Tammy Duckworth (D);D
2010;N00027866;Dan Seals (D);D
2010;N00027867;Joseph Shannon (D);D
2010;N00027808;Brian Scott Gilliland (R);R
2010;N00027809;Michael A Clements (D);D
2010;N00027810;Barry Welsh (D);D
2010;N00027648;Gretchen Clearwater (D);D
2010;N00028431;Eric Schansberg (L);L
2010;N00003758;Julia Carson (D);D
2010;N00027649;Tim Huelskamp (R);R
2010;N00005218;Jim Ryun (R);R
2010;N00027749;Chuck Ahner (R);R
2010;N00027750;Thomas Eugene Scherer (D);D
2010;N00027871;Scott Joseph Schwab (R);R
2010;N00003392;Anne M Northup (R);R
2010;N00028700;David Dennis Gereighty (D);D
2010;N00028245;Joseph Francis Lavigne (R);R
2010;N00028702;Derrick Shepherd (D);D
2010;N00028703;Karen R Carter (D);D
2010;N00027326;M V (Vinny)  Mendoza (D);D
2010;N00028561;Artis Cash (I);I
2010;N00028714;Chester T Kelley (U);U
2010;N00028715;Gloria Williams Hearn (D);D
2010;N00005407;Richard Baker (R);R
2010;N00000316;John R Mitchell (D);D
2010;N00028006;Richard W Barton (R);R
2010;N00000259;Joseph P Kennedy II (D);D
2010;N00013142;Jack E Robinson (R);R
2010;N00030769;Les Phillip (R);R
2010;N00030770;Rick Crawford (R);R
2010;N00013151;Stephanie Sanchez (D);D
2010;N00028636;Christopher R Robinson (D);D
2010;N00008470;Christopher C Boardman (D);D
2010;N00028640;Paul Joseph Spause (R);R
2010;N00028645;Michael Moshe Starkman (R);R
2010;N00028646;Joseph T Krysztoforski (R);R
2010;N00001883;Kumar P Barve (D);D
2010;N00000469;Tom H Allen (D);D
2010;N00028253;Frank J Cona (D);D
2010;N00004128;Joe Schwarz (R);R
2010;N00028803;Rodger Gurk (3);3
2010;N00028082;Fred Strack (D);D
2010;N00026252;Nancy Skinner (D);D
2010;N00027814;Tony Trupiano (D);D
2010;N00028692;Kevin Smith (D);D
2010;N00027548;Elwyn Tinklenberg (D);D
2010;N00028267;Charles George Karam (D);D
2010;N00028444;Jacob Turk (R);R
2010;N00027653;Chuck Espy (D);D
2010;N00003341;Charles W (Chip) Pickering Jr (R);R
2010;N00028274;Dan Mansell (R);R
2010;N00027654;Craig Peter Weber (R);R
2010;N00028279;Roger Dean Sharpe (D);D
2010;N00002334;Rory Blake (D);D
2010;N00002348;Tim Dunn (D);D
2010;N00028282;John Autry (D);D
2010;N00028090;Maxine B Moul (D);D
2010;N00027757;Jim Esch (D);D
2010;N00027883;Bret Michael Clemons (D);D
2010;N00027817;Upendra J Chirukula (D);D
2010;N00027761;Joseph Tricarico, Jr (D);D
2010;N00027884;Linda D Stender (D);D
2010;N00028293;Jose M Sandoval (R);R
2010;N00028294;Vincent Micco (R);R
2010;N00027762;Joseph Vas (D);D
2010;N00006581;Gregory E Sowards (R);R
2010;N00026418;Ken Wegner (R);R
2010;N00006652;Jim Gibbons (R);R
2010;N00027763;Jill T Derby (D);D
2010;N00028586;Glenn Thomas (R);R
2010;N00027885;Barry Michaels (I);I
2010;N00007066;Anna Nevenich (D);D
2010;N00028301;Charles Barron (D);D
2010;N00028093;Italo Andres Zanzi (R);R
2010;N00028452;David L Mejias (D);D
2010;N00028304;Roger Leon Green (D);D
2010;N00028305;Kevin Powell (D);D
2010;N00027498;Chris Owens (D);D
2010;N00001117;Stephen J Solarz (D);D
2010;N00028861;Stephen A Harrision (3);3
2010;N00027774;Kathleen Troia McFarland (R);R
2010;N00008661;Jim Russell (R);R
2010;N00028309;Eric Sundwall (L);L
2010;N00028752;Christina Rosetti (3);3
2010;N00028781;Michael J McHale (R);R
2010;N00001305;John J LaFalce (D);D
2010;N00027552;Tom Brinkman Jr (R);R
2010;N00027612;Jim Parker (D);D
2010;N00027583;Victoria Wells Wulsin (D);D
2010;N00028096;Frank A Guglielmi (R);R
2010;N00003730;Ted Strickland (D);D
2010;N00027662;Chuck Blasdel (R);R
2010;N00028314;William R Conner (D);D
2010;N00003651;Ralph Regula (3);3
2010;N00028010;Matt Miller (R);R
2010;N00027591;Scott Burton (I);I
2010;N00027782;Fred Morgan (R);R
2010;N00028328;Kevin Calvey (R);R
2010;N00028596;Matthew Horton Woodson (I);I
2010;N00028107;Carol J Voisin (D);D
2010;N00007700;Darlene Hooley (D);D
2010;N00028333;Mike Erickson (R);R
2010;N00027592;Georgia Berner (D);D
2010;N00001422;John E Peterson (R);R
2010;N00027593;Mike Leibowitz (D);D
2010;N00027595;Paul Lang (D);D
2010;N00028599;Tony Barr (D);D
2010;N00001498;Joseph M McDade (R);R
2010;N00027907;Raj Peter Bhakta (R);R
2010;N00028402;John Andrew Murphy (I);I
2010;N00028050;Chad Kluko (D);D
2010;N00027908;Philip J Avillo, Jr (D);D
2010;N00028109;Randal G Maatta (D);D
2010;N00002444;Ben Frasier (D);D
2010;N00027707;Park Douglas Gillespie (R);R
2010;N00027783;Ralph Norman (R);R
2010;N00003192;Richard S Venable (R);R
2010;N00030709;Mark Desaulnier (D);D
2010;N00031585;James F Waring (R);R
2010;N00026705;Rhett R Smith (I);I
2010;N00029340;Steven Edward Mirabella (R);R
2010;N00029347;Hrm Caesar St August De Buonaparte (3);3
2010;N00029348;Greg Martin (R);R
2010;N00010182;Henry Hewes (D);D
2010;N00029351;Daniel Melzine Kingery (3);3
2010;N00029352;Heather Fox (D);D
2010;N00029455;James (Jimmy) Harlin Carter (3);3
2010;N00029346;H Neal Fendig, Jr (R);R
2010;N00029426;Wendell Banks (R);R
2010;N00029427;Nickolas Bevan Farmer (D);D
2010;N00029428;D R Hunter (D);D
2010;N00029429;Jose Miguel Aparicio (I);I
2010;N00029430;Kamal Karna R Roy (R);R
2010;N00029431;Donald Robert Gillen (D);D
2010;N00029432;Kat Swift (3);3
2010;N00029434;Da Vid,  MD (I);I
2010;N00029437;John Glenn Barry Metcalf, Sr (3);3
2010;N00002511;Cynthia McKinney (3);3
2010;N00029438;Mark Shane Robinson (3);3
2010;N00029456;Joseph Howard Tucker (R);R
2010;N00029603;Daniel E Williams (L);L
2010;N00029604;John Stuart Nolan (3);3
2010;N00029605;Jeffrey Boss (D);D
2010;N00029606;Robert Sherman Nix,  III (U);U
2010;N00029607;Dale Hoinoski (I);I
2010;N00029608;Jonathan Edward Allen (I);I
2010;N00029609;William Louis Mills, Jr (I);I
2010;N00029610;John Kenneth Bootie (I);I
2010;N00029639;Christopher Popham Smith (3);3
2010;N00029791;Olivier Lodewijk Fer Asser (3);3
2010;N00029792;Clifford J (Farmer J Smalley (3);3
2010;N00027073;Timothy Lee Bearson (R);R
2010;N00029795;Ilyse A Simon (3);3
2010;N00029796;Hoa Tran Giannibicego (R);R
2010;N00029797;Ruby Ann Ulloa Torres-Lona (I);I
2010;N00029832;George Washington Williams (D);D
2010;N00029799;Jerry A Odom (I);I
2010;N00029833;Brian Patrick Moore (3);3
2010;N00029900;Elm W Stand (I);I
2010;N00029882;Tanya Bond (D);D
2010;N00030109;Kenneth Robert Cross (3);3
2010;N00030110;Karl Behm (I);I
2010;N00030112;Jesse C Johnson, Jr (3);3
2010;N00012925;Mary J Ruwart (L);L
2010;N00030212;Bruce David Bongardt (3);3
2010;N00030214;Timothy Christopher Thiel (3);3
2010;N00030216;Chuck Baldwin (3);3
2010;N00030224;Gloria E La Riva (3);3
2010;N00002526;Bob Barr (L);L
2010;N00030294;Darin Meyer (I);I
2010;N00030295;Keith Arnold (D);D
2010;N00030297;Douglas G Clement (U);U
2010;N00030298;Thomas Robert Stevens (3);3
2010;N00030299;James Edgar Lundeen, Sr (I);I
2010;N00030300;Jeffrey Dennis Stath (I);I
2010;N00030382;Reginald Thomas Charlson (3);3
2010;N00030383;Clifton Roy John Limer, Jr (I);I
2010;N00030385;James Dennis Criveau (3);3
2010;N00030524;Michael R Redlich (3);3
2010;N00030526;John De Nugent (3);3
2010;N00030560;Robert A (Bob) McNeil (I);I
2010;N00030572;James Francis Beil (U);U
2010;N00030576;James Germalic (I);I
2010;N00030570;Amy Lou Wyatt (3);3
2010;N00008006;Frank H Murkowski (R);R
2010;N00012330;Bob Bird (I);I
2010;N00013140;Johnny Swanson III (D);D
2010;N00030561;Rudy Garcia (D);D
2010;N00030577;Chuck Devore (R);R
2010;N00006202;Ben Nighthorse Campbell (R);R
2010;N00012903;Philip A Giordano (R);R
2010;N00013294;John Stanley Carroll (R);R
2010;N00002091;Larry Craig (R);R
2010;N00030301;Darlene Price (D);D
2010;N00004497;Bob Olson (D);D
2010;N00029247;David Curtis Jefferson (D);D
2010;N00000397;John E Sununu (R);R
2010;N00009483;Brendan Thomas Byrne Jr (D);D
2010;N00012672;Steve Pearce (R);R
2010;N00030226;Scott Nichol (R);R
2010;N00030527;Florence Shapiro (R);R
2010;N00030606;Michael Williams (R);R
2010;N00030601;Alma Ludivina Aguado (D);D
2010;N00030591;Sean Corey Salazar (R);R
2010;N00007997;Ted Stevens (R);R
2010;N00007206;John F Seymour (R);R
2010;N00006770;Mel Levine (D);D
2010;N00030562;Josue Larose (I);I
2010;N00006283;Dirk Kempthorne (R);R
2010;N00004707;Chad Koppie (3);3
2010;N00025668;Tony Perkins (R);R
2010;N00025736;Suzanne Terrell (R);R
2010;N00013848;Rocky Raczkowski (R);R
2010;N00013870;Norm Coleman (R);R
2010;N00005004;James M Talent (R);R
2010;N00008071;Elizabeth Dole (R);R
2010;N00024823;Daniel Blue Jr (D);D
2010;N00030708;Richard Franklin Kelsey (R);R
2010;N00031035;Bernie Skoch (R);R
2010;N00005282;Jerry Moran (R);R
2010;N00028073;John A Yarmuth (D);D
2010;N00003437;Jim Bunning (R);R
2010;N00000270;Ed Markey (D);D
2010;N00029767;Robert Litoff (R);R
2010;N00027751;John Sarbanes (D);D
2010;N00028249;Donna Edwards (D);D
2010;N00001971;Elijah E Cummings (D);D
2010;N00004029;John Conyers Jr (D);D
2010;N00004133;Fred Upton (R);R
2010;N00004070;Dale E Kildee (D);D
2010;N00009795;Candice S Miller (R);R
2010;N00004005;Carolyn Cheeks Kilpatrick (D);D
2010;N00001783;John D Dingell (D);D
2010;N00027467;Tim Walz (D);D
2010;N00028257;Keith Ellison (D);D
2010;N00027493;Michele Bachmann (R);R
2010;N00001806;James L Oberstar (D);D
2010;N00005105;Ike Skelton (D);D
2010;N00005195;Roy Blunt (R);R
2010;N00005090;Jo Ann Emerson (R);R
2010;N00002269;Bob Etheridge (D);D
2010;N00002260;David Price (D);D
2010;N00028859;Larry Kissell (D);D
2010;N00027655;Heath Shuler (D);D
2010;N00003209;John J Duncan Jr (R);R
2010;N00003254;John Tanner (D);D
2010;N00005794;Chet Edwards (D);D
2010;N00005960;Charlie A Gonzalez (D);D
2010;N00009828;Ciro D Rodriguez (D);D
2010;N00009829;Jim McDermott (D);D
2010;N00004367;Tammy Baldwin (D);D
2010;N00004357;Paul Ryan (R);R
2010;N00004291;F James Sensenbrenner Jr (R);R
2010;N00000019;Hillary Clinton (D);D
2010;N00009869;Orrin G Hatch (R);R
2010;N00008957;Bob Smith (R);R
2010;N00003572;Dennis J Kucinich (D);D
2010;N00001604;Arlen Specter (D);D
2010;N00000245;John Kerry (D);D
2010;N00001669;Joseph R Biden Jr (D);D
2010;N00006424;John McCain (R);R
2010;N00027227;Campbell Cavasso (R);R
2010;N00025882;Ed Case (D);D
2010;N00003762;Evan Bayh (D);D
2010;N00013823;Mark Pryor (D);D
2010;N00007364;Dianne Feinstein (D);D
2010;N00000581;Chris Dodd (D);D
2010;N00007653;Daniel K Akaka (D);D
2010;N00001758;Chuck Grassley (R);R
2010;N00000019;Hillary Clinton (D);D
2010;N00009975;Lindsey Graham (R);R
2010;N00006692;Barbara Boxer (D);D
2010;N00002685;Saxby Chambliss (R);R
2010;N00003389;Mitch McConnell (R);R
2010;N00004615;Byron L Dorgan (D);D
2010;N00000444;Judd Gregg (R);R
2010;N00000659;Frank R Lautenberg (D);D
2010;N00006518;Jeff Bingaman (D);D
2010;N00004572;John Thune (R);R
2010;N00009888;Lamar Alexander (R);R
2010;N00024852;John Cornyn (R);R
2010;N00006347;Robert F Bennett (R);R
2010;N00007876;Patty Murray (D);D
2010;N00026050;Lisa Murkowski (I);I
2010;N00006406;Jon L Kyl (R);R
2010;N00026892;Ken Salazar (D);D
2010;N00026748;Mel Martinez (R);R
2010;N00001762;Daniel K Inouye (D);D
2010;N00004207;Tom Harkin (D);D
2010;N00001764;Richard G Lugar (R);R
2010;N00009659;David Vitter (R);R
2010;N00000245;John Kerry (D);D
2010;N00000480;Olympia J Snowe (R);R
2010;N00002221;Richard Burr (R);R
2010;N00005582;James M Inhofe (R);R
2010;N00005601;Tom Coburn (R);R
2010;N00002472;James W DeMint (R);R
2010;N00005675;Kay Bailey Hutchison (R);R
2010;N00009918;Patrick Leahy (D);D
2010;N00000528;Bernie Sanders (I);I
2010;N00001685;Jay Rockefeller (D);D
2010;N00009920;Richard C Shelby (R);R
2010;N00003062;Jeff Sessions (R);R
2010;N00006424;John McCain (R);R
2010;N00002593;Johnny Isakson (R);R
2010;N00004981;Dick Durbin (D);D
2010;N00005285;Pat Roberts (R);R
2010;N00005244;Sam Brownback (R);R
2010;N00005395;Mary L Landrieu (D);D
2010;N00000308;Edward M Kennedy (D);D
2010;N00001945;Barbara A Mikulski (D);D
2010;N00001955;Ben Cardin (D);D
2010;N00000491;Susan Collins (R);R
2010;N00027500;Amy Klobuchar (D);D
2010;N00005178;"Christopher ""Kit"" Bond (R)";R
2010;N00027694;Claire McCaskill (D);D
2010;N00027605;Jon Tester (D);D
2010;N00004613;Kent Conrad (D);D
2010;N00005329;Ben Nelson (D);D
2010;N00000699;Robert Menendez (D);D
2010;N00009922;Harry Reid (D);D
2010;N00003535;Sherrod Brown (D);D
2010;N00007724;Ron Wyden (D);D
2010;N00001604;Arlen Specter (D);D
2010;N00027503;Bob Casey (D);D
2010;N00000362;Jack Reed (D);D
2010;N00027533;Sheldon Whitehouse (D);D
2010;N00000010;Dan Burton (R);R
2010;N00024862;Geoff Davis (R);R
2010;N00025464;Rodney Alexander (R);R
2010;N00000143;John W Olver (D);D
2010;N00013855;Stephen F Lynch (D);D
2010;N00000280;Bill Delahunt (D);D
2010;N00025482;Dutch Ruppersberger (D);D
2010;N00001821;Steny H Hoyer (D);D
2010;N00002017;Roscoe G Bartlett (R);R
2010;N00013820;Chris Van Hollen (D);D
2010;N00024770;Mike Michaud (D);D
2010;N00013808;Thad McCotter (R);R
2010;N00004196;Bart Stupak (D);D
2010;N00004155;Peter Hoekstra (R);R
2010;N00003950;Sander Levin (D);D
2010;N00004558;Collin C Peterson (D);D
2010;N00002299;Walter B Jones Jr (R);R
2010;N00002328;Melvin L Watt (D);D
2010;N00025093;Brad Miller (D);D
2010;N00008113;Earl Pomeroy (D);D
2010;N00000851;Frank A LoBiondo (R);R
2010;N00000684;Rodney Frelinghuysen (R);R
2010;N00000699;Robert Menendez (D);D
2010;N00001102;Nydia M Velazquez (D);D
2010;N00025413;Timothy H Bishop (D);D
2010;N00001193;Pete King (R);R
2010;N00001082;Edolphus Towns (D);D
2010;N00000078;Carolyn B Maloney (D);D
2010;N00000939;Jerrold Nadler (D);D
2010;N00001276;John M McHugh (R);R
2010;N00001222;Maurice Hinchey (D);D
2010;N00025175;Michael R Turner (R);R
2010;N00003522;Marcy Kaptur (D);D
2010;N00003535;Sherrod Brown (D);D
2010;N00025280;Tim Ryan (D);D
2010;N00013847;John Sullivan (R);R
2010;N00025726;Tom Cole (R);R
2010;N00001746;Chaka Fattah (D);D
2010;N00001469;Tim Holden (D);D
2010;N00025025;Jim Gerlach (R);R
2010;N00013770;Bill Shuster (R);R
2010;N00024992;Tim Murphy (R);R
2010;N00002408;James E Clyburn (D);D
2010;N00024809;Joe Wilson (R);R
2010;N00013837;Gresham Barrett (R);R
2010;N00002460;Bob Inglis (R);R
2010;N00002492;John M Spratt Jr (D);D
2010;N00024773;Stephanie Herseth Sandlin (D);D
2010;N00003159;Zach Wamp (R);R
2010;N00003132;Jim Cooper (D);D
2010;N00003105;Marsha Blackburn (R);R
2010;N00008122;Eddie Bernice Johnson (D);D
2010;N00008028;Sam Johnson (R);R
2010;N00005681;Pete Sessions (R);R
2010;N00024922;Jeb Hensarling (R);R
2010;N00024978;Henry Cuellar (D);D
2010;N00025219;Michael Burgess (R);R
2010;N00005998;Solomon P Ortiz (D);D
2010;N00005870;Gene Green (D);D
2010;N00025095;John Carter (R);R
2010;N00025292;Rob Bishop (R);R
2010;N00013799;Randy Forbes (R);R
2010;N00009154;Bob Goodlatte (R);R
2010;N00002171;Rick Boucher (D);D
2010;N00009157;Doc Hastings (R);R
2010;N00001725;Jay Inslee (D);D
2010;N00002214;Alan B Mollohan (D);D
2010;N00006425;John Shadegg (R);R
2010;N00006423;Trent Franks (R);R
2010;N00026926;Jerry McNerney (D);D
2010;N00007479;Zoe Lofgren (D);D
2010;N00007312;Sam Farr (D);D
2010;N00026341;Jim Costa (D);D
2010;N00006690;Maxine Waters (D);D
2010;N00006981;Brian P Bilbray (R);R
2010;N00026431;John Salazar (D);D
2010;N00026425;Connie Mack (R);R
2010;N00026106;Debbie Wasserman Schultz (D);D
2010;N00026160;Tom Price (R);R
2010;N00026163;Lynn A Westmoreland (R);R
2010;N00026080;John Barrow (D);D
2010;N00004227;Tom Latham (R);R
2010;N00027239;Daniel Lipinski (D);D
2010;N00004884;Danny K Davis (D);D
2010;N00003813;Pete Visclosky (D);D
2010;N00026586;Joe Donnelly (D);D
2010;N00003844;Mark E Souder (R);R
2010;N00008144;Todd Tiahrt (R);R
2010;N00003467;Ed Whitfield (R);R
2010;N00027623;Adrian Smith (R);R
2010;N00010084;Tim Johnson (D);D
2010;N00026591;Ben Chandler (D);D
2010;N00026840;Charles Melancon (D);D
2010;N00026595;Charles W Boustany Jr (R);R
2010;N00000179;James P McGovern (D);D
2010;N00000226;John F Tierney (D);D
2010;N00004166;Vernon J Ehlers (R);R
2010;N00026790;Emanuel Cleaver (D);D
2010;N00003280;Roger Wicker (R);R
2010;N00003288;Bennie G Thompson (D);D
2010;N00027035;G K Butterfield (D);D
2010;N00026166;Virginia Foxx (R);R
2010;N00002247;Howard Coble (R);R
2010;N00002327;Sue Myrick (R);R
2010;N00026627;Patrick McHenry (R);R
2010;N00026631;Jeff Fortenberry (R);R
2010;N00027048;Paul W Hodes (D);D
2010;N00001143;Gary Ackerman (D);D
2010;N00026961;Yvette D Clarke (D);D
2010;N00027060;Brian M Higgins (D);D
2010;N00003545;Steve LaTourette (R);R
2010;N00026481;Dan Boren (D);D
2010;N00005559;Frank D Lucas (R);R
2010;N00001579;Allyson Schwartz (D);D
2010;N00026171;Charlie Dent (R);R
2010;N00001373;Mike Doyle (D);D
2010;N00000360;Patrick J Kennedy (D);D
2010;N00003126;Bart Gordon (D);D
2010;N00003264;Lincoln Davis (D);D
2010;N00026457;Ted Poe (R);R
2010;N00026148;Louis B Gohmert Jr (R);R
2010;N00005656;Joe Barton (R);R
2010;N00026686;Al Green (D);D
2010;N00006023;Lloyd Doggett (D);D
2010;N00026460;Michael McCaul (R);R
2010;N00006052;Mac Thornberry (R);R
2010;N00005818;Sheila Jackson Lee (D);D
2010;N00026043;Randy Neugebauer (R);R
2010;N00026041;Mike Conaway (R);R
